gid,id_punto,id_originale,id_ente,tipo_punto,id_acquifero,id_hydros,presenza_strat,stratigrafia_pdf,istat_comune,istat_prov,x_sr1,y_sr1,x_sr2,y_sr2,quota_testa_tubo,nota_coordinate,quota_piano_campagna,fonte_quota_piano_campagna,indirizzo_punto,ente_gestore,proprieta,indirizzo_proprieta,fonte,bacino_idro,note
271,PO020066NU0004,,,POZZO,,,,,VIADANA,MN,1630250.0,4984869.0,630221.0,4984849.0,18.499,,18.499,,,,,,PTUA2022,IT03GWBISSBPPO,
272,PO0200700R0002,,,PIEZOMETRO,,,,,VOLTA MANTOVANA,MN,1628694.0,5019389.0,628665.0,5019369.0,57.05,,57.05,,,,,,PTUA2022,IT03GWBISSMPOM,
273,PO018003NR0009,,,PIEZOMETRO,,,,,ALBONESE,PV,1477825.0,5014790.0,477798.0,5014771.0,113.49,,113.49,,,,,,PTUA2022,IT03GWBISSMPP,
274,PO0180130U0005,,,POZZO,,,,,BELGIOIOSO,PV,1523791.0,5000857.0,523764.0,5000838.0,74.964,,74.964,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPTLS,5-via Dante
275,PO0180130U0006,,,POZZO,,,,,BELGIOIOSO,PV,1523793.0,5000869.0,523766.0,5000850.0,73.99,,74.96,,,,,,PTUA2022,IT03GWBISSMPTLS,NON CI SONO ANCORA VALORI
276,PO018014NRP001,,,POZZO,,,,,BEREGUARDO,PV,1501219.0,5013371.0,501192.0,5013352.0,96.11,,97.18,,,,,,PTUA2022,IT03GWBISSMPTLS,
277,PO018032NR0001,,,PIEZOMETRO,,,,,CASATISMA,PV,1508594.0,4988343.0,508567.0,4988324.0,75.728,,75.728,,,,,,PTUA2022,IT03GWBISSMPOP,
278,PO0180350U0002,,,POZZO,,,,,CASSOLNOVO,PV,1485430.0,5022640.0,485404.0,5022621.0,117.58,,117.36,,,,,,PTUA2022,IT03GWBISSMPP,
279,PO018039NRP001,,,POZZO,,,,,CASTELLO D'AGOGNA,PV,1474648.0,5007966.0,474622.0,5007947.0,107.215,,108.345,,,,,,PTUA2022,IT03GWBISSMPP,
280,PO018039NR0001,,,POZZO,,,,,CASTELLO D'AGOGNA,PV,1476520.0,5010591.0,476494.0,5010571.0,108.154,,107.906,,,,,,PTUA2022,IT03GWBISSMPP,
281,PO018043NUP001,,,PIEZOMETRO,,,,,CERANOVA,PV,1518454.0,5011562.0,518427.0,5011543.0,82.743,,82.303,,,,,,PTUA2022,IT03GWBISSMPTLS,
282,PO0180470U0001,,,POZZO,,,,,CERVESINA,PV,1501315.0,4989892.0,501288.0,4989873.0,71.908,,71.718,,,,,,PTUA2022,IT03GWBISSBPPO,
283,PO018047NR0001,,,PIEZOMETRO,,,,,CERVESINA,PV,1499984.0,4986746.0,499957.0,4986727.0,74.589,,74.089,,,,,,PTUA2022,IT03GWBISSMPOP,
284,PO0180480U0004,,,POZZO,,,,,CHIGNOLO PO,PV,1539670.0,5000573.0,539643.0,5000554.0,58.81,,57.66,,,,,,PTUA2022,IT03GWBISSMPTLS,
285,PO018048NRP001,,,POZZO,,,,,CHIGNOLO PO,PV,1522307.0,5003738.0,522280.0,5003719.0,74.871,,75.341,,,,,,PTUA2022,IT03GWBISSMPTLS,
286,PO0180490U0003,,,POZZO,,,,,CIGOGNOLA,PV,1520368.0,4986395.0,520341.0,4986376.0,107.259,,107.259,,,,,,PTUA2022,IT03GWBISSMPOP,
287,PO0180500U0002,,,POZZO,,,,,CILAVEGNA,PV,1480201.0,5017506.0,480174.0,5017487.0,115.897,,115.897,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPP,ASM - 2-via Petrarca
288,PO018062NRD002,,,POZZO,,,,,FERRERA ERBOGNONE,PV,1489220.0,4993828.0,489193.0,4993809.0,86.799,,86.459,,,,,,PTUA2022,IT03GWBISSMPP,
289,PO018065NRG001,,,PIEZOMETRO,,,,,FRASCAROLO,PV,1476436.0,4987921.0,476409.0,4987902.0,86.66,,86.66,,,,,,PTUA2022,IT03GWBISSMPP,
290,PO018068NRP001,,,PIEZOMETRO,,,,,GAMBOLO',PV,1492884.0,5011602.0,492857.0,5011583.0,100.934,,100.934,,,,,,PTUA2022,IT03GWBISSMPP,
291,PO0180690U0002,,,POZZO,,,,,GARLASCO,PV,1494040.0,5004979.0,494013.0,5004960.0,92.741,,92.741,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPP,3-via Bozzola - Palazzeto
292,PO018072NUP001,,,PIEZOMETRO,,,,,GIUSSAGO,PV,1512591.0,5011176.0,512564.0,5011157.0,87.134,,87.134,,,,,,PTUA2022,IT03GWBISSMPTLS,
293,PO0180810U0111,,,PIEZOMETRO,,,,,LINAROLO,PV,1521158.0,5000567.0,521130.0,5000547.0,74.97,,74.45,,,,,,PTUA2022,IT03GWBISSMPTLS,
294,PO018083NR0001,,,PIEZOMETRO,,,,,LOMELLO,PV,1483026.0,4995682.0,482999.0,4995663.0,91.17,,91.17,,,,,,PTUA2022,IT03GWBISSMPP,
295,PO018083NR0005,,,PIEZOMETRO,,,,,LOMELLO,PV,1482994.0,4995759.0,,,91.17,,91.17,,,,,,PTUA2022,IT03GWBISSMPP,
296,PO0180880U0001,,,POZZO,,,,,MEDE,PV,1479576.0,4993826.0,479549.0,4993807.0,92.936,,92.936,,,,,,PTUA2022,IT03GWBISSMPP,
297,PO0180930U0006,,,POZZO,,,,,MIRADOLO TERME,PV,1535401.0,5001695.0,535374.0,5001676.0,67.74,,67.74,,,,,,PTUA2022,IT03GWBISSMPTLS,
298,PO0181070U0003,,,POZZO,,,,,PALESTRO,PV,1464846.0,5015880.0,464819.0,5015860.0,121.04,,120.32,,,,,,PTUA2022,IT03GWBISSMPP,
299,PO0181100U0111,,,PIEZOMETRO,,,,,PAVIA,PV,1511166.0,5006866.0,511138.0,5006846.0,83.4,,83.05,,,,,,PTUA2022,IT03GWBISSMPTLS,
300,PO0181140U0002,,,POZZO,,,,,PIEVE PORTO MORONE,PV,1534773.0,4995264.0,534746.0,4995245.0,55.383,,55.383,,,,,,PTUA2022-PTUA2003,IT03GWBISSBPPO,ASM - 2
301,PO0181150U0006,,,POZZO,,,,,PINAROLO PO,PV,1512407.0,4989947.0,512380.0,4989928.0,67.287,,66.637,,,,,,PTUA2022,IT03GWBISSMPOP,
302,PO0181180U0019,,,POZZO,,,,,PORTALBERA,PV,1524348.0,4993153.0,524321.0,4993134.0,68.079,,67.559,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPOP,ASM - 5-Cassinassa
303,PO0181220U0001,,,POZZO,,,,,RIVANAZZANO TERME,PV,1501755.0,4974277.0,501728.0,4974258.0,151.09,,151.09,,,,,,PTUA2022,IT03GWBISSMPOP,
304,PO018146NRP001,,,POZZO,,,,,SARTIRANA LOMELLINA,PV,1473609.0,4995777.0,473583.0,4995758.0,99.039,,99.039,,,,,,PTUA2022,IT03GWBISSMPP,
305,PO018147NUP001,,,POZZO,,,,,SCALDASOLE,PV,1492524.0,4996534.0,492497.0,4996515.0,86.584,,87.544,,,,,,PTUA2022,IT03GWBISSMPP,
306,PO0181550U0001,,,POZZO,,,,,TORRAZZA COSTE,PV,1505683.0,4980511.0,505656.0,4980492.0,116.616,,116.616,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPOP,S. Giorgio
307,PO018162NUP001,,,PIEZOMETRO,,,,,TRAVACO' SICCOMARIO,PV,1512870.0,4999724.0,512843.0,4999705.0,61.197,,60.482,,,,,,PTUA2022,IT03GWBISSBPPO,
308,PO018164NR0001,,,PIEZOMETRO,,,,,TROMELLO,PV,1487640.0,5004425.0,487613.0,5004406.0,96.62,,96.62,,,,,,PTUA2022,IT03GWBISSMPP,
309,PO018173NUP001,,,PIEZOMETRO,,,,,VELLEZZO BELLINI,PV,1507693.0,5013321.0,507666.0,5013302.0,92.877,,92.357,,,,,,PTUA2022,IT03GWBISSMPTLS,
310,PO018176NUP001,,,PIEZOMETRO,,,,,VIDIGULFO,PV,1518073.0,5015918.0,518046.0,5015899.0,88.252,,88.252,,,,,,PTUA2022,IT03GWBISSMPTLS,
311,PO0181770U0020,,,POZZO,,,,,VIGEVANO,PV,1488880.0,5017041.0,488853.0,5017022.0,103.06,,102.99,,,,,,PTUA2022-PTUA2003,IT03GWBISSMPP,20-via S. Maria
312,PO018180NUP001,,,POZZO,,,,,VILLANTERIO,PV,1528191.0,5007176.0,528164.0,5007157.0,73.02,,73.82,,,,,,PTUA2022,IT03GWBISSMPTLS,
313,PO0181870U0001,,,POZZO,,,,,ZENEVREDO,PV,1527591.0,4990614.0,527564.0,4990595.0,103.72,,103.72,,,,,,PTUA2022,IT03GWBISSMPOP,
314,PO0181870U0005,,,POZZO,,,,,ZENEVREDO,PV,,,527494.0,4990361.0,103.72,,103.72,,,,,,PTUA2022,IT03GWBISSMPOP,
315,PO012002NU0008,,,POZZO,,,,,ALBIZZATE,VA,1485028.0,5065335.0,485002.0,5065315.0,313.8,,315.12,,,,,,PTUA2022-PTUA2003,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'-via G. Rossa 8
316,PO012026NU0023,,,POZZO ATTREZZATO CON PIEZOMETRO,,,,,BUSTO ARSIZIO,VA,1486480.0,5052900.0,486453.0,5052880.0,231.0,,231.0,,,,,,PTUA2022,IT03GWBISSAPTA,
317,PO012026NU3021,,,POZZO ATTREZZATO CON PIEZOMETRO,,,,,BUSTO ARSIZIO,VA,1486410.0,5048290.0,486383.0,5048270.0,201.672,,204.682,,,,,,PTUA2022-OLONA,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'-via Marco Polo
318,PO012026NU3023,,,POZZO,,,,,BUSTO ARSIZIO,VA,1487361.0,5046761.0,487335.0,5046742.0,243.0,,243.0,,,,,,PTUA2022,IT03GWBISSAPTA,
319,PO012042NR9077,,,POZZO,,,,,CASTELLANZA,VA,1491231.0,5050708.0,491204.0,5050688.0,223.0,,223.0,,,,,,PTUA2022,IT03GWBISSAPTA,
320,PO0120500RZ001,,,PIEZOMETRO,,,,,CISLAGO,VA,1495407.0,5054852.0,495380.0,5054832.0,207.042,,207.752,,,,,,PTUA2022,IT03GWBISSAPTA,
321,PO012050NU0004,,,POZZO,,,,,CISLAGO,VA,1497100.0,5054880.0,497073.0,5054860.0,235.84,,235.84,,,,,,PTUA2022,IT03GWBISSAPTA,
322,PO012067NU0012,,,POZZO,,,,,FAGNANO OLONA,VA,1488440.0,5055840.0,488413.0,5055820.0,254.0,,254.0,,,,,,PTUA2022,IT03GWBISSAPTA,
323,PO0120700R1085,,,POZZO,,,,,GALLARATE,VA,1483318.0,5055375.0,483292.0,5055355.0,234.0,,234.0,,,,,,PTUA2022,IT03GWBISSAPTA,
324,PO012070NU1007,,,POZZO,,,,,GALLARATE,VA,1482417.0,5056423.0,482391.0,5056403.0,252.806,,254.856,,,,,,PTUA2022,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'
325,PO0120750R2020,,,POZZO,,,,,GERENZANO,VA,1498270.0,5052550.0,498243.0,5052530.0,220.926,,220.626,,,,,,PTUA2022,IT03GWBISSAPTA,
326,PO0120790RZ001,,,PIEZOMETRO,,,,,GORLA MINORE,VA,1494784.0,5054465.0,494757.0,5054445.0,241.321,,241.521,,,,,,PTUA2022,IT03GWBISSAPTA,
327,PO012090NU2009,,,POZZO,,,,,LONATE POZZOLO,VA,1477650.0,5050147.0,477623.0,5050127.0,208.446,,207.946,,,,,,PTUA2022,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'
328,PO0121180U0005,,,POZZO,,,,,SAMARATE,VA,1481069.0,5052907.0,481042.0,5052887.0,223.767,,226.067,,,,,,PTUA2022-PTUA2003,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'-via Mezzomonte - C. Costa
329,PO012119NUP001,,,PIEZOMETRO,,,,,SARONNO,VA,1504078.0,5054393.0,504052.0,5054374.0,225.874,,225.614,,,,,,PTUA2022,IT03GWBISSAPTA,
330,PO012123NU2007,,,POZZO,,,,,SOMMA LOMBARDO,VA,1472410.0,5058810.0,472384.0,5058790.0,229.0,,229.0,,,,,,PTUA2022,IT03GWBISSAPTA,
331,PO012123NUP001,,,POZZO,,,,,SOMMA LOMBARDO,VA,1477421.0,5053964.0,477395.0,5053945.0,228.186,,231.736,,,,,,PTUA2022,IT03GWBISSAPTA,Gestore spegne pozzo al massimo per 30'
332,PO0121300RZ001,,,PIEZOMETRO,,,,,UBOLDO,VA,1497841.0,5049232.0,497814.0,5049212.0,203.65,,204.2,,,,,,PTUA2022,IT03GWBISSAPTA,
333,PO012136NU0001,,,POZZO,,,,,VENEGONO INFERIORE,VA,1492370.0,5064980.0,492344.0,5064960.0,324.0,,324.0,,,,,,PTUA2022-PTUA2003-OLONA,IT03GWBISSAPTA,via Sordelli 1-via Sordelli 1
334,PO012136NUZ001,,,PIEZOMETRO,,,,,VENEGONO INFERIORE,VA,1493256.0,5064410.0,493230.0,5064390.0,315.709,,316.009,,,,,,PTUA2022,IT03GWBISSAPTA,
335,PO0151750U0003,,0151750003,,,,,,PIOLTELLO                                                                                                                                                                                                                                                     ,MI,,,525254.740105599,5036562.589968897,113.76,,,,,,,,CAP,IT03GWBISSAPTA,
336,CAP-0151750289,,0151750289,,,,,,PIOLTELLO                                                                                                                                                                                                                                                     ,MI,,,524996.8078820193,5036104.996545999,113.01,,,,,,,,CAP-Idroscalo2005,IT03GWBISSAPTA,FEM Limito
337,PO0152050U0004,,0152050004,,,,,,SEGRATE                                                                                                                                                                                                                                                       ,MI,,,523904.1863247951,5035430.230752269,111.25,,,,,,,,CAP,IT03GWBISSAPTA,
338,PO0152050U0138,,0152050138,,,,,,SEGRATE                                                                                                                                                                                                                                                       ,MI,,,523036.110199785,5035074.31086532,111.21,,,,,,,,CAP,IT03GWBISSAPTA,Idroscalo
339,CAP-0152050140,,0152050140,,,,,,SEGRATE                                                                                                                                                                                                                                                       ,MI,,,523026.8493925885,5035070.007908097,111.21,,,,,,,,CAP-Idroscalo2005,IT03GWBISSAPTA,Idroscalo
340,CAP-0151910009,,0151910009,,,,,,SAN COLOMBANO AL LAMBRO                                                                                                                                                                                                                                       ,MI,,,539936.6705359794,5001275.717460201,66.78,,,,,,,,CAP,IT03GWBISSMPTLS,
341,CAP-0150500002,,0150500002,,,,,,CARPIANO                                                                                                                                                                                                                                                      ,MI,,,521192.5389624792,5020684.327313403,88.49,,,,,,,,CAP,IT03GWBISSMPTLS,delle Arti
342,CAP-0151150001,,0151150001,,,,,,LACCHIARELLA                                                                                                                                                                                                                                                  ,MI,,,510721.0196967169,5019026.431030868,95.22,,,,,,,,CAP,IT03GWBISSMPTLS,Via Trento
343,CAP-0152020001,,0152020001,,,,,,SAN ZENONE AL LAMBRO                                                                                                                                                                                                                                          ,MI,,,528021.6508386207,5019031.160016311,82.63,,,,,,,,CAP,IT03GWBISSMPLAS,
344,CAP-0152020002,,0152020002,,,,,,SAN ZENONE AL LAMBRO                                                                                                                                                                                                                                          ,MI,,,528008.4800375291,5019043.149734716,83.09,,,,,,,,CAP,IT03GWBISSMPLAS,
345,PO0150150U0005,,0150150005,,,,,,BASIGLIO                                                                                                                                                                                                                                                      ,MI,,,512090.0752990085,5023710.911131381,102.23,,,,,,,,CAP,IT03GWBISSMPTLN,Vivaldi
346,CAP-0151250001,,0151250001,,,,,,LOCATE DI TRIULZI                                                                                                                                                                                                                                             ,MI,,,517386.8666115865,5022662.551040866,94.84,,,,,,,,CAP,IT03GWBISSMPTLN,Piazza Gramsci
347,PO0151250U0004,,0151250004,,,,,,LOCATE DI TRIULZI                                                                                                                                                                                                                                             ,MI,,,517823.8520170621,5022264.13739753,94.99,,,,,,,,CAP,IT03GWBISSMPTLN,Via Nenni
348,CAP-0151400003,,0151400003,,,,,,MELEGNANO                                                                                                                                                                                                                                                     ,MI,,,525270.8562340838,5023251.240747944,92.47,,,,,,,,CAP,IT03GWBISSMPTLN,
349,PO0151590U0002,,0151590002,,,,,,OPERA                                                                                                                                                                                                                                                         ,MI,,,516449.0137381384,5024963.432614381,98.41,,,,,,,,CAP,IT03GWBISSMPTLN,
350,PO0151590U0004,,0151590004,,,,,,OPERA                                                                                                                                                                                                                                                         ,MI,,,516883.6851334436,5026977.433336375,103.52,,,,,,,,CAP,IT03GWBISSMPTLN,Mirasole
351,CAP-0151890001,,0151890001,,,,,,ROZZANO                                                                                                                                                                                                                                                       ,MI,,,511414.884760842,5024740.265846566,101.91,,,,,,,,CAP,IT03GWBISSMPTLN,
352,PO0151920U0002,,0151920002,,,,,,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,MI,,,520298.9500894893,5029506.28974576,101.61,,,,,,,,CAP,IT03GWBISSMPTLN,
353,PO0151920U0005,,0151920005,,,,,,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,MI,,,520810.5515548909,5030675.67376439,103.18,,,,,,,,CAP-Idroscalo2005,IT03GWBISSMPTLN,Via A.Moro
354,CAP-0151920023,,0151920023,,,,,,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,MI,,,519806.9330744676,5029580.098299815,102.63,,,,,,,,CAP,IT03GWBISSMPTLN,
355,CAP-0151920024,,0151920024,,,,,,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,MI,,,520361.919405224,5030345.086146387,103.35,,,,,,,,CAP,IT03GWBISSMPTLN,
356,CAP-0151950005,,0151950005,,,,,,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,MI,,,522038.9018134639,5026965.15704984,96.74,,,,,,,,CAP,IT03GWBISSMPTLN,
357,CAP-0151950006,,0151950006,,,,,,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,MI,,,523598.8752771868,5026262.176841951,94.44,,,,,,,,CAP,IT03GWBISSMPTLN,
358,PO0151950U0007,,0151950007,,,,,,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,MI,,,519334.68959453,5026796.061981088,100.01,,,,,,,,CAP,IT03GWBISSMPTLN,
359,PO0151950U0012,,0151950012,,,,,,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,MI,,,520768.0459415672,5027415.3072424885,98.68,,,,,,,,CAP,IT03GWBISSMPTLN,Via Liberazione
360,PO0151950U0015,,0151950015,,,,,,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,MI,,,523842.79992397566,5025480.823634571,93.46,,,,,,,,CAP,IT03GWBISSMPTLN,Via Tolstoy
361,PO0152470UA202,,0152470001,,,,,,ZIBIDO SAN GIACOMO                                                                                                                                                                                                                                            ,MI,,,508808.31067835743,5023858.26265676,103.48,,,,,,,,CAP,IT03GWBISSMPTLN,
362,CAP-0152220001,,0152220001,,,,,,TRIBIANO                                                                                                                                                                                                                                                      ,MI,,,528797.7700656902,5027948.166605384,94.58,,,,,,,,CAP,IT03GWBISSMPLAN,
363,CAP-0152230001,,0152230001,,,,,,TRIBIANO                                                                                                                                                                                                                                                      ,MI,,,528797.7700656902,5027948.166605384,94.58,,,,,,,,CAP,IT03GWBISSMPLAN,Puccini
364,PO0151220U0001,,0151220001,,,,,,LISCATE                                                                                                                                                                                                                                                       ,MI,,,531919.9819920035,5036624.75054607,112.44,,,,,,,,CAP,IT03GWBISSMPLAN,
365,PO0151390U0001,,0151390001,,,,,,MEDIGLIA                                                                                                                                                                                                                                                      ,MI,,,526586.4905159579,5028743.890352231,96.34,,,,,,,,CAP,IT03GWBISSMPLAN,Via Stephenson
366,CAP-01080310001,,01080310001,,,,,,MEDIGLIA                                                                                                                                                                                                                                                      ,MI,,,526586.4905159579,5028743.890352231,96.34,,,,,,,,CAP,IT03GWBISSMPLAN,
367,PO0151670U0001,,0151670001,,,,,,PANTIGLIATE                                                                                                                                                                                                                                                   ,MI,,,527780.7423593218,5032011.055545497,102.37,,,,,,,,CAP,IT03GWBISSMPLAN,
368,PO0151710U0001,,0151710001,,,,,,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,MI,,,524563.621657495,5031160.180237381,100.3,,,,,,,,CAP,IT03GWBISSMPLAN,
369,CAP-0151710024,,0151710024,,,,,,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,MI,,,523266.73362634255,5029845.374697794,96.75,,,,,,,,CAP,IT03GWBISSMPLAN,Depuratore
370,CAP-0151710197,,0151710197,,,,,,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,MI,,,522917.87265375775,5029980.103696898,98.53,,,,,,,,CAP,IT03GWBISSMPLAN,FEM Mezzate
371,PO0151850U0001,,0151850001,,,,,,RODANO                                                                                                                                                                                                                                                        ,MI,,,528044.0599491434,5035478.740077,110.41,,,,,,,,CAP,IT03GWBISSMPLAN,
372,CAP-0151850004,,0151850004,,,,,,RODANO                                                                                                                                                                                                                                                        ,MI,,,528115.1505007466,5035504.199891653,110.26,,,,,,,,CAP,IT03GWBISSMPLAN,via S.Pellico
373,PO0152100U0001,,0152100001,,,,,,SETTALA                                                                                                                                                                                                                                                       ,MI,,,529815.4332975318,5035287.336070785,109.11,,,,,,,,CAP,IT03GWBISSMPLAN,
374,CAP-0980130001,,0980130001,,,,,,CASTELNUOVO BOCCA D'ADDA                                                                                                                                                                                                                                      ,LO,,,568173.1611725632,4995430.945148125,45.24,,,,,,,,CAP,IT03GWBISSBPPO,via Cairoli serb.
375,CAP-0980290001,,0980290001,,,,,,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,LO,,,553566.437605391,4995335.886426196,47.29,,,,,,,,CAP,IT03GWBISSBPPO,
376,CAP-0980290003,,0980290003,,,,,,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,LO,,,553633.4352238366,4995604.881613837,47.46,,,,,,,,CAP,IT03GWBISSBPPO,
377,CAP-0980490001,,0980490001,,,,,,SAN ROCCO AL PORTO                                                                                                                                                                                                                                            ,LO,,,554741.4283956187,4992200.95062282,51.92,,,,,,,,CAP,IT03GWBISSBPPO,via Acquedotto
378,CAP-0980150003,,0980150003,,,,,,CASTIRAGA VIDARDO                                                                                                                                                                                                                                             ,LO,,,530760.7986433454,5012168.473228633,75.53,,,,,,,,CAP,IT03GWBISSMPTLS,Cascina Pollarana
379,CAP-0980280001,,0980280001,,,,,,GRAFFIGNANA                                                                                                                                                                                                                                                   ,LO,,,535442.7329986357,5006680.5965210805,69.13,,,,,,,,CAP,IT03GWBISSMPTLS,via Milano - serb.
380,CAP-0980500005,,0980500005,,,,,,SANT'ANGELO LODIGIANO                                                                                                                                                                                                                                         ,LO,,,532012.7963636792,5007028.5756765455,74.38,,,,,,,,CAP,IT03GWBISSMPTLS,fraz.Ranera
381,CAP-0980590001,,0980590001,,,,,,VALERA FRATTA                                                                                                                                                                                                                                                 ,LO,,,526374.8842656376,5011506.467503513,77.81,,,,,,,,CAP,IT03GWBISSMPTLS,serb. scuola materna
382,CAP-0980040003,,0980040003,,,,,,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,LO,,,538815.6681348551,5006952.605393158,67.66,,,,,,,,CAP,IT03GWBISSMPLAS,
383,CAP-0980040007,,0980040007,,,,,,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,LO,,,539079.6727313151,5004645.6501371,60.63,,,,,,,,CAP,IT03GWBISSMPLAS,Casoni 3
384,CAP-0980050002,,0980050002,,,,,,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,LO,,,533392.7428121524,5013636.456405661,77.78,,,,,,,,CAP,IT03GWBISSMPLAS,
385,CAP-0980050003,,0980050003,,,,,,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,LO,,,533445.7417235344,5013657.456228823,77.76,,,,,,,,CAP,IT03GWBISSMPLAS,
386,CAP-0980070001,,0980070001,,,,,,CAMAIRAGO                                                                                                                                                                                                                                                     ,LO,,,556951.3292749213,5006036.698001108,60.4,,,,,,,,CAP,IT03GWBISSMPLAS,via 4 novembre
387,CAP-0980140001,,0980140001,,,,,,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,LO,,,554416.3702598354,5007702.655972789,60.31,,,,,,,,CAP,IT03GWBISSMPLAS,
388,CAP-0980140003,,0980140003,,,,,,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,LO,,,554274.3763725475,5006875.671027907,62.79,,,,,,,,CAP,IT03GWBISSMPLAS,Astronauti
389,CAP-0980170000,,0980170000,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,544781.5230703503,5014740.482855335,69.28,,,,,,,,CAP,IT03GWBISSMPLAS,
390,CAP-0980170003,,0980170003,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,547212.4774221085,5014674.494198988,67.66,,,,,,,,CAP,IT03GWBISSMPLAS,Via Valsecchi serb.
391,CAP-0980170012,,0980170012,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,544781.5230703503,5014740.482855335,69.28,,,,,,,,CAP,IT03GWBISSMPLAS,Soltarico
392,CAP-0980230001,,0980230001,,,,,,CORNOVECCHIO                                                                                                                                                                                                                                                  ,LO,,,562763.2508970874,4998450.865604838,52.67,,,,,,,,CAP,IT03GWBISSMPLAS,Municipio
393,CAP-0980260001,,0980260001,,,,,,FOMBIO                                                                                                                                                                                                                                                        ,LO,,,554170.411430108,4998895.821569299,56.85,,,,,,,,CAP,IT03GWBISSMPLAS,
394,CAP-0980260002,,0980260002,,,,,,FOMBIO                                                                                                                                                                                                                                                        ,LO,,,554263.4098178208,4998860.822617182,55.57,,,,,,,,CAP,IT03GWBISSMPLAS,via Giovanni XXIII
395,CAP-0980330001,,0980330001,,,,,,MACCASTORNA                                                                                                                                                                                                                                                   ,LO,,,567270.1610681966,4999577.862949289,40.28,,,,,,,,CAP,IT03GWBISSMPLAS,via Roma
396,CAP-0980350002,,0980350002,,,,,,MALEO                                                                                                                                                                                                                                                         ,LO,,,560071.28746969,5001900.789178868,57.44,,,,,,,,CAP,IT03GWBISSMPLAS,Piazza 25 Aprile
397,CAP-0980370001,,0980370001,,,,,,MASSALENGO                                                                                                                                                                                                                                                    ,LO,,,538685.6492206226,5012095.507559845,73.35,,,,,,,,CAP,IT03GWBISSMPLAS,
398,CAP-0980370002,,0980370002,,,,,,MASSALENGO                                                                                                                                                                                                                                                    ,LO,,,539092.6411782003,5012180.507643368,74.14,,,,,,,,CAP,IT03GWBISSMPLAS,
399,CAP-0980400001,,0980400001,,,,,,MONTANASO LOMBARDO                                                                                                                                                                                                                                            ,LO,,,535848.670170593,5019948.347230227,82.67,,,,,,,,CAP,IT03GWBISSMPLAS,Comune
400,CAP-0980420003,,0980420003,,,,,,ORIO LITTA                                                                                                                                                                                                                                                    ,LO,,,543791.5991110007,5000932.739960029,65.02,,,,,,,,CAP,IT03GWBISSMPLAS,via Pio Rossi
401,CAP-0980450001,,0980450001,,,,,,PIEVE FISSIRAGA                                                                                                                                                                                                                                               ,LO,,,535519.7022750586,5013721.463642029,78.92,,,,,,,,CAP,IT03GWBISSMPLAS,Cascina S.Antonio
402,CAP-0980480003,,0980480003,,,,,,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,LO,,,541484.5909405352,5013395.494599944,73.19,,,,,,,,CAP,IT03GWBISSMPLAS,via F.Aporti-serb.
403,CAP-0980480004,,0980480004,,,,,,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,LO,,,541511.5907835882,5013310.496319925,73.24,,,,,,,,CAP,IT03GWBISSMPLAS,via F.Aporti-serb.
404,CAP-0980560001,,0980560001,,,,,,TAVAZZANO CON VILLAVESCO                                                                                                                                                                                                                                      ,LO,,,531842.7454748387,5020036.328904375,82.34,,,,,,,,CAP,IT03GWBISSMPLAS,
