gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
22075,PO020030NU0004,242,2008-02-01,,no,,,14.18,,17.9,,PTUA2022,
22076,PO020030NU0004,242,2008-04-01,,no,,,14.17,,17.9,,PTUA2022,
22077,PO020030NU0004,242,2008-06-01,,no,,,14.21,,17.9,,PTUA2022,
22078,PO020030NU0004,242,2008-07-01,,no,,,14.18,,17.9,,PTUA2022,
22079,PO020030NU0004,242,2008-09-01,,no,,,14.26,,17.9,,PTUA2022,
22080,PO020030NU0004,242,2008-10-01,,no,,,14.21,,17.9,,PTUA2022,
22081,PO020030NU0004,242,2008-11-01,,no,,,14.36,,17.9,,PTUA2022,
22082,PO020030NU0004,242,2008-12-01,,no,,,14.454999999999998,,17.9,,PTUA2022,
22083,PO020030NU0004,242,2009-01-01,,no,,,14.3,,17.9,,PTUA2022,
22084,PO020030NU0004,242,2009-02-01,,no,,,14.56,,17.9,,PTUA2022,
22085,PO020030NU0004,242,2009-03-01,,no,,,14.4,,17.9,,PTUA2022,
22086,PO020030NU0004,242,2009-04-01,,no,,,14.45,,17.9,,PTUA2022,
22087,PO020030NU0004,242,2009-05-01,,no,,,14.41,,17.9,,PTUA2022,
22088,PO020030NU0004,242,2009-06-01,,no,,,14.28,,17.9,,PTUA2022,
22089,PO020030NU0004,242,2009-07-01,,no,,,14.24,,17.9,,PTUA2022,
22090,PO020030NU0004,242,2009-08-01,,no,,,14.18,,17.9,,PTUA2022,
22091,PO020030NU0004,242,2009-09-01,,no,,,14.16,,17.9,,PTUA2022,
22092,PO020030NU0004,242,2009-10-01,,no,,,14.1,,17.9,,PTUA2022,
22093,PO020030NU0004,242,2009-11-01,,no,,,14.17,,17.9,,PTUA2022,
22094,PO020030NU0004,242,2009-12-01,,no,,,14.27,,17.9,,PTUA2022,
22095,PO020030NU0004,242,2010-01-01,,no,,,14.39325,,17.9,,PTUA2022,
22096,PO020030NU0004,242,2010-02-01,,no,,,14.415739130434783,,17.9,,PTUA2022,
22097,PO020030NU0004,242,2010-03-01,,no,,,14.41,,17.9,,PTUA2022,
22098,PO020030NU0004,242,2010-04-01,,no,,,14.38,,17.9,,PTUA2022,
22099,PO020030NU0004,242,2010-05-01,,no,,,14.4,,17.9,,PTUA2022,
22100,PO020030NU0004,242,2010-06-01,,no,,,14.5,,17.9,,PTUA2022,
22101,PO020030NU0004,242,2010-07-01,,no,,,14.31,,17.9,,PTUA2022,
22102,PO020030NU0004,242,2010-08-01,,no,,,14.35,,17.9,,PTUA2022,
22103,PO020030NU0004,242,2010-09-01,,no,,,14.408571428571433,,17.9,,PTUA2022,
22104,PO020030NU0004,242,2010-10-01,,no,,,14.428451612903226,,17.9,,PTUA2022,
22105,PO020030NU0004,242,2010-11-01,,no,,,14.523666666666664,,17.9,,PTUA2022,
22106,PO020030NU0004,242,2010-12-01,,no,,,14.597689655172411,,17.9,,PTUA2022,
22107,PO020030NU0004,242,2011-01-01,,no,,,14.550222222222224,,17.9,,PTUA2022,
22108,PO020030NU0004,242,2011-02-01,,no,,,14.45,,17.9,,PTUA2022,
22109,PO020030NU0004,242,2011-03-01,,no,,,14.49,,17.9,,PTUA2022,
22110,PO020030NU0004,242,2011-04-01,,no,,,14.37,,17.9,,PTUA2022,
22111,PO020030NU0004,242,2011-05-01,,no,,,14.35,,17.9,,PTUA2022,
22112,PO020030NU0004,242,2011-06-01,,no,,,14.47,,17.9,,PTUA2022,
22113,PO020030NU0004,242,2011-07-01,,no,,,14.36,,17.9,,PTUA2022,
22114,PO020030NU0004,242,2011-08-01,,no,,,14.28,,17.9,,PTUA2022,
22115,PO020030NU0004,242,2011-09-01,,no,,,14.49,,17.9,,PTUA2022,
22116,PO020030NU0004,242,2011-10-01,,no,,,14.21,,17.9,,PTUA2022,
22117,PO020030NU0004,242,2011-11-01,,no,,,14.31,,17.9,,PTUA2022,
22118,PO020030NU0004,242,2011-12-01,,no,,,14.27,,17.9,,PTUA2022,
22119,PO020030NU0004,242,2012-01-01,,no,,,14.22,,17.9,,PTUA2022,
22120,PO020030NU0004,242,2012-02-01,,no,,,14.19,,17.9,,PTUA2022,
22121,PO020030NU0004,242,2012-03-01,,no,,,14.18,,17.9,,PTUA2022,
22122,PO020030NU0004,242,2012-04-01,,no,,,14.18,,17.9,,PTUA2022,
22123,PO020030NU0004,242,2012-05-01,,no,,,14.23,,17.9,,PTUA2022,
22124,PO020030NU0004,242,2012-06-01,,no,,,14.2,,17.9,,PTUA2022,
22125,PO020030NU0004,242,2012-07-01,,no,,,14.14,,17.9,,PTUA2022,
22126,PO020030NU0004,242,2012-08-01,,no,,,15.1,,17.9,,PTUA2022,
22127,PO020030NU0004,242,2012-09-01,,no,,,14.18,,17.9,,PTUA2022,
22128,PO020030NU0004,242,2012-10-01,,no,,,14.4,,17.9,,PTUA2022,
22129,PO020030NU0004,242,2012-11-01,,no,,,14.4,,17.9,,PTUA2022,
22130,PO020030NU0004,242,2012-12-01,,no,,,14.39,,17.9,,PTUA2022,
22131,PO020030NU0004,242,2013-01-01,,no,,,14.52,,17.9,,PTUA2022,
22132,PO020030NU0004,242,2013-02-01,,no,,,14.5,,17.9,,PTUA2022,
22133,PO020030NU0004,242,2013-03-01,,no,,,14.54,,17.9,,PTUA2022,
22134,PO020030NU0004,242,2013-04-01,,no,,,14.48,,17.9,,PTUA2022,
22135,PO020030NU0004,242,2013-05-01,,no,,,14.44,,17.9,,PTUA2022,
22136,PO020030NU0004,242,2013-06-01,,no,,,14.43,,17.9,,PTUA2022,
22137,PO020030NU0004,242,2013-07-01,,no,,,14.32,,17.9,,PTUA2022,
22138,PO020030NU0004,242,2013-08-01,,no,,,14.25,,17.9,,PTUA2022,
22139,PO020030NU0004,242,2013-09-01,,no,,,14.26,,17.9,,PTUA2022,
22140,PO020030NU0004,242,2013-10-01,,no,,,14.3,,17.9,,PTUA2022,
22141,PO020030NU0004,242,2013-11-01,,no,,,14.28,,17.9,,PTUA2022,
22142,PO020030NU0004,242,2013-12-01,,no,,,14.33,,17.9,,PTUA2022,
22143,PO020030NU0004,242,2014-01-01,,no,,,14.48,,17.9,,PTUA2022,
22144,PO020030NU0004,242,2014-02-01,,no,,,14.55,,17.9,,PTUA2022,
22145,PO020030NU0004,242,2014-03-01,,no,,,14.6,,17.9,,PTUA2022,
22146,PO020030NU0004,242,2014-04-01,,no,,,14.5,,17.9,,PTUA2022,
22147,PO020030NU0004,242,2014-05-01,,no,,,14.45,,17.9,,PTUA2022,
22148,PO020030NU0004,242,2014-06-01,,no,,,14.5,,17.9,,PTUA2022,
22149,PO020030NU0004,242,2014-07-01,,no,,,14.38,,17.9,,PTUA2022,
22150,PO020030NU0004,242,2014-08-01,,no,,,14.25,,17.9,,PTUA2022,
22151,PO020030NU0004,242,2014-09-01,,no,,,14.08,,17.9,,PTUA2022,
22152,PO020030NU0004,242,2014-10-01,,no,,,14.49,,17.9,,PTUA2022,
22153,PO020030NU0004,242,2014-11-01,,no,,,14.42,,17.9,,PTUA2022,
22154,PO020030NU0004,242,2014-12-01,,no,,,14.55,,17.9,,PTUA2022,
22155,PO020030NU0004,242,2015-01-01,,no,,,14.74,,17.9,,PTUA2022,
22156,PO020030NU0004,242,2015-02-01,,no,,,14.77,,17.9,,PTUA2022,
22157,PO020030NU0004,242,2015-03-01,,no,,,14.33,,17.9,,PTUA2022,
22158,PO020030NU0004,242,2015-04-01,,no,,,14.29,,17.9,,PTUA2022,
22159,PO020030NU0004,242,2015-05-01,,no,,,14.27,,17.9,,PTUA2022,
22160,PO020030NU0004,242,2015-06-01,,no,,,14.2,,17.9,,PTUA2022,
22161,PO020030NU0004,242,2015-07-01,,no,,,14.15,,17.9,,PTUA2022,
22162,PO020030NU0004,242,2015-08-01,,no,,,14.7,,17.9,,PTUA2022,
22163,PO020030NU0004,242,2015-09-01,,no,,,14.3,,17.9,,PTUA2022,
22164,PO020030NU0004,242,2015-10-01,,no,,,14.38,,17.9,,PTUA2022,
22165,PO020030NU0004,242,2015-11-01,,no,,,14.4,,17.9,,PTUA2022,
22166,PO020030NU0004,242,2015-12-01,,no,,,14.35,,17.9,,PTUA2022,
22167,PO020030NU0004,242,2016-01-01,,no,,,14.22,,17.9,,PTUA2022,
22168,PO020030NU0004,242,2016-02-01,,no,,,14.4,,17.9,,PTUA2022,
22169,PO020030NU0004,242,2016-03-01,,no,,,14.4,,17.9,,PTUA2022,
22170,PO020030NU0004,242,2016-04-01,,no,,,14.38,,17.9,,PTUA2022,
22171,PO020030NU0004,242,2016-05-01,,no,,,14.4,,17.9,,PTUA2022,
22172,PO020030NU0004,242,2016-06-01,,no,,,14.35,,17.9,,PTUA2022,
22173,PO020030NU0004,242,2016-07-01,,no,,,14.48,,17.9,,PTUA2022,
22174,PO020030NU0004,242,2016-08-01,,no,,,14.33,,17.9,,PTUA2022,
22175,PO020030NU0004,242,2016-09-01,,no,,,14.35,,17.9,,PTUA2022,
22176,PO020030NU0004,242,2016-10-01,,no,,,14.44,,17.9,,PTUA2022,
22177,PO020030NU0004,242,2016-11-01,,no,,,14.41,,17.9,,PTUA2022,
22178,PO020030NU0004,242,2016-12-01,,no,,,14.35,,17.9,,PTUA2022,
22179,PO020030NU0004,242,2017-01-01,,no,,,14.33,,17.9,,PTUA2022,
22180,PO020030NU0004,242,2017-02-01,,no,,,14.31,,17.9,,PTUA2022,
22181,PO020030NU0004,242,2017-03-01,,no,,,14.27,,17.9,,PTUA2022,
22182,PO020030NU0004,242,2017-04-01,,no,,,14.27,,17.9,,PTUA2022,
22183,PO020030NU0004,242,2017-05-01,,no,,,14.231666666666666,,17.9,,PTUA2022,
22184,PO020030NU0004,242,2017-06-01,,no,,,14.211347222222203,,17.9,,PTUA2022,
22185,PO020030NU0004,242,2017-07-01,,no,,,14.24120967741932,,17.9,,PTUA2022,
22186,PO020030NU0004,242,2017-08-01,,no,,,14.290201612903248,,17.9,,PTUA2022,
22187,PO020030NU0004,242,2017-09-01,,no,,,14.252611111111094,,17.9,,PTUA2022,
22188,PO020030NU0004,242,2017-10-01,,no,,,14.257069892473096,,17.9,,PTUA2022,
22189,PO020030NU0004,242,2017-11-01,,no,,,14.204555555555537,,17.9,,PTUA2022,
22190,PO020030NU0004,242,2017-12-01,,no,,,14.196209677419365,,17.9,,PTUA2022,
22191,PO020030NU0004,242,2018-01-01,,no,,,14.196236559139766,,17.9,,PTUA2022,
22192,PO020030NU0004,242,2018-02-01,,no,,,14.247648809523763,,17.9,,PTUA2022,
22193,PO020030NU0004,242,2018-03-01,,no,,,14.47424731182794,,17.9,,PTUA2022,
22194,PO020030NU0004,242,2018-04-01,,no,,,14.472875000000002,,17.9,,PTUA2022,
22195,PO020030NU0004,242,2018-05-01,,no,,,14.434368279569888,,17.9,,PTUA2022,
22196,PO020030NU0004,242,2018-06-01,,no,,,14.42149999999996,,17.9,,PTUA2022,
22197,PO020030NU0004,242,2018-07-01,,no,,,14.3956451612903,,17.9,,PTUA2022,
22198,PO020030NU0004,242,2018-08-01,,no,,,14.35514784946236,,17.9,,PTUA2022,
22199,PO020030NU0004,242,2018-09-01,,no,,,14.33608333333338,,17.9,,PTUA2022,
22200,PO020030NU0004,242,2018-10-01,,no,,,14.30502688172044,,17.9,,PTUA2022,
22201,PO020030NU0004,242,2018-11-01,,no,,,14.398319444444462,,17.9,,PTUA2022,
22202,PO020030NU0004,242,2018-12-01,,no,,,14.383024193548392,,17.9,,PTUA2022,
22203,PO020030NU0004,242,2019-01-01,,no,,,14.340026881720425,,17.9,,PTUA2022,
22204,PO020030NU0004,242,2019-02-01,,no,,,14.379747023809538,,17.9,,PTUA2022,
22205,PO020030NU0004,242,2019-03-01,,no,,,14.33723118279574,,17.9,,PTUA2022,
22206,PO020030NU0004,242,2019-04-01,,no,,,14.38183333333334,,17.9,,PTUA2022,
22207,PO020030NU0004,242,2019-05-01,,no,,,14.564247311827993,,17.9,,PTUA2022,
22208,PO020030NU0004,242,2019-06-01,,no,,,14.56281944444445,,17.9,,PTUA2022,
22209,PO020030NU0004,242,2019-07-01,,no,,,14.435551075268805,,17.9,,PTUA2022,
22210,PO020030NU0004,242,2019-08-01,,no,,,14.405471447543144,,17.9,,PTUA2022,
22211,PO020030NU0004,242,2019-09-01,,no,,,14.378060344827585,,17.9,,PTUA2022,
22212,PO020030NU0004,242,2019-10-01,,no,,,14.37494623655915,,17.9,,PTUA2022,
22213,PO020030NU0004,242,2019-11-01,,no,,,14.571041666666696,,17.9,,PTUA2022,
22214,PO020030NU0004,242,2019-12-01,,no,,,14.62602150537636,,17.9,,PTUA2022,
22215,PO020030NU0004,242,2020-01-01,,no,,,14.534099462365576,,17.9,,PTUA2022,
22216,PO020030NU0004,242,2020-02-01,,no,,,14.410287356321822,,17.9,,PTUA2022,
22217,PO020030NU0004,242,2020-03-01,,no,,,14.322661290322625,,17.9,,PTUA2022,
22218,PO020030NU0004,242,2020-04-01,,no,,,14.274347222222204,,17.9,,PTUA2022,
22219,PO020030NU0004,242,2020-05-01,,no,,,14.246586021505363,,17.9,,PTUA2022,
22220,PO020030NU0004,242,2020-06-01,,no,,,14.283986111111146,,17.9,,PTUA2022,
22221,PO020030NU0004,242,2020-07-01,,no,,,14.2463575268817,,17.9,,PTUA2022,
22222,PO020030NU0004,242,2020-08-01,,no,,,14.284704301075276,,17.9,,PTUA2022,
22223,PO020030NU0004,242,2020-09-01,,no,,,14.256152777777748,,17.9,,PTUA2022,
22224,PO020030NU0004,242,2020-10-01,,no,,,14.331975806451595,,17.9,,PTUA2022,
22225,PO020030NU0004,242,2020-11-01,,no,,,14.326694444444485,,17.9,,PTUA2022,
22226,PO020030NU0004,242,2020-12-01,,no,,,14.505967741935496,,17.9,,PTUA2022,
22227,PO020030NU0004,242,2021-01-01,,no,,,14.511284671532804,,17.9,,PTUA2022,
22228,PO0200310R0062,243,2001-06-01,,no,,,19.224,,21.824,,PTUA2022-PTUA2003,
22229,PO0200310R0062,243,2001-07-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22230,PO0200310R0062,243,2001-08-01,,no,,,18.024,,21.824,,PTUA2022-PTUA2003,
22231,PO0200310R0062,243,2001-09-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22232,PO0200310R0062,243,2001-10-01,,no,,,19.004,,21.824,,PTUA2022-PTUA2003,
22233,PO0200310R0062,243,2001-11-01,,no,,,18.814,,21.824,,PTUA2022-PTUA2003,
22234,PO0200310R0062,243,2002-01-01,,no,,,18.774,,21.824,,PTUA2022-PTUA2003,
22235,PO0200310R0062,243,2002-02-01,,no,,,19.224,,21.824,,PTUA2022-PTUA2003,
22236,PO0200310R0062,243,2002-03-01,,no,,,19.024,,21.824,,PTUA2022-PTUA2003,
22237,PO0200310R0062,243,2002-04-01,,no,,,19.374,,21.824,,PTUA2022-PTUA2003,
22238,PO0200310R0062,243,2002-05-01,,no,,,19.544,,21.824,,PTUA2022-PTUA2003,
22239,PO0200310R0062,243,2002-06-01,,no,,,19.274,,21.824,,PTUA2022-PTUA2003,
22240,PO0200310R0062,243,2002-07-01,,no,,,19.624,,21.824,,PTUA2022-PTUA2003,
22241,PO0200310R0062,243,2002-09-01,,no,,,19.274,,21.824,,PTUA2022-PTUA2003,
22242,PO0200310R0062,243,2002-10-01,,no,,,19.374,,21.824,,PTUA2022-PTUA2003,
22243,PO0200310R0062,243,2002-11-01,,no,,,19.524,,21.824,,PTUA2022-PTUA2003,
22244,PO0200310R0062,243,2003-04-01,,no,,,19.174,,21.824,,PTUA2022-PTUA2003,
22245,PO0200310R0062,243,2003-05-01,,no,,,19.174,,21.824,,PTUA2022-PTUA2003,
22246,PO0200310R0062,243,2003-06-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22247,PO0200310R0062,243,2003-07-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22248,PO0200310R0062,243,2003-08-01,,no,,,18.424,,21.824,,PTUA2022-PTUA2003,
22249,PO0200310R0062,243,2003-09-01,,no,,,18.254,,21.824,,PTUA2022-PTUA2003,
22250,PO0200310R0062,243,2003-10-01,,no,,,18.174,,21.824,,PTUA2022-PTUA2003,
22251,PO0200310R0062,243,2003-11-01,,no,,,18.444,,21.824,,PTUA2022-PTUA2003,
22252,PO0200310R0062,243,2003-12-01,,no,,,18.674,,21.824,,PTUA2022-PTUA2003,
22253,PO0200310R0062,243,2004-01-01,,no,,,19.024,,21.824,,PTUA2022-PTUA2003,
22254,PO0200310R0062,243,2004-02-01,,no,,,19.024,,21.824,,PTUA2022-PTUA2003,
22255,PO0200310R0062,243,2004-03-01,,no,,,20.124,,21.824,,PTUA2022-PTUA2003,
22256,PO0200310R0062,243,2004-04-01,,no,,,19.744,,21.824,,PTUA2022-PTUA2003,
22257,PO0200310R0062,243,2004-05-01,,no,,,19.624,,21.824,,PTUA2022-PTUA2003,
22258,PO0200310R0062,243,2004-06-01,,no,,,19.274,,21.824,,PTUA2022-PTUA2003,
22259,PO0200310R0062,243,2004-07-01,,no,,,18.954,,21.824,,PTUA2022-PTUA2003,
22260,PO0200310R0062,243,2004-08-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22261,PO0200310R0062,243,2004-09-01,,no,,,18.694,,21.824,,PTUA2022-PTUA2003,
22262,PO0200310R0062,243,2004-10-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22263,PO0200310R0062,243,2004-11-01,,no,,,20.324,,21.824,,PTUA2022-PTUA2003,
22264,PO0200310R0062,243,2004-12-01,,no,,,19.824,,21.824,,PTUA2022-PTUA2003,
22265,PO0200310R0062,243,2005-01-01,,no,,,19.384,,21.824,,PTUA2022-PTUA2003,
22266,PO0200310R0062,243,2005-02-01,,no,,,19.124,,21.824,,PTUA2022-PTUA2003,
22267,PO0200310R0062,243,2005-03-01,,no,,,19.074,,21.824,,PTUA2022-PTUA2003,
22268,PO0200310R0062,243,2005-04-01,,no,,,19.264,,21.824,,PTUA2022-PTUA2003,
22269,PO0200310R0062,243,2005-05-01,,no,,,19.224,,21.824,,PTUA2022-PTUA2003,
22270,PO0200310R0062,243,2005-06-01,,no,,,19.024,,21.824,,PTUA2022-PTUA2003,
22271,PO0200310R0062,243,2005-07-01,,no,,,18.644,,21.824,,PTUA2022-PTUA2003,
22272,PO0200310R0062,243,2005-08-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22273,PO0200310R0062,243,2005-09-01,,no,,,18.774,,21.824,,PTUA2022-PTUA2003,
22274,PO0200310R0062,243,2005-10-01,,no,,,19.324,,21.824,,PTUA2022-PTUA2003,
22275,PO0200310R0062,243,2005-11-01,,no,,,19.424,,21.824,,PTUA2022-PTUA2003,
22276,PO0200310R0062,243,2005-12-01,,no,,,19.624,,21.824,,PTUA2022-PTUA2003,
22277,PO0200310R0062,243,2006-01-01,,no,,,19.524,,21.824,,PTUA2022-PTUA2003,
22278,PO0200310R0062,243,2006-02-01,,no,,,19.324,,21.824,,PTUA2022-PTUA2003,
22279,PO0200310R0062,243,2006-03-01,,no,,,19.624,,21.824,,PTUA2022-PTUA2003,
22280,PO0200310R0062,243,2006-04-01,,no,,,19.374,,21.824,,PTUA2022-PTUA2003,
22281,PO0200310R0062,243,2006-05-01,,no,,,19.124,,21.824,,PTUA2022-PTUA2003,
22282,PO0200310R0062,243,2006-06-01,,no,,,18.704,,21.824,,PTUA2022-PTUA2003,
22283,PO0200310R0062,243,2006-07-01,,no,,,18.424,,21.824,,PTUA2022-PTUA2003,
22284,PO0200310R0062,243,2006-08-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22285,PO0200310R0062,243,2006-09-01,,no,,,18.704,,21.824,,PTUA2022-PTUA2003,
22286,PO0200310R0062,243,2006-10-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22287,PO0200310R0062,243,2006-11-01,,no,,,18.574,,21.824,,PTUA2022-PTUA2003,
22288,PO0200310R0062,243,2006-12-01,,no,,,18.574,,21.824,,PTUA2022-PTUA2003,
22289,PO0200310R0062,243,2007-01-01,,no,,,18.574,,21.824,,PTUA2022-PTUA2003,
22290,PO0200310R0062,243,2007-02-01,,no,,,18.824,,21.824,,PTUA2022-PTUA2003,
22291,PO0200310R0062,243,2007-03-01,,no,,,18.844,,21.824,,PTUA2022-PTUA2003,
22292,PO0200310R0062,243,2007-04-01,,no,,,19.024,,21.824,,PTUA2022-PTUA2003,
22293,PO0200310R0062,243,2007-05-01,,no,,,18.724,,21.824,,PTUA2022-PTUA2003,
22294,PO0200310R0062,243,2007-06-01,,no,,,18.944,,21.824,,PTUA2022-PTUA2003,
22295,PO0200310R0062,243,2007-07-01,,no,,,18.624,,21.824,,PTUA2022-PTUA2003,
22296,PO0200310R0062,243,2007-08-01,,no,,,18.174,,21.824,,PTUA2022-PTUA2003,
22297,PO0200310R0062,243,2007-09-01,,no,,,18.324,,21.824,,PTUA2022-PTUA2003,
22298,PO0200310R0062,243,2007-10-01,,no,,,18.224,,21.824,,PTUA2022-PTUA2003,
22299,PO0200310R0062,243,2007-11-01,,no,,,18.324,,21.824,,PTUA2022-PTUA2003,
22300,PO0200310R0062,243,2007-12-01,,no,,,18.504,,21.824,,PTUA2022-PTUA2003,
22301,PO0200310R0062,243,2008-02-01,,no,,,18.734,,21.824,,PTUA2022-PTUA2003,
22302,PO0200310R0062,243,2008-04-01,,no,,,18.574,,21.824,,PTUA2022-PTUA2003,
22303,PO0200310R0062,243,2008-05-01,,no,,,18.724,,21.824,,PTUA2022-PTUA2003,
22304,PO0200310R0062,243,2008-06-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22305,PO0200310R0062,243,2008-07-01,,no,,,18.774,,21.824,,PTUA2022-PTUA2003,
22306,PO0200310R0062,243,2008-08-01,,no,,,18.604,,21.824,,PTUA2022-PTUA2003,
22307,PO0200310R0062,243,2008-09-01,,no,,,18.244,,21.824,,PTUA2022-PTUA2003,
22308,PO0200310R0062,243,2008-10-01,,no,,,18.024,,21.824,,PTUA2022-PTUA2003,
22309,PO0200310R0062,243,2008-11-01,,no,,,18.464,,21.824,,PTUA2022-PTUA2003,
22310,PO0200310R0062,243,2008-12-01,,no,,,18.734,,21.824,,PTUA2022-PTUA2003,
22311,PO0200310R0062,243,2009-01-01,,no,,,19.174,,21.824,,PTUA2022-PTUA2003,
22312,PO0200310R0062,243,2009-02-01,,no,,,20.474,,21.824,,PTUA2022-PTUA2003,
22313,PO0200310R0062,243,2009-03-01,,no,,,20.124,,21.824,,PTUA2022-PTUA2003,
22314,PO0200310R0062,243,2009-04-01,,no,,,19.774,,21.824,,PTUA2022-PTUA2003,
22315,PO0200310R0062,243,2009-05-01,,no,,,20.324,,21.824,,PTUA2022-PTUA2003,
22316,PO0200310R0062,243,2009-06-01,,no,,,18.944,,21.824,,PTUA2022-PTUA2003,
22317,PO0200310R0062,243,2009-07-01,,no,,,18.824,,21.824,,PTUA2022-PTUA2003,
22318,PO0200310R0062,243,2009-08-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22319,PO0200310R0062,243,2009-09-01,,no,,,18.374,,21.824,,PTUA2022-PTUA2003,
22320,PO0200310R0062,243,2009-10-01,,no,,,18.324,,21.824,,PTUA2022-PTUA2003,
22321,PO0200310R0062,243,2009-11-01,,no,,,18.524,,21.824,,PTUA2022-PTUA2003,
22322,PO0200310R0062,243,2009-12-01,,no,,,18.824,,21.824,,PTUA2022-PTUA2003,
22323,PO0200310R0062,243,2010-01-01,,no,,,19.374,,21.824,,PTUA2022-PTUA2003,
22324,PO0200310R0062,243,2010-02-01,,no,,,19.539,,21.824,,PTUA2022-PTUA2003,
22325,PO0200310R0062,243,2010-03-01,,no,,,20.374,,21.824,,PTUA2022-PTUA2003,
22326,PO0200310R0062,243,2010-04-01,,no,,,19.544,,21.824,,PTUA2022-PTUA2003,
22327,PO0200310R0062,243,2010-05-01,,no,,,19.774,,21.824,,PTUA2022-PTUA2003,
22328,PO0200310R0062,243,2010-06-01,,no,,,19.234,,21.824,,PTUA2022-PTUA2003,
22329,PO0200310R0062,243,2010-07-01,,no,,,19.044,,21.824,,PTUA2022-PTUA2003,
22330,PO0200310R0062,243,2010-08-01,,no,,,18.774,,21.824,,PTUA2022-PTUA2003,
22331,PO0200310R0062,243,2010-09-01,,no,,,19.634,,21.824,,PTUA2022-PTUA2003,
22332,PO0200310R0062,243,2010-10-01,,no,,,20.024,,21.824,,PTUA2022-PTUA2003,
22333,PO0200310R0062,243,2010-11-01,,no,,,20.824,,21.824,,PTUA2022-PTUA2003,
22334,PO0200310R0062,243,2010-12-01,,no,,,20.084,,21.824,,PTUA2022-PTUA2003,
22335,PO0200310R0062,243,2011-01-01,,no,,,20.224,,21.824,,PTUA2022-PTUA2003,
22336,PO0200310R0062,243,2011-02-01,,no,,,20.024,,21.824,,PTUA2022-PTUA2003,
22337,PO0200310R0062,243,2011-03-01,,no,,,20.494,,21.824,,PTUA2022-PTUA2003,
22338,PO0200310R0062,243,2011-04-01,,no,,,20.024,,21.824,,PTUA2022-PTUA2003,
22339,PO0200310R0062,243,2011-05-01,,no,,,19.314,,21.824,,PTUA2022-PTUA2003,
22340,PO0200310R0062,243,2011-06-01,,no,,,17.864,,21.824,,PTUA2022-PTUA2003,
22341,PO0200310R0062,243,2011-07-01,,no,,,18.674,,21.824,,PTUA2022-PTUA2003,
22342,PO0200310R0062,243,2011-08-01,,no,,,18.624,,21.824,,PTUA2022-PTUA2003,
22343,PO0200310R0062,243,2011-09-01,,no,,,18.774,,21.824,,PTUA2022-PTUA2003,
22344,PO0200310R0062,243,2011-10-01,,no,,,19.154,,21.824,,PTUA2022-PTUA2003,
22345,PO0200310R0062,243,2011-11-01,,no,,,18.854,,21.824,,PTUA2022-PTUA2003,
22346,PO0200310R0062,243,2011-12-01,,no,,,18.824,,21.824,,PTUA2022-PTUA2003,
22347,PO0200310R0062,243,2012-01-01,,no,,,18.754,,21.824,,PTUA2022-PTUA2003,
22348,PO0200310R0062,243,2012-02-01,,no,,,18.724,,21.824,,PTUA2022-PTUA2003,
22349,PO0200310R0062,243,2012-03-01,,no,,,18.744,,21.824,,PTUA2022-PTUA2003,
22350,PO0200310R0062,243,2012-04-01,,no,,,18.744,,21.824,,PTUA2022-PTUA2003,
22351,PO0200310R0062,243,2012-05-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22352,PO0200310R0062,243,2012-06-01,,no,,,18.924,,21.824,,PTUA2022-PTUA2003,
22353,PO0200310R0062,243,2012-07-01,,no,,,18.324,,21.824,,PTUA2022-PTUA2003,
22354,PO0200310R0062,243,2012-08-01,,no,,,18.274,,21.824,,PTUA2022-PTUA2003,
22355,PO0200310R0062,243,2012-09-01,,no,,,18.294,,21.824,,PTUA2022-PTUA2003,
22356,PO0200310R0062,243,2012-10-01,,no,,,18.324,,21.824,,PTUA2022-PTUA2003,
22357,PO0200310R0062,243,2012-11-01,,no,,,18.974,,21.824,,PTUA2022-PTUA2003,
22358,PO0200310R0062,243,2012-12-01,,no,,,19.204,,21.824,,PTUA2022-PTUA2003,
22359,PO0200310R0062,243,2013-01-01,,no,,,20.444,,21.824,,PTUA2022-PTUA2003,
22360,PO0200310R0062,243,2013-02-01,,no,,,20.404,,21.824,,PTUA2022-PTUA2003,
22361,PO0200310R0062,243,2013-03-01,,no,,,20.724,,21.824,,PTUA2022-PTUA2003,
22362,PO0200310R0062,243,2013-04-01,,no,,,20.594,,21.824,,PTUA2022-PTUA2003,
22363,PO0200310R0062,243,2013-05-01,,no,,,20.224,,21.824,,PTUA2022-PTUA2003,
