,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
268,SO,SAMOLACO,PO0140570R0020,2006-09-28,208.67,soggiacenza statica,2.78,205.89,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
269,SO,SAMOLACO,PO0140570R0020,2006-10-25,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
270,SO,SAMOLACO,PO0140570R0020,2006-11-22,208.67,soggiacenza statica,2.43,206.24,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
271,SO,SAMOLACO,PO0140570R0020,2007-01-29,208.67,soggiacenza statica,2.75,205.92,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
272,SO,SAMOLACO,PO0140570R0020,2007-02-21,208.67,soggiacenza statica,2.86,205.81,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
273,SO,SAMOLACO,PO0140570R0020,2007-03-29,208.67,soggiacenza statica,2.88,205.79,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
274,SO,SAMOLACO,PO0140570R0020,2007-04-27,208.67,soggiacenza statica,2.65,206.02,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
275,SO,SAMOLACO,PO0140570R0020,2007-05-17,208.67,soggiacenza statica,2.78,205.89,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
276,SO,SAMOLACO,PO0140570R0020,2007-06-28,208.67,soggiacenza statica,2.33,206.34,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
277,SO,SAMOLACO,PO0140570R0020,2007-07-25,208.67,soggiacenza statica,3.13,205.54,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
278,SO,SAMOLACO,PO0140570R0020,2007-08-30,208.67,soggiacenza statica,2.39,206.28,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
279,SO,SAMOLACO,PO0140570R0020,2007-09-19,208.67,soggiacenza statica,2.61,206.06,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
280,SO,SAMOLACO,PO0140570R0020,2007-10-31,208.67,soggiacenza statica,2.92,205.75,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
281,SO,SAMOLACO,PO0140570R0020,2007-11-14,208.67,soggiacenza statica,2.93,205.74,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
282,SO,SAMOLACO,PO0140570R0020,2007-12-20,208.67,soggiacenza statica,2.89,205.78,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
283,SO,SAMOLACO,PO0140570R0020,2008-01-29,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
284,SO,SAMOLACO,PO0140570R0020,2008-02-28,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
285,SO,SAMOLACO,PO0140570R0020,2008-03-27,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
286,SO,SAMOLACO,PO0140570R0020,2008-04-23,208.67,soggiacenza statica,2.23,206.44,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
287,SO,SAMOLACO,PO0140570R0020,2008-06-25,208.67,soggiacenza statica,2.26,206.41,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
288,SO,SAMOLACO,PO0140570R0020,2008-07-31,208.67,soggiacenza statica,2.4,206.27,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
289,SO,SAMOLACO,PO0140570R0020,2008-08-28,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
290,SO,SAMOLACO,PO0140570R0020,2008-09-23,208.67,soggiacenza statica,2.38,206.29,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
291,SO,SAMOLACO,PO0140570R0020,2008-10-23,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
292,SO,SAMOLACO,PO0140570R0020,2008-11-13,208.67,soggiacenza statica,2.33,206.34,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
293,SO,SAMOLACO,PO0140570R0020,2008-12-18,208.67,soggiacenza statica,2.45,206.22,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
294,SO,SAMOLACO,PO0140570R0020,2009-01-30,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
295,SO,SAMOLACO,PO0140570R0020,2009-02-26,208.67,soggiacenza statica,2.78,205.89,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
296,SO,SAMOLACO,PO0140570R0020,2009-03-25,208.67,soggiacenza statica,2.78,205.89,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
297,SO,SAMOLACO,PO0140570R0020,2009-04-16,208.67,soggiacenza statica,2.43,206.24,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
298,SO,SAMOLACO,PO0140570R0020,2009-05-13,208.67,soggiacenza statica,2.33,206.34,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
299,SO,SAMOLACO,PO0140570R0020,2009-06-30,208.67,soggiacenza statica,2.48,206.19,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
300,SO,SAMOLACO,PO0140570R0020,2009-07-29,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
301,SO,SAMOLACO,PO0140570R0020,2009-08-26,208.67,soggiacenza statica,2.63,206.04,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
302,SO,SAMOLACO,PO0140570R0020,2009-09-30,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
303,SO,SAMOLACO,PO0140570R0020,2009-10-30,208.67,soggiacenza statica,2.95,205.72,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
304,SO,SAMOLACO,PO0140570R0020,2009-11-18,208.67,soggiacenza statica,2.97,205.7,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
305,SO,SAMOLACO,PO0140570R0020,2009-12-21,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
306,SO,SAMOLACO,PO0140570R0020,2010-01-22,208.67,soggiacenza statica,2.71,205.96,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
307,SO,SAMOLACO,PO0140570R0020,2010-02-22,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
308,SO,SAMOLACO,PO0140570R0020,2010-03-31,208.67,soggiacenza statica,2.55,206.12,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
309,SO,SAMOLACO,PO0140570R0020,2010-04-28,208.67,soggiacenza statica,2.43,206.24,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
310,SO,SAMOLACO,PO0140570R0020,2010-05-26,208.67,soggiacenza statica,2.13,206.54,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
311,SO,SAMOLACO,PO0140570R0020,2010-06-30,208.67,soggiacenza statica,2.56,206.11,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
312,SO,SAMOLACO,PO0140570R0020,2010-07-26,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
313,SO,SAMOLACO,PO0140570R0020,2010-08-26,208.67,soggiacenza statica,2.71,205.96,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
314,SO,SAMOLACO,PO0140570R0020,2010-09-22,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
315,SO,SAMOLACO,PO0140570R0020,2010-10-27,208.67,soggiacenza statica,2.74,205.93,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
316,SO,SAMOLACO,PO0140570R0020,2010-11-18,208.67,soggiacenza statica,2.23,206.44,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
317,SO,SAMOLACO,PO0140570R0020,2010-12-23,208.67,soggiacenza statica,2.53,206.14,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
318,SO,SAMOLACO,PO0140570R0020,2011-01-24,208.67,soggiacenza statica,2.57,206.1,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
319,SO,SAMOLACO,PO0140570R0020,2011-02-22,208.67,soggiacenza statica,2.77,205.9,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
320,SO,SAMOLACO,PO0140570R0020,2011-03-22,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
321,SO,SAMOLACO,PO0140570R0020,2011-04-26,208.67,soggiacenza statica,2.76,205.91,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
322,SO,SAMOLACO,PO0140570R0020,2011-05-26,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
323,SO,SAMOLACO,PO0140570R0020,2011-06-30,208.67,soggiacenza statica,2.38,206.29,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
324,SO,SAMOLACO,PO0140570R0020,2011-07-21,208.67,soggiacenza statica,2.93,205.74,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
325,SO,SAMOLACO,PO0140570R0020,2011-08-24,208.67,soggiacenza statica,2.55,206.12,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
326,SO,SAMOLACO,PO0140570R0020,2011-09-22,208.67,soggiacenza statica,2.3,206.37,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
327,SO,SAMOLACO,PO0140570R0020,2011-10-25,208.67,soggiacenza statica,2.76,205.91,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
328,SO,SAMOLACO,PO0140570R0020,2011-11-07,208.67,soggiacenza statica,2.3,206.37,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
329,SO,SAMOLACO,PO0140570R0020,2011-12-20,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
330,SO,SAMOLACO,PO0140570R0020,2012-01-12,208.67,soggiacenza statica,2.82,205.85,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
331,SO,SAMOLACO,PO0140570R0020,2012-02-07,208.67,soggiacenza statica,2.81,205.86,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
332,SO,SAMOLACO,PO0140570R0020,2012-03-12,208.67,soggiacenza statica,2.9,205.77,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
333,SO,SAMOLACO,PO0140570R0020,2012-04-11,208.67,soggiacenza statica,2.65,206.02,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
334,SO,SAMOLACO,PO0140570R0020,2012-05-02,208.67,soggiacenza statica,2.01,206.66,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
335,SO,SAMOLACO,PO0140570R0020,2012-07-05,208.67,soggiacenza statica,2.43,206.24,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
336,SO,SAMOLACO,PO0140570R0020,2012-08-02,208.67,soggiacenza statica,2.6,206.07,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
337,SO,SAMOLACO,PO0140570R0020,2012-09-06,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
338,SO,SAMOLACO,PO0140570R0020,2012-10-11,208.67,soggiacenza statica,2.53,206.14,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
339,SO,SAMOLACO,PO0140570R0020,2012-11-13,208.67,soggiacenza statica,1.96,206.71,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
340,SO,SAMOLACO,PO0140570R0020,2012-12-18,208.67,soggiacenza statica,2.49,206.18,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
341,SO,SAMOLACO,PO0140570R0020,2013-01-28,208.67,soggiacenza statica,2.69,205.98,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
342,SO,SAMOLACO,PO0140570R0020,2013-02-26,208.67,soggiacenza statica,2.8,205.87,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
343,SO,SAMOLACO,PO0140570R0020,2013-03-18,208.67,soggiacenza statica,2.79,205.88,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
344,SO,SAMOLACO,PO0140570R0020,2013-04-03,208.67,soggiacenza statica,2.78,205.89,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
345,SO,SAMOLACO,PO0140570R0020,2013-05-21,208.67,soggiacenza statica,2.63,206.04,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
346,SO,SAMOLACO,PO0140570R0020,2013-06-24,208.67,soggiacenza statica,2.05,206.62,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
347,SO,SAMOLACO,PO0140570R0020,2013-07-22,208.67,soggiacenza statica,2.54,206.13,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
348,SO,SAMOLACO,PO0140570R0020,2013-08-26,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
349,SO,SAMOLACO,PO0140570R0020,2013-09-23,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
350,SO,SAMOLACO,PO0140570R0020,2013-10-28,208.67,soggiacenza statica,2.0,206.67,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
351,SO,SAMOLACO,PO0140570R0020,2013-11-26,208.67,soggiacenza statica,2.3,206.37,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
352,SO,SAMOLACO,PO0140570R0020,2013-12-16,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
353,SO,SAMOLACO,PO0140570R0020,2014-01-13,208.67,soggiacenza statica,2.34,206.33,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
354,SO,SAMOLACO,PO0140570R0020,2014-02-10,208.67,soggiacenza statica,2.18,206.49,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
355,SO,SAMOLACO,PO0140570R0020,2014-03-10,208.67,soggiacenza statica,2.45,206.22,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
356,SO,SAMOLACO,PO0140570R0020,2014-04-01,208.67,soggiacenza statica,2.57,206.1,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
357,SO,SAMOLACO,PO0140570R0020,2014-05-06,208.67,soggiacenza statica,2.31,206.36,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
358,SO,SAMOLACO,PO0140570R0020,2014-06-09,208.67,soggiacenza statica,2.55,206.12,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
359,SO,SAMOLACO,PO0140570R0020,2014-07-17,208.67,soggiacenza statica,2.33,206.34,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
360,SO,SAMOLACO,PO0140570R0020,2014-08-25,208.67,soggiacenza statica,2.15,206.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
361,SO,SAMOLACO,PO0140570R0020,2014-09-08,208.67,soggiacenza statica,2.4,206.27,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
362,SO,SAMOLACO,PO0140570R0020,2014-10-13,208.67,soggiacenza statica,2.05,206.62,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
363,SO,SAMOLACO,PO0140570R0020,2014-12-09,208.67,soggiacenza statica,2.59,206.08,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
364,SO,SAMOLACO,PO0140570R0020,2015-02-16,208.67,soggiacenza statica,2.98,205.69,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
365,SO,SAMOLACO,PO0140570R0020,2015-03-17,208.67,soggiacenza statica,3.08,205.59,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
366,SO,SAMOLACO,PO0140570R0020,2015-05-13,208.67,soggiacenza statica,2.54,206.13,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
367,SO,SAMOLACO,PO0140570R0020,2015-06-15,208.67,soggiacenza statica,2.25,206.42,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
368,SO,SAMOLACO,PO0140570R0020,2015-07-16,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
369,SO,SAMOLACO,PO0140570R0020,2015-08-20,208.67,soggiacenza statica,3.01,205.66,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
370,SO,SAMOLACO,PO0140570R0020,2015-09-14,208.67,soggiacenza statica,2.12,206.55,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
371,SO,SAMOLACO,PO0140570R0020,2015-10-26,208.67,soggiacenza statica,2.56,206.11,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
372,SO,SAMOLACO,PO0140570R0020,2015-11-25,208.67,soggiacenza statica,2.98,205.69,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
373,SO,SAMOLACO,PO0140570R0020,2015-12-23,208.67,soggiacenza statica,3.15,205.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
374,SO,SAMOLACO,PO0140570R0020,2016-01-18,208.67,soggiacenza statica,3.08,205.59,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
375,SO,SAMOLACO,PO0140570R0020,2016-02-16,208.67,soggiacenza statica,2.99,205.68,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
376,SO,SAMOLACO,PO0140570R0020,2016-03-24,208.67,soggiacenza statica,3.03,205.64,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
377,SO,SAMOLACO,PO0140570R0020,2016-04-01,208.67,soggiacenza statica,2.74,205.93,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
378,SO,SAMOLACO,PO0140570R0020,2016-05-31,208.67,soggiacenza statica,2.47,206.2,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
379,SO,SAMOLACO,PO0140570R0020,2016-06-30,208.67,soggiacenza statica,2.4,206.27,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
380,SO,SAMOLACO,PO0140570R0020,2016-07-26,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
381,SO,SAMOLACO,PO0140570R0020,2016-08-30,208.67,soggiacenza statica,2.95,205.72,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
382,SO,SAMOLACO,PO0140570R0020,2016-10-31,208.67,soggiacenza statica,2.92,205.75,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
383,SO,SAMOLACO,PO0140570R0020,2016-11-30,208.67,soggiacenza statica,2.55,206.12,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
384,SO,SAMOLACO,PO0140570R0020,2016-12-29,208.67,soggiacenza statica,3.12,205.55,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
385,SO,SAMOLACO,PO0140570R0020,2017-01-27,208.67,soggiacenza statica,3.15,205.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
386,SO,SAMOLACO,PO0140570R0020,2017-02-23,208.67,soggiacenza statica,2.98,205.69,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
387,SO,SAMOLACO,PO0140570R0020,2017-03-27,208.67,soggiacenza statica,2.93,205.74,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
388,SO,SAMOLACO,PO0140570R0020,2017-04-21,208.67,soggiacenza statica,2.49,206.18,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
389,SO,SAMOLACO,PO0140570R0020,2017-05-26,208.67,soggiacenza statica,2.52,206.15,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
390,SO,SAMOLACO,PO0140570R0020,2017-06-29,208.67,soggiacenza statica,2.26,206.41,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
391,SO,SAMOLACO,PO0140570R0020,2017-07-27,208.67,soggiacenza statica,2.84,205.83,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
392,SO,SAMOLACO,PO0140570R0020,2017-08-29,208.67,soggiacenza statica,2.92,205.75,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
393,SO,SAMOLACO,PO0140570R0020,2017-09-28,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
394,SO,SAMOLACO,PO0140570R0020,2017-10-27,208.67,soggiacenza statica,2.9,205.77,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
395,SO,SAMOLACO,PO0140570R0020,2017-11-29,208.67,soggiacenza statica,3.01,205.66,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
396,SO,SAMOLACO,PO0140570R0020,2017-12-28,208.67,soggiacenza statica,2.97,205.7,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
397,SO,SAMOLACO,PO0140570R0020,2018-01-29,208.67,soggiacenza statica,2.89,205.78,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
398,SO,SAMOLACO,PO0140570R0020,2018-02-27,208.67,soggiacenza statica,2.95,205.72,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
399,SO,SAMOLACO,PO0140570R0020,2018-03-23,208.67,soggiacenza statica,3.01,205.66,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
400,SO,SAMOLACO,PO0140570R0020,2018-04-27,208.67,soggiacenza statica,2.6,206.07,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
401,SO,SAMOLACO,PO0140570R0020,2018-05-29,208.67,soggiacenza statica,2.53,206.14,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
402,SO,SAMOLACO,PO0140570R0020,2018-08-28,208.67,soggiacenza statica,3.03,205.64,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
403,SO,SAMOLACO,PO0140570R0020,2018-09-26,208.67,soggiacenza statica,3.15,205.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
404,SO,SAMOLACO,PO0140570R0020,2018-10-29,208.67,soggiacenza statica,3.05,205.62,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
405,SO,SAMOLACO,PO0140570R0020,2018-11-27,208.67,soggiacenza statica,3.1,205.57,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
406,SO,SAMOLACO,PO0140570R0020,2018-12-28,208.67,soggiacenza statica,3.03,205.64,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
407,SO,SAMOLACO,PO0140570R0020,2019-01-28,208.67,soggiacenza statica,2.99,205.68,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
408,SO,SAMOLACO,PO0140570R0020,2019-02-26,208.67,soggiacenza statica,3.01,205.66,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
