,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
79,BG,BERGAMO,PO0160240R0296,2017-08-02,232.0,soggiacenza statica,49.72,182.28,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BG,BERGAMO,PO0160240R0296,2017-09-08,232.0,soggiacenza statica,49.93,182.07,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
81,BG,BERGAMO,PO0160240R0296,2017-10-13,232.0,soggiacenza statica,51.19,180.81,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
82,BG,BERGAMO,PO0160240R0296,2017-11-07,232.0,soggiacenza statica,52.31,179.69,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
83,BG,BERGAMO,PO0160240R0296,2017-12-18,232.0,soggiacenza statica,53.55,178.45,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
84,BG,BERGAMO,PO0160240R0296,2018-01-18,232.0,soggiacenza statica,53.8,178.2,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
85,BG,BERGAMO,PO0160240R0296,2018-02-12,232.0,soggiacenza statica,54.71,177.29,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BG,BERGAMO,PO0160240R0296,2018-03-09,232.0,soggiacenza statica,54.34,177.66,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BG,BERGAMO,PO0160240R0296,2018-04-03,232.0,soggiacenza statica,52.8,179.2,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
88,BG,BERGAMO,PO0160240R0296,2018-05-09,232.0,soggiacenza statica,50.84,181.16,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
89,BG,BERGAMO,PO0160240R0296,2018-06-15,232.0,soggiacenza statica,50.3,181.7,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
90,BG,BERGAMO,PO0160240R0296,2018-07-12,232.0,soggiacenza statica,50.08,181.92,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
91,BG,BERGAMO,PO0160240R0296,2018-08-09,232.0,soggiacenza statica,49.89,182.11,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BG,BERGAMO,PO0160240R0296,2018-09-24,232.0,soggiacenza statica,50.76,181.24,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
93,BG,BERGAMO,PO0160240R0296,2018-12-04,232.0,soggiacenza statica,49.91,182.09,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
94,BG,BERGAMO,PO0160240R0296,2019-01-21,232.0,soggiacenza statica,52.88,179.12,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
95,BG,BERGAMO,PO0160240R0296,2019-02-06,232.0,soggiacenza statica,53.68,178.32,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
96,BG,BERGAMO,PO0160240R0296,2019-03-08,232.0,soggiacenza statica,54.25,177.75,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
97,BG,BERGAMO,PO0160240R0296,2019-04-30,232.0,soggiacenza statica,53.47,178.53,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
98,BG,BERGAMO,PO0160240R0296,2019-05-16,232.0,soggiacenza statica,52.52,179.48,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
99,BG,BERGAMO,PO0160240R0296,2019-06-24,232.0,soggiacenza statica,50.85,181.15,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
100,BG,BERGAMO,PO0160240R0296,2019-07-02,232.0,soggiacenza statica,50.2,181.8,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
101,BG,BERGAMO,PO0160240R0296,2019-08-21,232.0,soggiacenza statica,49.75,182.25,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
102,BG,BERGAMO,PO0160240R0296,2019-09-13,232.0,soggiacenza statica,50.15,181.85,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
103,BG,BERGAMO,PO0160240R0296,2019-10-28,232.0,soggiacenza statica,50.37,181.63,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BG,BERGAMO,PO0160240R0296,2019-12-19,232.0,soggiacenza statica,49.73,182.27,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
105,BG,BERGAMO,PO0160240R0296,2020-01-22,232.0,soggiacenza statica,50.06,181.94,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
106,BG,BERGAMO,PO0160240R0296,2020-02-11,232.0,soggiacenza statica,51.71,180.29,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
107,BG,BERGAMO,PO0160240R0296,2020-06-24,232.0,soggiacenza statica,48.3,183.7,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
108,BG,BERGAMO,PO0160240R0296,2020-07-28,232.0,soggiacenza statica,48.95,183.05,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
109,BG,BERGAMO,PO0160240R0296,2020-08-13,232.0,soggiacenza statica,48.94,183.06,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
110,BG,BERGAMO,PO0160240R0296,2020-09-18,232.0,soggiacenza statica,50.07,181.93,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
111,BG,BERGAMO,PO0160240R0296,2020-10-14,232.0,soggiacenza statica,49.56,182.44,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
112,BG,BERGAMO,PO0160240R0296,2021-01-26,232.0,soggiacenza statica,50.06,181.94,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
113,BG,BERGAMO,PO0160240R0296,2021-02-19,232.0,soggiacenza statica,49.79,182.21,179.2275,181.9375,2.710000000000008,175.16249999999997,186.0025, ,50.0625,52.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
114,BG,BOLGARE,PO0160280R0003,2010-01-15,192.624,soggiacenza statica,15.46,177.164,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
115,BG,BOLGARE,PO0160280R0003,2010-02-09,192.624,soggiacenza statica,16.58,176.044,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
116,BG,BOLGARE,PO0160280R0003,2010-03-10,192.624,soggiacenza statica,16.03,176.594,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
117,BG,BOLGARE,PO0160280R0003,2010-05-18,192.624,soggiacenza statica,16.25,176.374,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
118,BG,BOLGARE,PO0160280R0003,2010-06-17,192.624,soggiacenza statica,15.8,176.824,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
119,BG,BOLGARE,PO0160280R0003,2010-07-09,192.624,soggiacenza statica,15.45,177.174,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
120,BG,BOLGARE,PO0160280R0003,2010-08-12,192.624,soggiacenza statica,15.86,176.764,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
121,BG,BOLGARE,PO0160280R0003,2010-09-15,192.624,soggiacenza statica,15.71,176.914,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
122,BG,BOLGARE,PO0160280R0003,2010-10-13,192.624,soggiacenza statica,16.29,176.334,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
123,BG,BOLGARE,PO0160280R0003,2010-11-11,192.624,soggiacenza statica,15.23,177.394,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
124,BG,BOLGARE,PO0160280R0003,2010-12-15,192.624,soggiacenza statica,13.68,178.944,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002,OUTLIER,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
125,BG,BOLGARE,PO0160280R0003,2011-01-12,192.624,soggiacenza statica,14.22,178.404,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
126,BG,BOLGARE,PO0160280R0003,2011-02-22,192.624,soggiacenza statica,16.79,175.834,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
127,BG,BOLGARE,PO0160280R0003,2011-03-18,192.624,soggiacenza statica,17.27,175.354,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
128,BG,BOLGARE,PO0160280R0003,2011-04-15,192.624,soggiacenza statica,17.35,175.274,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
129,BG,BOLGARE,PO0160280R0003,2011-05-11,192.624,soggiacenza statica,17.22,175.404,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
130,BG,BOLGARE,PO0160280R0003,2011-06-08,192.624,soggiacenza statica,16.63,175.994,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
131,BG,BOLGARE,PO0160280R0003,2011-07-08,192.624,soggiacenza statica,16.69,175.934,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
132,BG,BOLGARE,PO0160280R0003,2011-08-08,192.624,soggiacenza statica,15.92,176.704,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
133,BG,BOLGARE,PO0160280R0003,2011-09-06,192.624,soggiacenza statica,16.24,176.384,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
134,BG,BOLGARE,PO0160280R0003,2011-10-07,192.624,soggiacenza statica,16.77,175.854,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
135,BG,BOLGARE,PO0160280R0003,2011-11-10,192.624,soggiacenza statica,17.25,175.374,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
136,BG,BOLGARE,PO0160280R0003,2011-12-06,192.624,soggiacenza statica,17.41,175.214,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
137,BG,BOLGARE,PO0160280R0003,2012-01-13,192.624,soggiacenza statica,18.05,174.574,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
138,BG,BOLGARE,PO0160280R0003,2012-02-06,192.624,soggiacenza statica,18.15,174.474,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
139,BG,BOLGARE,PO0160280R0003,2012-03-09,192.624,soggiacenza statica,18.73,173.894,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
140,BG,BOLGARE,PO0160280R0003,2012-04-05,192.624,soggiacenza statica,18.82,173.804,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
141,BG,BOLGARE,PO0160280R0003,2012-05-08,192.624,soggiacenza statica,17.7,174.924,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
142,BG,BOLGARE,PO0160280R0003,2012-06-08,192.624,soggiacenza statica,17.02,175.604,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
143,BG,BOLGARE,PO0160280R0003,2012-07-06,192.624,soggiacenza statica,16.16,176.464,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
144,BG,BOLGARE,PO0160280R0003,2012-08-03,192.624,soggiacenza statica,15.83,176.794,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
145,BG,BOLGARE,PO0160280R0003,2012-09-07,192.624,soggiacenza statica,16.59,176.034,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
146,BG,BOLGARE,PO0160280R0003,2012-10-01,192.624,soggiacenza statica,16.93,175.694,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
147,BG,BOLGARE,PO0160280R0003,2012-11-16,192.624,soggiacenza statica,14.75,177.874,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
148,BG,BOLGARE,PO0160280R0003,2012-12-07,192.624,soggiacenza statica,14.65,177.974,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
149,BG,BOLGARE,PO0160280R0003,2013-01-02,192.624,soggiacenza statica,16.78,175.844,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
150,BG,BOLGARE,PO0160280R0003,2013-02-01,192.624,soggiacenza statica,16.51,176.114,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
151,BG,BOLGARE,PO0160280R0003,2013-03-01,192.624,soggiacenza statica,17.24,175.384,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
152,BG,BOLGARE,PO0160280R0003,2013-04-02,192.624,soggiacenza statica,16.36,176.264,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
153,BG,BOLGARE,PO0160280R0003,2013-05-06,192.624,soggiacenza statica,16.01,176.614,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
154,BG,BOLGARE,PO0160280R0003,2013-06-07,192.624,soggiacenza statica,14.65,177.974,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
155,BG,BOLGARE,PO0160280R0003,2013-07-11,192.624,soggiacenza statica,14.8,177.824,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
156,BG,BOLGARE,PO0160280R0003,2013-08-05,192.624,soggiacenza statica,15.79,176.834,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
157,BG,BOLGARE,PO0160280R0003,2013-09-25,192.624,soggiacenza statica,16.86,175.764,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
158,BG,BOLGARE,PO0160280R0003,2013-10-09,192.624,soggiacenza statica,17.29,175.334,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
159,BG,BOLGARE,PO0160280R0003,2013-11-28,192.624,soggiacenza statica,17.18,175.444,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
160,BG,BOLGARE,PO0160280R0003,2013-12-11,192.624,soggiacenza statica,17.06,175.564,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
161,BG,BOLGARE,PO0160280R0003,2014-01-17,192.624,soggiacenza statica,16.32,176.304,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
162,BG,BOLGARE,PO0160280R0003,2014-02-12,192.624,soggiacenza statica,13.44,179.184,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002,OUTLIER,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
163,BG,BOLGARE,PO0160280R0003,2014-03-07,192.624,soggiacenza statica,13.97,178.654,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
164,BG,BOLGARE,PO0160280R0003,2014-04-16,192.624,soggiacenza statica,16.66,175.964,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
165,BG,BOLGARE,PO0160280R0003,2014-05-05,192.624,soggiacenza statica,17.12,175.504,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
166,BG,BOLGARE,PO0160280R0003,2014-06-13,192.624,soggiacenza statica,16.41,176.214,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
167,BG,BOLGARE,PO0160280R0003,2014-07-28,192.624,soggiacenza statica,16.18,176.444,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
168,BG,BOLGARE,PO0160280R0003,2014-08-25,192.624,soggiacenza statica,15.12,177.504,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
169,BG,BOLGARE,PO0160280R0003,2014-09-19,192.624,soggiacenza statica,14.13,178.494,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
170,BG,BOLGARE,PO0160280R0003,2014-10-31,192.624,soggiacenza statica,16.66,175.964,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
171,BG,BOLGARE,PO0160280R0003,2014-11-10,192.624,soggiacenza statica,16.74,175.884,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
172,BG,BOLGARE,PO0160280R0003,2014-12-12,192.624,soggiacenza statica,13.63,178.994,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002,OUTLIER,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
173,BG,BOLGARE,PO0160280R0003,2015-01-12,192.624,soggiacenza statica,15.6,177.024,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
174,BG,BOLGARE,PO0160280R0003,2015-02-02,192.624,soggiacenza statica,16.82,175.804,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
175,BG,BOLGARE,PO0160280R0003,2015-03-04,192.624,soggiacenza statica,16.16,176.464,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
176,BG,BOLGARE,PO0160280R0003,2015-04-10,192.624,soggiacenza statica,17.08,175.544,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
177,BG,BOLGARE,PO0160280R0003,2015-05-20,192.624,soggiacenza statica,17.71,174.914,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
178,BG,BOLGARE,PO0160280R0003,2015-06-05,192.624,soggiacenza statica,17.62,175.004,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
179,BG,BOLGARE,PO0160280R0003,2015-07-23,192.624,soggiacenza statica,17.62,175.004,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
180,BG,BOLGARE,PO0160280R0003,2015-08-05,192.624,soggiacenza statica,17.86,174.764,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
181,BG,BOLGARE,PO0160280R0003,2015-09-04,192.624,soggiacenza statica,17.92,174.704,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
182,BG,BOLGARE,PO0160280R0003,2015-10-01,192.624,soggiacenza statica,18.31,174.314,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
183,BG,BOLGARE,PO0160280R0003,2015-11-27,192.624,soggiacenza statica,17.94,174.684,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
184,BG,BOLGARE,PO0160280R0003,2015-12-09,192.624,soggiacenza statica,18.22,174.404,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
185,BG,BOLGARE,PO0160280R0003,2016-01-18,192.624,soggiacenza statica,18.87,173.754,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
186,BG,BOLGARE,PO0160280R0003,2016-02-16,192.624,soggiacenza statica,18.68,173.944,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
187,BG,BOLGARE,PO0160280R0003,2016-03-08,192.624,soggiacenza statica,17.46,175.164,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
188,BG,BOLGARE,PO0160280R0003,2016-04-01,192.624,soggiacenza statica,17.44,175.184,174.97483333333332,176.459,1.484166666666681,172.7485833333333,178.68525000000002, ,16.165,17.649166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
