,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
1698,PV,PIEVE PORTO MORONE,PO0181140U0002,2017-09-30,55.383,soggiacenza statica,4.04,51.343,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1699,PV,PIEVE PORTO MORONE,PO0181140U0002,2017-10-30,55.383,soggiacenza statica,4.4,50.983,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1700,PV,PIEVE PORTO MORONE,PO0181140U0002,2017-11-16,55.383,soggiacenza statica,4.2,51.183,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1701,PV,PIEVE PORTO MORONE,PO0181140U0002,2017-12-30,55.383,soggiacenza statica,4.42,50.963,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1702,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-01-30,55.383,soggiacenza statica,4.42,50.963,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1703,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-02-28,55.383,soggiacenza statica,4.4,50.983,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1704,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-03-31,55.383,soggiacenza statica,4.4,50.983,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1705,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-04-30,55.383,soggiacenza statica,4.2,51.183,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1706,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-05-21,55.383,soggiacenza statica,4.17,51.213,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1707,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-06-29,55.383,soggiacenza statica,4.15,51.233,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1708,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-07-17,55.383,soggiacenza statica,3.95,51.433,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1709,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-08-21,55.383,soggiacenza statica,4.0,51.383,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1710,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-09-28,55.383,soggiacenza statica,4.0,51.383,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1711,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-10-30,55.383,soggiacenza statica,4.0,51.383,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1712,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-11-06,55.383,soggiacenza statica,3.9,51.483,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1713,PV,PIEVE PORTO MORONE,PO0181140U0002,2018-12-01,55.383,soggiacenza statica,3.85,51.533,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1714,PV,PIEVE PORTO MORONE,PO0181140U0002,2019-01-29,55.383,soggiacenza statica,3.8,51.583,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1715,PV,PIEVE PORTO MORONE,PO0181140U0002,2019-05-23,55.383,soggiacenza statica,4.08,51.303,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1716,PV,PIEVE PORTO MORONE,PO0181140U0002,2019-11-04,55.383,soggiacenza statica,4.0,51.383,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1717,PV,PIEVE PORTO MORONE,PO0181140U0002,2020-07-22,55.383,soggiacenza statica,3.9,51.483,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1718,PV,PIEVE PORTO MORONE,PO0181140U0002,2020-08-31,55.383,soggiacenza statica,3.63,51.753,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1719,PV,PIEVE PORTO MORONE,PO0181140U0002,2020-09-30,55.383,soggiacenza statica,3.9,51.483,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1720,PV,PIEVE PORTO MORONE,PO0181140U0002,2020-10-26,55.383,soggiacenza statica,3.97,51.413,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1721,PV,PIEVE PORTO MORONE,PO0181140U0002,2020-12-22,55.383,soggiacenza statica,3.7,51.683,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1722,PV,PIEVE PORTO MORONE,PO0181140U0002,2021-01-29,55.383,soggiacenza statica,3.07,52.313,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1723,PV,PIEVE PORTO MORONE,PO0181140U0002,2021-02-26,55.383,soggiacenza statica,3.2,52.183,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1724,PV,PIEVE PORTO MORONE,PO0181140U0002,2021-03-26,55.383,soggiacenza statica,3.35,52.033,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1725,PV,PIEVE PORTO MORONE,PO0181140U0002,2021-04-21,55.383,soggiacenza statica,3.77,51.613,3.25,4.1075,51.2755,52.133,0.8575000000000017,49.98925,53.419250000000005,,,,,,,,,
1726,MN,POGGIO RUSCO,PO0200420R0001,2005-05-15,10.859,soggiacenza statica,0.77,10.089,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1727,MN,POGGIO RUSCO,PO0200420R0001,2005-07-15,10.859,soggiacenza statica,1.77,9.089,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1728,MN,POGGIO RUSCO,PO0200420R0001,2005-08-15,10.859,soggiacenza statica,1.95,8.909,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1729,MN,POGGIO RUSCO,PO0200420R0001,2005-09-15,10.859,soggiacenza statica,1.24,9.619,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1730,MN,POGGIO RUSCO,PO0200420R0001,2005-10-15,10.859,soggiacenza statica,0.86,9.999,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1731,MN,POGGIO RUSCO,PO0200420R0001,2005-11-15,10.859,soggiacenza statica,0.7,10.159,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1732,MN,POGGIO RUSCO,PO0200420R0001,2005-12-15,10.859,soggiacenza statica,0.5,10.359,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1733,MN,POGGIO RUSCO,PO0200420R0001,2006-01-15,10.859,soggiacenza statica,0.4,10.459,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1734,MN,POGGIO RUSCO,PO0200420R0001,2006-02-15,10.859,soggiacenza statica,0.35,10.509,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1735,MN,POGGIO RUSCO,PO0200420R0001,2006-03-15,10.859,soggiacenza statica,0.35,10.509,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1736,MN,POGGIO RUSCO,PO0200420R0001,2006-04-15,10.859,soggiacenza statica,0.9,9.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1737,MN,POGGIO RUSCO,PO0200420R0001,2006-05-15,10.859,soggiacenza statica,1.1,9.759,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1738,MN,POGGIO RUSCO,PO0200420R0001,2006-06-15,10.859,soggiacenza statica,1.26,9.599,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1739,MN,POGGIO RUSCO,PO0200420R0001,2006-07-15,10.859,soggiacenza statica,1.1,9.759,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1740,MN,POGGIO RUSCO,PO0200420R0001,2006-08-15,10.859,soggiacenza statica,0.8,10.059,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1741,MN,POGGIO RUSCO,PO0200420R0001,2006-09-15,10.859,soggiacenza statica,2.34,8.519,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1742,MN,POGGIO RUSCO,PO0200420R0001,2006-10-15,10.859,soggiacenza statica,1.6,9.259,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1743,MN,POGGIO RUSCO,PO0200420R0001,2006-11-15,10.859,soggiacenza statica,1.5,9.359,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1744,MN,POGGIO RUSCO,PO0200420R0001,2006-12-15,10.859,soggiacenza statica,2.0,8.859,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1745,MN,POGGIO RUSCO,PO0200420R0001,2007-02-15,10.859,soggiacenza statica,1.44,9.419,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1746,MN,POGGIO RUSCO,PO0200420R0001,2007-03-15,10.859,soggiacenza statica,1.05,9.809,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1747,MN,POGGIO RUSCO,PO0200420R0001,2007-04-15,10.859,soggiacenza statica,0.9,9.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1748,MN,POGGIO RUSCO,PO0200420R0001,2007-06-15,10.859,soggiacenza statica,1.31,9.549,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1749,MN,POGGIO RUSCO,PO0200420R0001,2007-07-15,10.859,soggiacenza statica,1.62,9.239,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1750,MN,POGGIO RUSCO,PO0200420R0001,2007-08-15,10.859,soggiacenza statica,1.9,8.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1751,MN,POGGIO RUSCO,PO0200420R0001,2007-09-15,10.859,soggiacenza statica,1.95,8.909,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1752,MN,POGGIO RUSCO,PO0200420R0001,2007-10-15,10.859,soggiacenza statica,2.22,8.639,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1753,MN,POGGIO RUSCO,PO0200420R0001,2007-11-15,10.859,soggiacenza statica,1.9,8.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1754,MN,POGGIO RUSCO,PO0200420R0001,2007-12-15,10.859,soggiacenza statica,1.8,9.059,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1755,MN,POGGIO RUSCO,PO0200420R0001,2008-01-29,10.859,soggiacenza statica,1.43,9.429,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1756,MN,POGGIO RUSCO,PO0200420R0001,2008-02-29,10.859,soggiacenza statica,1.39,9.469,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1757,MN,POGGIO RUSCO,PO0200420R0001,2008-03-30,10.859,soggiacenza statica,1.27,9.589,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1758,MN,POGGIO RUSCO,PO0200420R0001,2008-04-30,10.859,soggiacenza statica,1.07,9.789,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1759,MN,POGGIO RUSCO,PO0200420R0001,2008-05-28,10.859,soggiacenza statica,1.13,9.729,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1760,MN,POGGIO RUSCO,PO0200420R0001,2008-06-18,10.859,soggiacenza statica,0.73,10.129,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1761,MN,POGGIO RUSCO,PO0200420R0001,2008-07-12,10.859,soggiacenza statica,1.32,9.539,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1762,MN,POGGIO RUSCO,PO0200420R0001,2008-08-11,10.859,soggiacenza statica,1.65,9.209,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1763,MN,POGGIO RUSCO,PO0200420R0001,2008-09-22,10.859,soggiacenza statica,1.97,8.889,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1764,MN,POGGIO RUSCO,PO0200420R0001,2008-10-27,10.859,soggiacenza statica,2.1,8.759,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1765,MN,POGGIO RUSCO,PO0200420R0001,2008-11-16,10.859,soggiacenza statica,1.7275000000000003,9.1315,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1766,MN,POGGIO RUSCO,PO0200420R0001,2008-12-19,10.859,soggiacenza statica,0.5724999999999999,10.2865,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1767,MN,POGGIO RUSCO,PO0200420R0001,2009-01-13,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1768,MN,POGGIO RUSCO,PO0200420R0001,2009-02-09,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1769,MN,POGGIO RUSCO,PO0200420R0001,2009-03-25,10.859,soggiacenza statica,0.65,10.209,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1770,MN,POGGIO RUSCO,PO0200420R0001,2009-04-29,10.859,soggiacenza statica,0.35,10.509,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1771,MN,POGGIO RUSCO,PO0200420R0001,2009-05-08,10.859,soggiacenza statica,0.5,10.359,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1772,MN,POGGIO RUSCO,PO0200420R0001,2009-06-30,10.859,soggiacenza statica,1.3,9.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1773,MN,POGGIO RUSCO,PO0200420R0001,2009-07-10,10.859,soggiacenza statica,1.4,9.459,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1774,MN,POGGIO RUSCO,PO0200420R0001,2009-08-12,10.859,soggiacenza statica,1.7,9.159,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1775,MN,POGGIO RUSCO,PO0200420R0001,2009-09-23,10.859,soggiacenza statica,1.55,9.309,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1776,MN,POGGIO RUSCO,PO0200420R0001,2009-10-06,10.859,soggiacenza statica,1.83,9.029,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1777,MN,POGGIO RUSCO,PO0200420R0001,2009-11-30,10.859,soggiacenza statica,1.56,9.299,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1778,MN,POGGIO RUSCO,PO0200420R0001,2009-12-21,10.859,soggiacenza statica,1.33,9.529,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1779,MN,POGGIO RUSCO,PO0200420R0001,2010-01-26,10.859,soggiacenza statica,1.02,9.839,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1780,MN,POGGIO RUSCO,PO0200420R0001,2010-02-26,10.859,soggiacenza statica,0.42,10.439,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1781,MN,POGGIO RUSCO,PO0200420R0001,2010-03-30,10.859,soggiacenza statica,0.8,10.059,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1782,MN,POGGIO RUSCO,PO0200420R0001,2010-04-19,10.859,soggiacenza statica,0.32,10.539,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1783,MN,POGGIO RUSCO,PO0200420R0001,2010-05-17,10.859,soggiacenza statica,0.26,10.599,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1784,MN,POGGIO RUSCO,PO0200420R0001,2010-06-11,10.859,soggiacenza statica,1.0,9.859,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1785,MN,POGGIO RUSCO,PO0200420R0001,2010-07-13,10.859,soggiacenza statica,1.04,9.819,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1786,MN,POGGIO RUSCO,PO0200420R0001,2010-08-18,10.859,soggiacenza statica,1.2,9.659,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1787,MN,POGGIO RUSCO,PO0200420R0001,2010-09-22,10.859,soggiacenza statica,0.4,10.459,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1788,MN,POGGIO RUSCO,PO0200420R0001,2010-10-11,10.859,soggiacenza statica,0.5,10.359,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1789,MN,POGGIO RUSCO,PO0200420R0001,2010-11-29,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1790,MN,POGGIO RUSCO,PO0200420R0001,2010-12-06,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1791,MN,POGGIO RUSCO,PO0200420R0001,2011-01-15,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1792,MN,POGGIO RUSCO,PO0200420R0001,2011-02-23,10.859,soggiacenza statica,0.3,10.559,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1793,MN,POGGIO RUSCO,PO0200420R0001,2011-03-30,10.859,soggiacenza statica,0.4,10.459,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1794,MN,POGGIO RUSCO,PO0200420R0001,2011-04-12,10.859,soggiacenza statica,0.5,10.359,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1795,MN,POGGIO RUSCO,PO0200420R0001,2011-05-18,10.859,soggiacenza statica,0.9,9.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1796,MN,POGGIO RUSCO,PO0200420R0001,2011-06-29,10.859,soggiacenza statica,1.2,9.659,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1797,MN,POGGIO RUSCO,PO0200420R0001,2011-07-11,10.859,soggiacenza statica,1.7,9.159,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1798,MN,POGGIO RUSCO,PO0200420R0001,2011-08-08,10.859,soggiacenza statica,1.68,9.179,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1799,MN,POGGIO RUSCO,PO0200420R0001,2011-09-08,10.859,soggiacenza statica,1.45,9.409,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1800,MN,POGGIO RUSCO,PO0200420R0001,2011-10-11,10.859,soggiacenza statica,1.72,9.139,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1801,MN,POGGIO RUSCO,PO0200420R0001,2011-11-02,10.859,soggiacenza statica,1.63,9.229,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1802,MN,POGGIO RUSCO,PO0200420R0001,2011-12-22,10.859,soggiacenza statica,1.52,9.339,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1803,MN,POGGIO RUSCO,PO0200420R0001,2012-01-17,10.859,soggiacenza statica,1.47,9.389,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1804,MN,POGGIO RUSCO,PO0200420R0001,2012-02-22,10.859,soggiacenza statica,1.17,9.689,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1805,MN,POGGIO RUSCO,PO0200420R0001,2012-03-27,10.859,soggiacenza statica,1.28,9.579,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1806,MN,POGGIO RUSCO,PO0200420R0001,2012-04-19,10.859,soggiacenza statica,0.83,10.029,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1807,MN,POGGIO RUSCO,PO0200420R0001,2012-05-09,10.859,soggiacenza statica,0.87,9.989,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1808,MN,POGGIO RUSCO,PO0200420R0001,2012-06-03,10.859,soggiacenza statica,1.0150000000000001,9.844000000000001,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1809,MN,POGGIO RUSCO,PO0200420R0001,2012-07-04,10.859,soggiacenza statica,2.1,8.759,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1810,MN,POGGIO RUSCO,PO0200420R0001,2012-08-13,10.859,soggiacenza statica,1.9,8.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1811,MN,POGGIO RUSCO,PO0200420R0001,2012-09-17,10.859,soggiacenza statica,1.7,9.159,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1812,MN,POGGIO RUSCO,PO0200420R0001,2012-10-16,10.859,soggiacenza statica,1.58,9.279,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1813,MN,POGGIO RUSCO,PO0200420R0001,2012-11-30,10.859,soggiacenza statica,0.37,10.489,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1814,MN,POGGIO RUSCO,PO0200420R0001,2012-12-21,10.859,soggiacenza statica,0.69,10.169,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1815,MN,POGGIO RUSCO,PO0200420R0001,2013-01-23,10.859,soggiacenza statica,0.23,10.629,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1816,MN,POGGIO RUSCO,PO0200420R0001,2013-02-28,10.859,soggiacenza statica,0.32,10.539,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1817,MN,POGGIO RUSCO,PO0200420R0001,2013-03-28,10.859,soggiacenza statica,0.21,10.649,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1818,MN,POGGIO RUSCO,PO0200420R0001,2013-04-13,10.859,soggiacenza statica,0.4,10.459,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1819,MN,POGGIO RUSCO,PO0200420R0001,2013-05-23,10.859,soggiacenza statica,0.48,10.379,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1820,MN,POGGIO RUSCO,PO0200420R0001,2013-06-07,10.859,soggiacenza statica,0.73,10.129,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1821,MN,POGGIO RUSCO,PO0200420R0001,2013-07-30,10.859,soggiacenza statica,1.53,9.329,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1822,MN,POGGIO RUSCO,PO0200420R0001,2013-08-23,10.859,soggiacenza statica,1.61,9.249,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1823,MN,POGGIO RUSCO,PO0200420R0001,2013-09-13,10.859,soggiacenza statica,1.8,9.059,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1824,MN,POGGIO RUSCO,PO0200420R0001,2013-10-18,10.859,soggiacenza statica,1.9,8.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1825,MN,POGGIO RUSCO,PO0200420R0001,2013-11-22,10.859,soggiacenza statica,2.0,8.859,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1826,MN,POGGIO RUSCO,PO0200420R0001,2013-12-20,10.859,soggiacenza statica,1.6,9.259,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1827,MN,POGGIO RUSCO,PO0200420R0001,2014-01-31,10.859,soggiacenza statica,0.19,10.669,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1828,MN,POGGIO RUSCO,PO0200420R0001,2014-02-19,10.859,soggiacenza statica,0.41,10.449,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1829,MN,POGGIO RUSCO,PO0200420R0001,2014-03-23,10.859,soggiacenza statica,0.57,10.289,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1830,MN,POGGIO RUSCO,PO0200420R0001,2014-04-02,10.859,soggiacenza statica,0.6,10.259,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1831,MN,POGGIO RUSCO,PO0200420R0001,2014-05-21,10.859,soggiacenza statica,1.01,9.849,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1832,MN,POGGIO RUSCO,PO0200420R0001,2014-06-20,10.859,soggiacenza statica,0.9,9.959,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1833,MN,POGGIO RUSCO,PO0200420R0001,2014-07-05,10.859,soggiacenza statica,1.37,9.489,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1834,MN,POGGIO RUSCO,PO0200420R0001,2014-08-19,10.859,soggiacenza statica,1.42,9.439,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1835,MN,POGGIO RUSCO,PO0200420R0001,2014-09-26,10.859,soggiacenza statica,1.35,9.509,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1836,MN,POGGIO RUSCO,PO0200420R0001,2014-10-31,10.859,soggiacenza statica,1.41,9.449,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
1837,MN,POGGIO RUSCO,PO0200420R0001,2014-11-28,10.859,soggiacenza statica,1.05,9.809,0.65,1.58,9.279,10.209,0.9299999999999997,7.884,11.604,,,,,,,,,
