,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
2837,VA,CITTIGLIO,PO012051NU0001,2011-04-30,239.751,19.36,220.391
2838,VA,CITTIGLIO,PO012051NU0001,2011-05-31,239.751,20.76,218.991
2839,VA,CITTIGLIO,PO012051NU0001,2011-06-30,239.751,20.68,219.071
2840,VA,CITTIGLIO,PO012051NU0001,2011-07-29,239.751,20.84,218.911
2841,VA,CITTIGLIO,PO012051NU0001,2011-08-30,239.751,20.23,219.521
2842,VA,CITTIGLIO,PO012051NU0001,2011-09-30,239.751,21.27,218.481
2843,VA,CITTIGLIO,PO012051NU0001,2011-10-31,239.751,21.21,218.541
2844,VA,CITTIGLIO,PO012051NU0001,2011-11-30,239.751,21.86,217.891
2845,VA,CITTIGLIO,PO012051NU0001,2011-12-31,239.751,20.72,219.031
2846,VA,CITTIGLIO,PO012051NU0001,2012-01-31,239.751,20.2,219.551
2847,VA,CITTIGLIO,PO012051NU0001,2012-02-29,239.751,20.94,218.811
2848,VA,CITTIGLIO,PO012051NU0001,2012-03-31,239.751,20.49,219.261
2849,VA,CITTIGLIO,PO012051NU0001,2012-04-30,239.751,17.26,222.491
2850,VA,CITTIGLIO,PO012051NU0001,2012-05-31,239.751,15.67,224.081
2851,VA,CITTIGLIO,PO012051NU0001,2012-06-30,239.751,17.3,222.451
2852,VA,CITTIGLIO,PO012051NU0001,2012-07-31,239.751,18.35,221.401
2853,VA,CITTIGLIO,PO012051NU0001,2012-08-31,239.751,19.5,220.251
2854,VA,CITTIGLIO,PO012051NU0001,2012-09-30,239.751,19.93,219.821
2855,VA,CITTIGLIO,PO012051NU0001,2012-10-30,239.751,20.71,219.041
2856,VA,CITTIGLIO,PO012051NU0001,2012-11-30,239.751,20.48,219.271
2857,VA,CITTIGLIO,PO012051NU0001,2012-12-30,239.751,17.64,222.111
2858,VA,CITTIGLIO,PO012051NU0001,2013-01-30,239.751,19.09,220.661
2859,VA,CITTIGLIO,PO012051NU0001,2013-02-28,239.751,20.14,219.611
2860,VA,CITTIGLIO,PO012051NU0001,2013-03-30,239.751,19.95,219.801
2861,VA,CITTIGLIO,PO012051NU0001,2013-04-30,239.751,16.77,222.981
2862,VA,CITTIGLIO,PO012051NU0001,2013-05-30,239.751,14.15,225.601
2863,VA,CITTIGLIO,PO012051NU0001,2013-06-30,239.751,16.11,223.641
2864,VA,CITTIGLIO,PO012051NU0001,2013-08-30,239.751,18.22,221.531
2865,VA,CITTIGLIO,PO012051NU0001,2013-09-30,239.751,19.56,220.191
2866,VA,CITTIGLIO,PO012051NU0001,2013-10-30,239.751,20.34,219.411
2867,VA,CITTIGLIO,PO012051NU0001,2013-11-30,239.751,19.97,219.781
2868,VA,CITTIGLIO,PO012051NU0001,2013-12-30,239.751,18.6,221.151
2869,VA,CITTIGLIO,PO012051NU0001,2014-01-30,239.751,18.0,221.751
2870,VA,CITTIGLIO,PO012051NU0001,2014-02-28,239.751,13.11,226.641
2871,VA,CITTIGLIO,PO012051NU0001,2014-03-28,239.751,14.7,225.051
2872,VA,CITTIGLIO,PO012051NU0001,2014-04-29,239.751,16.31,223.441
2873,VA,CITTIGLIO,PO012051NU0001,2014-05-28,239.751,16.34,223.411
2874,VA,CITTIGLIO,PO012051NU0001,2014-06-28,239.751,17.17,222.581
2875,VA,CITTIGLIO,PO012051NU0001,2014-07-28,239.751,17.73,222.021
2876,VA,CITTIGLIO,PO012051NU0001,2014-08-28,239.751,16.46,223.291
2877,VA,CITTIGLIO,PO012051NU0001,2014-09-28,239.751,17.56,222.191
2878,VA,CITTIGLIO,PO012051NU0001,2014-10-28,239.751,18.02,221.731
2879,VA,CITTIGLIO,PO012051NU0001,2014-11-28,239.751,9.37,230.381
2880,VA,CITTIGLIO,PO012051NU0001,2014-12-28,239.751,13.76,225.991
2881,VA,CITTIGLIO,PO012051NU0001,2015-01-30,239.751,15.42,224.331
2882,VA,CITTIGLIO,PO012051NU0001,2015-02-27,239.751,15.71,224.041
2883,VA,CITTIGLIO,PO012051NU0001,2015-03-30,239.751,16.2,223.551
2884,VA,CITTIGLIO,PO012051NU0001,2015-04-30,239.751,17.23,222.521
2885,VA,CITTIGLIO,PO012051NU0001,2015-05-29,239.751,15.16,224.591
2886,VA,CITTIGLIO,PO012051NU0001,2015-06-26,239.751,14.66,225.091
2887,VA,CITTIGLIO,PO012051NU0001,2015-08-24,239.751,19.72,220.031
2888,VA,CITTIGLIO,PO012051NU0001,2015-09-30,239.751,18.17,221.581
2889,VA,CITTIGLIO,PO012051NU0001,2015-10-30,239.751,17.12,222.631
2890,VA,CITTIGLIO,PO012051NU0001,2015-11-27,239.751,17.95,221.801
2891,VA,CITTIGLIO,PO012051NU0001,2015-12-27,239.751,19.03,220.721
2892,VA,CITTIGLIO,PO012051NU0001,2016-01-29,239.751,19.66,220.091
2893,VA,CITTIGLIO,PO012051NU0001,2016-02-29,239.751,19.86,219.891
2894,VA,CITTIGLIO,PO012051NU0001,2016-03-30,239.751,18.01,221.741
2895,VA,CITTIGLIO,PO012051NU0001,2016-06-30,239.751,14.95,224.801
2896,VA,CITTIGLIO,PO012051NU0001,2016-07-28,239.751,16.22,223.531
2897,VA,CITTIGLIO,PO012051NU0001,2016-08-29,239.751,17.75,222.001
2898,VA,CITTIGLIO,PO012051NU0001,2016-09-30,239.751,18.42,221.331
2899,VA,CITTIGLIO,PO012051NU0001,2016-10-31,239.751,18.92,220.831
2900,VA,CITTIGLIO,PO012051NU0001,2016-12-28,239.751,17.5,222.251
2901,VA,CITTIGLIO,PO012051NU0001,2017-01-27,239.751,18.67,221.081
2902,VA,CITTIGLIO,PO012051NU0001,2017-02-27,239.751,19.23,220.521
2903,VA,CITTIGLIO,PO012051NU0001,2017-03-31,239.751,18.7,221.051
2904,VA,CITTIGLIO,PO012051NU0001,2017-04-28,239.751,8.6,231.151
2905,VA,CITTIGLIO,PO012051NU0001,2017-05-30,239.751,17.51,222.241
2906,VA,CITTIGLIO,PO012051NU0001,2017-06-29,239.751,17.99,221.761
2907,VA,CITTIGLIO,PO012051NU0001,2017-08-31,239.751,19.09,220.661
2908,VA,CITTIGLIO,PO012051NU0001,2017-09-29,239.751,19.88,219.871
2909,VA,CITTIGLIO,PO012051NU0001,2017-10-27,239.751,20.42,219.331
2910,VA,CITTIGLIO,PO012051NU0001,2017-11-30,239.751,20.69,219.061
2911,VA,CITTIGLIO,PO012051NU0001,2018-01-02,239.751,20.98,218.771
2912,VA,CITTIGLIO,PO012051NU0001,2018-02-28,239.751,20.22,219.531
2913,VA,CITTIGLIO,PO012051NU0001,2018-03-30,239.751,19.46,220.291
2914,VA,CITTIGLIO,PO012051NU0001,2018-04-30,239.751,18.03,221.721
2915,VA,CITTIGLIO,PO012051NU0001,2018-05-31,239.751,17.61,222.141
2916,VA,CITTIGLIO,PO012051NU0001,2018-09-29,239.751,20.24,219.511
2917,VA,CITTIGLIO,PO012051NU0001,2018-10-26,239.751,20.85,218.901
2918,VA,CITTIGLIO,PO012051NU0001,2018-11-30,239.751,16.0,223.751
2919,VA,CITTIGLIO,PO012051NU0001,2018-12-28,239.751,17.2,222.551
2920,VA,CITTIGLIO,PO012051NU0001,2019-01-25,239.751,18.38,221.371
2921,VA,CITTIGLIO,PO012051NU0001,2019-02-22,239.751,19.18,220.571
2922,VA,CITTIGLIO,PO012051NU0001,2019-03-29,239.751,19.64,220.111
2923,VA,CITTIGLIO,PO012051NU0001,2019-04-26,239.751,18.4,221.351
2924,VA,CITTIGLIO,PO012051NU0001,2019-05-31,239.751,17.38,222.371
2925,VA,CITTIGLIO,PO012051NU0001,2020-01-28,239.751,16.49,223.261
2926,VA,CITTIGLIO,PO012051NU0001,2020-02-28,239.751,18.33,221.421
2927,VA,CITTIGLIO,PO012051NU0001,2020-03-28,239.751,19.14,220.611
2928,VA,CITTIGLIO,PO012051NU0001,2020-04-28,239.751,19.47,220.281
2929,VA,CITTIGLIO,PO012051NU0001,2020-05-28,239.751,17.83,221.921
2930,VA,CITTIGLIO,PO012051NU0001,2020-06-28,239.751,15.92,223.831
2931,VA,CITTIGLIO,PO012051NU0001,2020-07-28,239.751,17.38,222.371
2932,VA,CITTIGLIO,PO012051NU0001,2020-08-28,239.751,18.36,221.391
2933,VA,CITTIGLIO,PO012051NU0001,2020-09-28,239.751,18.68,221.071
2934,VA,CITTIGLIO,PO012051NU0001,2020-10-28,239.751,18.13,221.621
2935,VA,CITTIGLIO,PO012051NU0001,2020-11-28,239.751,18.13,221.621
2936,VA,CITTIGLIO,PO012051NU0001,2020-12-28,239.751,18.13,221.621
2937,VA,LUINO,PO012092NR0021,2007-01-15,213.972,17.06,196.912
2938,VA,LUINO,PO012092NR0021,2007-02-15,213.972,17.07,196.902
2939,VA,LUINO,PO012092NR0021,2007-03-15,213.972,17.26,196.712
2940,VA,LUINO,PO012092NR0021,2007-04-15,213.972,17.24,196.732
2941,VA,LUINO,PO012092NR0021,2007-05-15,213.972,17.3,196.672
2942,VA,LUINO,PO012092NR0021,2007-06-15,213.972,17.0,196.972
2943,VA,LUINO,PO012092NR0021,2007-07-15,213.972,16.5,197.472
2944,VA,LUINO,PO012092NR0021,2007-08-15,213.972,17.2,196.772
2945,VA,LUINO,PO012092NR0021,2007-09-15,213.972,17.0,196.972
2946,VA,LUINO,PO012092NR0021,2007-10-15,213.972,17.2,196.772
2947,VA,LUINO,PO012092NR0021,2007-11-15,213.972,17.12,196.852
2948,VA,LUINO,PO012092NR0021,2007-12-15,213.972,17.6,196.372
2949,VA,LUINO,PO012092NR0021,2008-01-15,213.972,17.26,196.712
2950,VA,LUINO,PO012092NR0021,2008-02-15,213.972,17.28,196.692
2951,VA,LUINO,PO012092NR0021,2008-03-15,213.972,17.26,196.712
2952,VA,LUINO,PO012092NR0021,2008-04-15,213.972,16.28,197.692
2953,VA,LUINO,PO012092NR0021,2008-05-27,213.972,15.98,197.992
2954,VA,LUINO,PO012092NR0021,2008-06-03,213.972,15.92,198.052
2955,VA,LUINO,PO012092NR0021,2008-07-30,213.972,16.06,197.912
2956,VA,LUINO,PO012092NR0021,2008-08-28,213.972,15.97,198.002
2957,VA,LUINO,PO012092NR0021,2008-09-03,213.972,15.33,198.642
2958,VA,LUINO,PO012092NR0021,2008-10-13,213.972,15.28,198.692
2959,VA,LUINO,PO012092NR0021,2008-11-25,213.972,15.33,198.642
2960,VA,LUINO,PO012092NR0021,2008-12-16,213.972,16.47,197.502
2961,VA,LUINO,PO012092NR0021,2009-01-02,213.972,16.09,197.882
2962,VA,LUINO,PO012092NR0021,2009-02-23,213.972,16.21,197.762
2963,VA,LUINO,PO012092NR0021,2009-03-24,213.972,16.91,197.062
2964,VA,LUINO,PO012092NR0021,2009-04-27,213.972,16.77,197.202
2965,VA,LUINO,PO012092NR0021,2009-05-27,213.972,16.27,197.702
2966,VA,LUINO,PO012092NR0021,2009-06-25,213.972,16.45,197.522
2967,VA,LUINO,PO012092NR0021,2009-07-27,213.972,16.71,197.262
2968,VA,LUINO,PO012092NR0021,2009-08-25,213.972,17.02,196.952
2969,VA,LUINO,PO012092NR0021,2009-09-28,213.972,17.18,196.792
2970,VA,LUINO,PO012092NR0021,2009-10-26,213.972,17.78,196.192
2971,VA,LUINO,PO012092NR0021,2009-11-23,213.972,17.85,196.122
2972,VA,LUINO,PO012092NR0021,2009-12-22,213.972,17.44,196.532
2973,VA,LUINO,PO012092NR0021,2010-01-26,213.972,16.82,197.152
2974,VA,LUINO,PO012092NR0021,2010-02-05,213.972,16.88,197.092
2975,VA,LUINO,PO012092NR0021,2010-03-08,213.972,16.94,197.032
2976,VA,LUINO,PO012092NR0021,2010-04-26,213.972,17.02,196.952
2977,VA,LUINO,PO012092NR0021,2010-05-27,213.972,16.19,197.782
2978,VA,LUINO,PO012092NR0021,2010-06-22,213.972,16.37,197.602
2979,VA,LUINO,PO012092NR0021,2010-07-28,213.972,17.08,196.892
2980,VA,LUINO,PO012092NR0021,2010-08-25,213.972,16.75,197.222
2981,VA,LUINO,PO012092NR0021,2010-09-27,213.972,16.56,197.412
2982,VA,LUINO,PO012092NR0021,2010-10-28,213.972,15.98,197.992
2983,VA,LUINO,PO012092NR0021,2010-11-24,213.972,16.38,197.592
2984,VA,LUINO,PO012092NR0021,2010-12-28,213.972,16.32,197.652
2985,VA,LUINO,PO012092NR0021,2011-01-25,213.972,16.23,197.742
2986,VA,LUINO,PO012092NR0021,2011-02-22,213.972,16.57,197.402
2987,VA,LUINO,PO012092NR0021,2011-03-24,213.972,16.89,197.082
2988,VA,LUINO,PO012092NR0021,2011-04-26,213.972,16.75,197.222
2989,VA,LUINO,PO012092NR0021,2011-05-24,213.972,17.07,196.902
2990,VA,LUINO,PO012092NR0021,2011-06-27,213.972,16.6,197.372
2991,VA,LUINO,PO012092NR0021,2011-07-26,213.972,16.88,197.092
2992,VA,LUINO,PO012092NR0021,2011-08-26,213.972,16.78,197.192
2993,VA,LUINO,PO012092NR0021,2011-09-30,213.972,17.25,196.722
2994,VA,LUINO,PO012092NR0021,2011-10-31,213.972,17.19,196.782
2995,VA,LUINO,PO012092NR0021,2011-11-30,213.972,17.1,196.872
2996,VA,LUINO,PO012092NR0021,2011-12-31,213.972,17.42,196.552
2997,VA,LUINO,PO012092NR0021,2012-01-31,213.972,17.58,196.392
2998,VA,LUINO,PO012092NR0021,2012-02-29,213.972,17.82,196.152
2999,VA,LUINO,PO012092NR0021,2012-03-31,213.972,17.63,196.342
3000,VA,LUINO,PO012092NR0021,2012-04-30,213.972,17.09,196.882
3001,VA,LUINO,PO012092NR0021,2012-05-31,213.972,16.5,197.472
3002,VA,LUINO,PO012092NR0021,2012-06-30,213.972,16.94,197.032
3003,VA,LUINO,PO012092NR0021,2012-07-31,213.972,17.37,196.602
3004,VA,LUINO,PO012092NR0021,2012-08-31,213.972,17.54,196.432
3005,VA,LUINO,PO012092NR0021,2012-09-24,213.972,17.68,196.292
3006,VA,LUINO,PO012092NR0021,2012-10-29,213.972,17.46,196.512
3007,VA,LUINO,PO012092NR0021,2012-11-30,213.972,17.51,196.462
3008,VA,LUINO,PO012092NR0021,2012-12-17,213.972,17.04,196.932
3009,VA,LUINO,PO012092NR0021,2013-01-23,213.972,17.37,196.602
3010,VA,LUINO,PO012092NR0021,2013-02-26,213.972,17.56,196.412
3011,VA,LUINO,PO012092NR0021,2013-03-26,213.972,17.53,196.442
3012,VA,LUINO,PO012092NR0021,2013-04-30,213.972,16.33,197.642
3013,VA,LUINO,PO012092NR0021,2013-05-07,213.972,16.33,197.642
3014,VA,LUINO,PO012092NR0021,2013-06-03,213.972,16.27,197.702
3015,VA,LUINO,PO012092NR0021,2013-07-30,213.972,16.99,196.982
3016,VA,LUINO,PO012092NR0021,2013-08-08,213.972,17.53,196.442
3017,VA,LUINO,PO012092NR0021,2013-09-19,213.972,17.21,196.762
3018,VA,LUINO,PO012092NR0021,2013-10-30,213.972,17.05,196.922
3019,VA,LUINO,PO012092NR0021,2013-11-30,213.972,16.83,197.142
3020,VA,LUINO,PO012092NR0021,2013-12-30,213.972,16.03,197.942
3021,VA,LUINO,PO012092NR0021,2014-01-28,213.972,16.23,197.742
3022,VA,LUINO,PO012092NR0021,2014-02-28,213.972,16.67,197.302
3023,VA,LUINO,PO012092NR0021,2014-03-30,213.972,16.69,197.282
3024,VA,LUINO,PO012092NR0021,2014-04-21,213.972,16.55,197.422
3025,VA,LUINO,PO012092NR0021,2014-05-20,213.972,16.62,197.352
3026,VA,LUINO,PO012092NR0021,2014-06-19,213.972,16.36,197.612
3027,VA,LUINO,PO012092NR0021,2014-07-30,213.972,16.1,197.872
3028,VA,LUINO,PO012092NR0021,2014-08-29,213.972,16.42,197.552
3029,VA,LUINO,PO012092NR0021,2014-09-29,213.972,17.07,196.902
3030,VA,LUINO,PO012092NR0021,2014-10-28,213.972,17.52,196.452
3031,VA,LUINO,PO012092NR0021,2014-11-28,213.972,17.1,196.872
3032,VA,LUINO,PO012092NR0021,2014-12-28,213.972,16.53,197.442
3033,VA,LUINO,PO012092NR0021,2015-01-29,213.972,17.04,196.932
3034,VA,LUINO,PO012092NR0021,2015-02-25,213.972,17.76,196.212
3035,VA,LUINO,PO012092NR0021,2015-03-23,213.972,17.97,196.002
3036,VA,LUINO,PO012092NR0021,2015-04-28,213.972,18.06,195.912
3037,VA,LUINO,PO012092NR0021,2015-05-29,213.972,18.06,195.912
3038,VA,LUINO,PO012092NR0021,2015-06-30,213.972,18.02,195.952
3039,VA,LUINO,PO012092NR0021,2015-07-22,213.972,18.19,195.782
3040,VA,LUINO,PO012092NR0021,2015-08-24,213.972,17.29,196.682
3041,VA,LUINO,PO012092NR0021,2015-09-22,213.972,16.87,197.102
3042,VA,LUINO,PO012092NR0021,2015-10-28,213.972,16.83,197.142
3043,VA,LUINO,PO012092NR0021,2015-11-16,213.972,17.1,196.872
3044,VA,LUINO,PO012092NR0021,2015-12-15,213.972,17.33,196.642
3045,VA,LUINO,PO012092NR0021,2016-01-21,213.972,17.4,196.572
3046,VA,LUINO,PO012092NR0021,2016-02-19,213.972,17.39,196.582
3047,VA,LUINO,PO012092NR0021,2016-05-02,213.972,17.0,196.972
3048,VA,LUINO,PO012092NR0021,2016-07-19,213.972,16.95,197.022
3049,VA,LUINO,PO012092NR0021,2016-10-17,213.972,17.05,196.922
3050,VA,LUINO,PO012092NR0021,2017-02-06,213.972,17.28,196.692
3051,VA,MORNAGO,PO012106NU0015,2001-06-01,289.476,8.86,280.616
3052,VA,MORNAGO,PO012106NU0015,2001-07-01,289.476,10.81,278.666
3053,VA,MORNAGO,PO012106NU0015,2001-08-01,289.476,11.88,277.596
3054,VA,MORNAGO,PO012106NU0015,2001-09-01,289.476,13.07,276.406
3055,VA,MORNAGO,PO012106NU0015,2001-10-01,289.476,13.58,275.896
3056,VA,MORNAGO,PO012106NU0015,2001-11-01,289.476,14.16,275.316
3057,VA,MORNAGO,PO012106NU0015,2001-12-01,289.476,14.52,274.956
3058,VA,MORNAGO,PO012106NU0015,2002-01-01,289.476,15.8,273.676
3059,VA,MORNAGO,PO012106NU0015,2002-02-01,289.476,16.33,273.146
3060,VA,MORNAGO,PO012106NU0015,2002-03-01,289.476,16.36,273.116
3061,VA,MORNAGO,PO012106NU0015,2002-04-01,289.476,16.45,273.026
3062,VA,MORNAGO,PO012106NU0015,2002-05-01,289.476,15.67,273.806
3063,VA,MORNAGO,PO012106NU0015,2002-06-01,289.476,14.9,274.576
3064,VA,MORNAGO,PO012106NU0015,2002-07-01,289.476,14.78,274.696
3065,VA,MORNAGO,PO012106NU0015,2002-08-01,289.476,14.74,274.736
3066,VA,MORNAGO,PO012106NU0015,2002-09-01,289.476,13.73,275.746
3067,VA,MORNAGO,PO012106NU0015,2002-10-01,289.476,12.85,276.626
3068,VA,MORNAGO,PO012106NU0015,2002-11-01,289.476,11.15,278.326
3069,VA,MORNAGO,PO012106NU0015,2002-12-01,289.476,6.95,282.526
3070,VA,MORNAGO,PO012106NU0015,2003-01-01,289.476,5.31,284.166
3071,VA,MORNAGO,PO012106NU0015,2003-02-01,289.476,7.55,281.926
3072,VA,MORNAGO,PO012106NU0015,2003-03-01,289.476,8.64,280.836
3073,VA,MORNAGO,PO012106NU0015,2003-04-01,289.476,9.95,279.526
3074,VA,MORNAGO,PO012106NU0015,2003-05-01,289.476,11.1,278.376
3075,VA,MORNAGO,PO012106NU0015,2003-06-01,289.476,13.7,275.776
3076,VA,MORNAGO,PO012106NU0015,2003-07-01,289.476,14.9,274.576
3077,VA,MORNAGO,PO012106NU0015,2003-08-01,289.476,16.22,273.256
3078,VA,MORNAGO,PO012106NU0015,2003-09-01,289.476,17.18,272.296
3079,VA,MORNAGO,PO012106NU0015,2003-10-01,289.476,18.2,271.276
3080,VA,MORNAGO,PO012106NU0015,2003-11-01,289.476,18.95,270.526
3081,VA,MORNAGO,PO012106NU0015,2003-12-01,289.476,19.3,270.176
3082,VA,MORNAGO,PO012106NU0015,2004-01-01,289.476,18.34,271.136
3083,VA,MORNAGO,PO012106NU0015,2004-02-01,289.476,18.37,271.106
3084,VA,MORNAGO,PO012106NU0015,2004-03-01,289.476,19.25,270.226
3085,VA,MORNAGO,PO012106NU0015,2004-04-01,289.476,19.36,270.116
3086,VA,MORNAGO,PO012106NU0015,2004-05-01,289.476,16.8,272.676
3087,VA,MORNAGO,PO012106NU0015,2004-06-01,289.476,15.64,273.836
3088,VA,MORNAGO,PO012106NU0015,2004-07-01,289.476,15.94,273.536
3089,VA,MORNAGO,PO012106NU0015,2004-08-01,289.476,16.26,273.216
3090,VA,MORNAGO,PO012106NU0015,2004-09-01,289.476,16.67,272.806
3091,VA,MORNAGO,PO012106NU0015,2004-10-01,289.476,18.09,271.386
3092,VA,MORNAGO,PO012106NU0015,2004-11-01,289.476,18.34,271.136
3093,VA,MORNAGO,PO012106NU0015,2004-12-01,289.476,18.72,270.756
3094,VA,MORNAGO,PO012106NU0015,2005-01-01,289.476,18.83,270.646
3095,VA,MORNAGO,PO012106NU0015,2005-02-01,289.476,19.8,269.676
3096,VA,MORNAGO,PO012106NU0015,2005-03-01,289.476,20.47,269.006
3097,VA,MORNAGO,PO012106NU0015,2005-04-01,289.476,20.52,268.956
3098,VA,MORNAGO,PO012106NU0015,2005-05-01,289.476,21.4,268.076
3099,VA,MORNAGO,PO012106NU0015,2005-06-01,289.476,21.0,268.476
3100,VA,MORNAGO,PO012106NU0015,2005-07-01,289.476,21.1,268.376
3101,VA,MORNAGO,PO012106NU0015,2005-08-01,289.476,21.39,268.086
3102,VA,MORNAGO,PO012106NU0015,2005-09-01,289.476,21.4,268.076
3103,VA,MORNAGO,PO012106NU0015,2005-10-01,289.476,22.5,266.976
3104,VA,MORNAGO,PO012106NU0015,2005-11-01,289.476,22.8,266.676
3105,VA,MORNAGO,PO012106NU0015,2006-01-01,289.476,22.0,267.476
3106,VA,MORNAGO,PO012106NU0015,2006-02-01,289.476,22.0,267.476
3107,VA,MORNAGO,PO012106NU0015,2006-03-01,289.476,22.65,266.826
3108,VA,MORNAGO,PO012106NU0015,2006-04-01,289.476,22.63,266.846
3109,VA,MORNAGO,PO012106NU0015,2006-05-01,289.476,21.5,267.976
3110,VA,MORNAGO,PO012106NU0015,2006-06-01,289.476,22.8,266.676
3111,VA,MORNAGO,PO012106NU0015,2006-07-01,289.476,21.92,267.556
3112,VA,MORNAGO,PO012106NU0015,2006-08-01,289.476,21.53,267.946
3113,VA,MORNAGO,PO012106NU0015,2006-09-01,289.476,21.7,267.776
3114,VA,MORNAGO,PO012106NU0015,2006-10-01,289.476,21.8,267.676
3115,VA,MORNAGO,PO012106NU0015,2006-11-01,289.476,22.33,267.146
3116,VA,MORNAGO,PO012106NU0015,2006-12-01,289.476,22.3,267.176
3117,VA,MORNAGO,PO012106NU0015,2007-03-05,289.476,22.31,267.166
3118,VA,MORNAGO,PO012106NU0015,2007-04-02,289.476,21.53,267.946
3119,VA,MORNAGO,PO012106NU0015,2007-05-02,289.476,21.8,267.676
3120,VA,MORNAGO,PO012106NU0015,2007-06-01,289.476,21.9,267.576
3121,VA,MORNAGO,PO012106NU0015,2007-07-12,289.476,21.58,267.896
3122,VA,MORNAGO,PO012106NU0015,2007-08-03,289.476,22.36,267.116
3123,VA,MORNAGO,PO012106NU0015,2007-09-01,289.476,21.3,268.176
3124,VA,MORNAGO,PO012106NU0015,2007-10-19,289.476,21.1,268.376
3125,VA,MORNAGO,PO012106NU0015,2007-11-26,289.476,20.69,268.786
3126,VA,MORNAGO,PO012106NU0015,2007-12-24,289.476,21.0,268.476
3127,VA,MORNAGO,PO012106NU0015,2008-01-15,289.476,21.5,267.976
3128,VA,MORNAGO,PO012106NU0015,2008-02-15,289.476,21.08,268.396
3129,VA,MORNAGO,PO012106NU0015,2008-03-15,289.476,20.1,269.376
3130,VA,MORNAGO,PO012106NU0015,2008-04-15,289.476,19.5,269.976
3131,VA,MORNAGO,PO012106NU0015,2008-05-15,289.476,17.92,271.556
3132,VA,MORNAGO,PO012106NU0015,2008-06-15,289.476,18.11,271.366
3133,VA,MORNAGO,PO012106NU0015,2008-07-15,289.476,17.67,271.806
3134,VA,MORNAGO,PO012106NU0015,2008-08-15,289.476,13.68,275.796
3135,VA,MORNAGO,PO012106NU0015,2008-09-15,289.476,13.86,275.616
3136,VA,MORNAGO,PO012106NU0015,2008-10-15,289.476,13.11,276.366
3137,VA,MORNAGO,PO012106NU0015,2008-11-15,289.476,13.24,276.236
3138,VA,MORNAGO,PO012106NU0015,2008-12-15,289.476,14.39,275.086
3139,VA,MORNAGO,PO012106NU0015,2009-01-03,289.476,9.91,279.566
3140,VA,MORNAGO,PO012106NU0015,2009-02-24,289.476,6.69,282.786
3141,VA,MORNAGO,PO012106NU0015,2009-03-28,289.476,7.14,282.336
3142,VA,MORNAGO,PO012106NU0015,2009-04-12,289.476,6.95,282.526
3143,VA,MORNAGO,PO012106NU0015,2009-05-25,289.476,5.61,283.866
3144,VA,MORNAGO,PO012106NU0015,2009-06-24,289.476,6.28,283.196
3145,VA,MORNAGO,PO012106NU0015,2009-07-28,289.476,9.11,280.366
3146,VA,MORNAGO,PO012106NU0015,2009-08-26,289.476,9.45,280.026
3147,VA,MORNAGO,PO012106NU0015,2009-09-29,289.476,9.28,280.196
3148,VA,MORNAGO,PO012106NU0015,2009-10-27,289.476,9.87,279.606
3149,VA,MORNAGO,PO012106NU0015,2009-11-24,289.476,9.81,279.666
3150,VA,MORNAGO,PO012106NU0015,2009-12-23,289.476,9.24,280.236
3151,VA,MORNAGO,PO012106NU0015,2010-01-27,289.476,9.56,279.916
3152,VA,MORNAGO,PO012106NU0015,2010-02-01,289.476,9.87,279.606
3153,VA,MORNAGO,PO012106NU0015,2010-03-07,289.476,9.64,279.836
3154,VA,MORNAGO,PO012106NU0015,2010-04-27,289.476,9.75,279.726
3155,VA,MORNAGO,PO012106NU0015,2010-05-27,289.476,9.86,279.616
3156,VA,MORNAGO,PO012106NU0015,2010-06-28,289.476,9.54,279.936
3157,VA,MORNAGO,PO012106NU0015,2010-07-30,289.476,9.38,280.096
3158,VA,MORNAGO,PO012106NU0015,2010-08-24,289.476,10.82,278.656
3159,VA,MORNAGO,PO012106NU0015,2010-09-28,289.476,10.67,278.806
3160,VA,MORNAGO,PO012106NU0015,2010-10-27,289.476,11.4,278.076
3161,VA,MORNAGO,PO012106NU0015,2010-11-29,289.476,11.24,278.236
3162,VA,MORNAGO,PO012106NU0015,2010-12-29,289.476,11.06,278.416
3163,VA,MORNAGO,PO012106NU0015,2011-01-28,289.476,11.28,278.196
3164,VA,MORNAGO,PO012106NU0015,2011-02-21,289.476,7.24,282.236
3165,VA,MORNAGO,PO012106NU0015,2011-03-29,289.476,7.59,281.886
3166,VA,MORNAGO,PO012106NU0015,2011-04-27,289.476,7.89,281.586
3167,VA,MORNAGO,PO012106NU0015,2011-05-26,289.476,8.02,281.456
3168,VA,MORNAGO,PO012106NU0015,2011-06-28,289.476,8.14,281.336
3169,VA,MORNAGO,PO012106NU0015,2011-07-28,289.476,8.22,281.256
3170,VA,MORNAGO,PO012106NU0015,2011-08-29,289.476,13.19,276.286
3171,VA,MORNAGO,PO012106NU0015,2011-09-30,289.476,14.19,275.286
3172,VA,MORNAGO,PO012106NU0015,2011-10-31,289.476,15.13,274.346
3173,VA,MORNAGO,PO012106NU0015,2011-11-30,289.476,16.12,273.356
3174,VA,MORNAGO,PO012106NU0015,2011-12-31,289.476,16.44,273.036
3175,VA,MORNAGO,PO012106NU0015,2012-01-31,289.476,17.22,272.256
3176,VA,MORNAGO,PO012106NU0015,2012-02-29,289.476,18.13,271.346
