,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
1204,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2011-11-25,84.676,soggiacenza statica,17.9,66.776,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2011-12-29,84.676,soggiacenza statica,16.85,67.826,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-01-30,84.676,soggiacenza statica,17.4,67.276,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-02-22,84.676,soggiacenza statica,17.3,67.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-03-28,84.676,soggiacenza statica,17.7,66.976,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-04-26,84.676,soggiacenza statica,17.8,66.876,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-05-11,84.676,soggiacenza statica,18.1,66.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-06-20,84.676,soggiacenza statica,17.6,67.076,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-07-30,84.676,soggiacenza statica,17.4,67.276,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-08-28,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-09-20,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-10-18,84.676,soggiacenza statica,16.9,67.776,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-11-14,84.676,soggiacenza statica,18.1,66.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2012-12-20,84.676,soggiacenza statica,17.05,67.626,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-01-24,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-02-26,84.676,soggiacenza statica,16.6,68.076,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-03-20,84.676,soggiacenza statica,16.6,68.076,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-04-20,84.676,soggiacenza statica,16.7,67.976,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-05-20,84.676,soggiacenza statica,17.5,67.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-06-18,84.676,soggiacenza statica,17.5,67.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-07-15,84.676,soggiacenza statica,17.5,67.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-08-20,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-09-18,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-10-24,84.676,soggiacenza statica,18.5,66.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-11-14,84.676,soggiacenza statica,17.4,67.276,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2013-12-17,84.676,soggiacenza statica,17.4,67.276,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-01-27,84.676,soggiacenza statica,17.3,67.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-02-24,84.676,soggiacenza statica,17.3,67.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-03-24,84.676,soggiacenza statica,17.3,67.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-04-11,84.676,soggiacenza statica,17.3,67.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-05-28,84.676,soggiacenza statica,18.3,66.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-08-28,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-09-15,84.676,soggiacenza statica,16.2,68.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-10-23,84.676,soggiacenza statica,17.15,67.526,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-11-22,84.676,soggiacenza statica,17.1,67.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2014-12-22,84.676,soggiacenza statica,17.5,67.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-01-23,84.676,soggiacenza statica,17.1,67.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-02-27,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-03-30,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-04-28,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-05-26,84.676,soggiacenza statica,17.65,67.026,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-06-30,84.676,soggiacenza statica,17.65,67.026,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-07-30,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-08-31,84.676,soggiacenza statica,17.2,67.476,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-09-30,84.676,soggiacenza statica,17.0,67.676,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-10-27,84.676,soggiacenza statica,17.35,67.326,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-11-22,84.676,soggiacenza statica,17.1,67.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2015-12-22,84.676,soggiacenza statica,17.1,67.576,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-01-28,84.676,soggiacenza statica,17.5,67.176,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-02-16,84.676,soggiacenza statica,17.85,66.826,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-04-28,84.676,soggiacenza statica,18.25,66.426,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-05-16,84.676,soggiacenza statica,18.25,66.426,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-08-26,84.676,soggiacenza statica,18.25,66.426,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-10-20,84.676,soggiacenza statica,17.45,67.226,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2016-11-20,84.676,soggiacenza statica,17.55,67.126,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2017-02-28,84.676,soggiacenza statica,17.85,66.826,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2017-04-19,84.676,soggiacenza statica,18.25,66.426,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2017-08-22,84.676,soggiacenza statica,17.55,67.126,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2017-10-24,84.676,soggiacenza statica,17.58,67.096,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2018-02-26,84.676,soggiacenza statica,17.95,66.726,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2018-04-18,84.676,soggiacenza statica,18.23,66.446,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2018-08-30,84.676,soggiacenza statica,17.55,67.126,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2018-10-16,84.676,soggiacenza statica,17.55,67.126,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2019-02-28,84.676,soggiacenza statica,18.05,66.626,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2019-04-16,84.676,soggiacenza statica,18.3,66.376,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2019-08-30,84.676,soggiacenza statica,18.9,65.776,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2019-10-15,84.676,soggiacenza statica,17.68,66.996,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2020-02-28,84.676,soggiacenza statica,17.95,66.726,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2020-08-30,84.676,soggiacenza statica,17.45,67.226,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2020-10-06,84.676,soggiacenza statica,17.45,67.226,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,PV,VILLANOVA D'ARDENGHI,PO0181790U0004,2021-02-26,84.676,soggiacenza statica,17.85,66.826,17.0,17.6,67.076,67.676,0.6000000000000085,66.17599999999999,68.57600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2006-10-01,63.135,soggiacenza statica,7.8,55.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-02-01,63.135,soggiacenza statica,7.8,55.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-03-01,63.135,soggiacenza statica,8.0,55.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-04-01,63.135,soggiacenza statica,8.05,55.085,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-05-01,63.135,soggiacenza statica,8.1,55.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-06-01,63.135,soggiacenza statica,8.1,55.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-07-01,63.135,soggiacenza statica,7.9,55.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-09-01,63.135,soggiacenza statica,7.75,55.385,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-10-01,63.135,soggiacenza statica,7.6,55.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-11-01,63.135,soggiacenza statica,7.65,55.485,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2007-12-01,63.135,soggiacenza statica,7.65,55.485,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2008-01-01,63.135,soggiacenza statica,7.8,55.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2008-02-01,63.135,soggiacenza statica,7.75,55.385,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2008-03-01,63.135,soggiacenza statica,7.8,55.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-01-01,63.135,soggiacenza statica,7.55,55.585,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-02-01,63.135,soggiacenza statica,7.62,55.515,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-03-01,63.135,soggiacenza statica,7.53,55.605,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-04-01,63.135,soggiacenza statica,7.55,55.585,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-05-01,63.135,soggiacenza statica,7.13,56.005,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-06-01,63.135,soggiacenza statica,7.02,56.115,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-07-01,63.135,soggiacenza statica,6.88,56.255,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-08-01,63.135,soggiacenza statica,7.38,55.755,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-09-01,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-10-01,63.135,soggiacenza statica,7.9,55.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2009-12-01,63.135,soggiacenza statica,7.36,55.775,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-01-01,63.135,soggiacenza statica,7.2,55.935,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-02-01,63.135,soggiacenza statica,7.8,55.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-03-01,63.135,soggiacenza statica,7.75,55.385,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-04-01,63.135,soggiacenza statica,7.7,55.435,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
