,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 22,Unnamed: 23,Quartili soggiacenza,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
799,BS,GHEDI,PO0170780UC612,2012-05-11,83.85,soggiacenza statica,3.25,80.6,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,BS,GHEDI,PO0170780UC612,2012-06-01,83.85,soggiacenza statica,3.25,80.6,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,BS,GHEDI,PO0170780UC612,2013-01-08,83.85,soggiacenza statica,1.54,82.31,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,BS,GHEDI,PO0170780UC612,2013-02-25,83.85,soggiacenza statica,1.01,82.84,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,BS,GHEDI,PO0170780UC612,2013-03-19,83.85,soggiacenza statica,1.68,82.17,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,BS,GHEDI,PO0170780UC612,2013-04-03,83.85,soggiacenza statica,1.54,82.31,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,BS,GHEDI,PO0170780UC612,2013-05-30,83.85,soggiacenza statica,1.1,82.75,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,BS,GHEDI,PO0170780UC612,2013-06-20,83.85,soggiacenza statica,1.08,82.77,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,BS,GHEDI,PO0170780UC612,2013-07-02,83.85,soggiacenza statica,1.92,81.93,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,BS,GHEDI,PO0170780UC612,2013-08-07,83.85,soggiacenza statica,2.02,81.83,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,BS,GHEDI,PO0170780UC612,2013-09-04,83.85,soggiacenza statica,2.61,81.24,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,BS,GHEDI,PO0170780UC612,2013-10-24,83.85,soggiacenza statica,2.77,81.08,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,BS,GHEDI,PO0170780UC612,2013-11-11,83.85,soggiacenza statica,1.56,82.29,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,BS,GHEDI,PO0170780UC612,2013-12-05,83.85,soggiacenza statica,1.66,82.19,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,BS,GHEDI,PO0170780UC612,2014-01-24,83.85,soggiacenza statica,1.45,82.4,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,BS,GHEDI,PO0170780UC612,2014-02-21,83.85,soggiacenza statica,0.86,82.99,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,BS,GHEDI,PO0170780UC612,2014-03-19,83.85,soggiacenza statica,1.19,82.66,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,BS,GHEDI,PO0170780UC612,2014-04-23,83.85,soggiacenza statica,1.85,82.0,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,BS,GHEDI,PO0170780UC612,2014-05-27,83.85,soggiacenza statica,1.77,82.08,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,BS,GHEDI,PO0170780UC612,2014-06-16,83.85,soggiacenza statica,1.56,82.29,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,BS,GHEDI,PO0170780UC612,2014-07-15,83.85,soggiacenza statica,1.23,82.62,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,BS,GHEDI,PO0170780UC612,2014-08-04,83.85,soggiacenza statica,1.05,82.8,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,BS,GHEDI,PO0170780UC612,2014-09-15,83.85,soggiacenza statica,0.99,82.86,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,BS,GHEDI,PO0170780UC612,2014-10-07,83.85,soggiacenza statica,1.02,82.83,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,BS,GHEDI,PO0170780UC612,2014-11-11,83.85,soggiacenza statica,0.95,82.9,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,BS,GHEDI,PO0170780UC612,2014-12-05,83.85,soggiacenza statica,0.73,83.12,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,BS,GHEDI,PO0170780UC612,2015-03-24,83.85,soggiacenza statica,2.66,81.19,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,BS,GHEDI,PO0170780UC612,2015-04-20,83.85,soggiacenza statica,2.54,81.31,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,BS,GHEDI,PO0170780UC612,2015-05-07,83.85,soggiacenza statica,2.45,81.4,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,BS,GHEDI,PO0170780UC612,2015-06-12,83.85,soggiacenza statica,3.87,79.98,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,BS,GHEDI,PO0170780UC612,2015-07-03,83.85,soggiacenza statica,4.2,79.65,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,BS,GHEDI,PO0170780UC612,2015-08-07,83.85,soggiacenza statica,4.65,79.2,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,BS,GHEDI,PO0170780UC612,2015-09-17,83.85,soggiacenza statica,3.75,80.1,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,BS,GHEDI,PO0170780UC612,2015-10-28,83.85,soggiacenza statica,3.2,80.65,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,BS,GHEDI,PO0170780UC612,2015-11-26,83.85,soggiacenza statica,2.89,80.96,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,BS,GHEDI,PO0170780UC612,2015-12-11,83.85,soggiacenza statica,2.99,80.86,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,BS,GHEDI,PO0170780UC612,2016-01-21,83.85,soggiacenza statica,3.32,80.53,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,BS,GHEDI,PO0170780UC612,2016-02-11,83.85,soggiacenza statica,3.39,80.46,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,BS,GHEDI,PO0170780UC612,2016-03-04,83.85,soggiacenza statica,3.49,80.36,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,BS,GHEDI,PO0170780UC612,2016-04-19,83.85,soggiacenza statica,3.9,79.95,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,BS,GHEDI,PO0170780UC612,2016-05-26,83.85,soggiacenza statica,3.59,80.26,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,BS,GHEDI,PO0170780UC612,2016-06-30,83.85,soggiacenza statica,4.38,79.47,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,BS,GHEDI,PO0170780UC612,2016-08-25,83.85,soggiacenza statica,3.58,80.27,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,BS,GHEDI,PO0170780UC612,2016-10-21,83.85,soggiacenza statica,2.92,80.93,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,BS,GHEDI,PO0170780UC612,2016-12-15,83.85,soggiacenza statica,3.15,80.7,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,BS,GHEDI,PO0170780UC612,2017-01-27,83.85,soggiacenza statica,3.26,80.59,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,BS,GHEDI,PO0170780UC612,2017-02-23,83.85,soggiacenza statica,3.42,80.43,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,BS,GHEDI,PO0170780UC612,2017-03-17,83.85,soggiacenza statica,4.09,79.76,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,BS,GHEDI,PO0170780UC612,2017-04-07,83.85,soggiacenza statica,4.2,79.65,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,BS,GHEDI,PO0170780UC612,2017-05-25,83.85,soggiacenza statica,5.07,78.78,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,BS,GHEDI,PO0170780UC612,2017-06-30,83.85,soggiacenza statica,5.23,78.62,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,BS,GHEDI,PO0170780UC612,2017-07-11,83.85,soggiacenza statica,5.44,78.41,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,BS,GHEDI,PO0170780UC612,2017-08-18,83.85,soggiacenza statica,5.11,78.74,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,BS,GHEDI,PO0170780UC612,2017-09-08,83.85,soggiacenza statica,4.9,78.95,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,BS,GHEDI,PO0170780UC612,2017-10-30,83.85,soggiacenza statica,4.33,79.52,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,BS,GHEDI,PO0170780UC612,2017-11-30,83.85,soggiacenza statica,4.24,79.61,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,BS,GHEDI,PO0170780UC612,2017-12-21,83.85,soggiacenza statica,4.26,79.59,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,BS,GHEDI,PO0170780UC612,2018-01-24,83.85,soggiacenza statica,4.28,79.57,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,BS,GHEDI,PO0170780UC612,2018-02-11,83.85,soggiacenza statica,4.35,79.5,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,BS,GHEDI,PO0170780UC612,2018-03-30,83.85,soggiacenza statica,4.68,79.17,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,BS,GHEDI,PO0170780UC612,2018-04-11,83.85,soggiacenza statica,4.6,79.25,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,BS,GHEDI,PO0170780UC612,2018-09-07,83.85,soggiacenza statica,3.81,80.04,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,BS,GHEDI,PO0170780UC612,2018-10-06,83.85,soggiacenza statica,3.43,80.42,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,BS,GHEDI,PO0170780UC612,2018-11-30,83.85,soggiacenza statica,3.06,80.79,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,BS,GHEDI,PO0170780UC612,2018-12-05,83.85,soggiacenza statica,3.03,80.82,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,BS,GHEDI,PO0170780UC612,2019-01-18,83.85,soggiacenza statica,3.2,80.65,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,BS,GHEDI,PO0170780UC612,2019-02-14,83.85,soggiacenza statica,3.56,80.29,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,BS,GHEDI,PO0170780UC612,2019-03-29,83.85,soggiacenza statica,5.21,78.64,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,BS,GHEDI,PO0170780UC612,2019-04-15,83.85,soggiacenza statica,5.16,78.69,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,BS,GHEDI,PO0170780UC612,2019-05-16,83.85,soggiacenza statica,4.2,79.65,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,BS,GHEDI,PO0170780UC612,2019-06-15,83.85,soggiacenza statica,6.26,77.59,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,BS,GHEDI,PO0170780UC612,2019-07-15,83.85,soggiacenza statica,6.68,77.17,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,BS,GHEDI,PO0170780UC612,2019-08-15,83.85,soggiacenza statica,6.42,77.43,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,BS,GHEDI,PO0170780UC612,2019-09-15,83.85,soggiacenza statica,5.91,77.94,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,BS,GHEDI,PO0170780UC612,2019-10-29,83.85,soggiacenza statica,3.76,80.09,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,BS,GHEDI,PO0170780UC612,2019-11-15,83.85,soggiacenza statica,3.56,80.29,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,BS,GHEDI,PO0170780UC612,2019-12-15,83.85,soggiacenza statica,2.96,80.89,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,BS,GHEDI,PO0170780UC612,2020-01-15,83.85,soggiacenza statica,2.47,81.38,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,BS,GHEDI,PO0170780UC612,2020-02-15,83.85,soggiacenza statica,2.75,81.1,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,BS,GHEDI,PO0170780UC612,2020-03-10,83.85,soggiacenza statica,3.19,80.66,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,BS,GHEDI,PO0170780UC612,2020-10-15,83.85,soggiacenza statica,3.17,80.68,1.56,3.7575,80.0925,82.29,2.197500000000005,76.79624999999999,85.58625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,MN,GUIDIZZOLO,PO0200280R0057,2006-08-15,65.428,soggiacenza statica,12.7,52.728,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,MN,GUIDIZZOLO,PO0200280R0057,2006-09-15,65.428,soggiacenza statica,11.3,54.128,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,MN,GUIDIZZOLO,PO0200280R0057,2006-11-15,65.428,soggiacenza statica,11.0,54.428,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,MN,GUIDIZZOLO,PO0200280R0057,2006-12-15,65.428,soggiacenza statica,11.0,54.428,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,MN,GUIDIZZOLO,PO0200280R0057,2007-01-15,65.428,soggiacenza statica,10.4,55.028,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,MN,GUIDIZZOLO,PO0200280R0057,2007-03-15,65.428,soggiacenza statica,10.8,54.628,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,MN,GUIDIZZOLO,PO0200280R0057,2007-11-15,65.428,soggiacenza statica,12.1,53.328,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,MN,GUIDIZZOLO,PO0200280R0057,2008-02-15,65.428,soggiacenza statica,11.9,53.528,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,MN,GUIDIZZOLO,PO0200280R0057,2008-11-06,65.428,soggiacenza statica,11.0,54.428,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,MN,GUIDIZZOLO,PO0200280R0057,2008-12-04,65.428,soggiacenza statica,11.0,54.428,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,MN,GUIDIZZOLO,PO0200280R0057,2009-01-28,65.428,soggiacenza statica,10.7,54.728,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,MN,GUIDIZZOLO,PO0200280R0057,2009-02-12,65.428,soggiacenza statica,10.6,54.828,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,MN,GUIDIZZOLO,PO0200280R0057,2009-03-24,65.428,soggiacenza statica,10.7,54.728,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,MN,GUIDIZZOLO,PO0200280R0057,2009-04-23,65.428,soggiacenza statica,10.7,54.728,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,MN,GUIDIZZOLO,PO0200280R0057,2009-05-11,65.428,soggiacenza statica,10.2,55.228,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,MN,GUIDIZZOLO,PO0200280R0057,2009-07-09,65.428,soggiacenza statica,14.0,51.428,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,MN,GUIDIZZOLO,PO0200280R0057,2009-11-03,65.428,soggiacenza statica,10.6,54.828,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,MN,GUIDIZZOLO,PO0200280R0057,2010-01-13,65.428,soggiacenza statica,10.22,55.208,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,MN,GUIDIZZOLO,PO0200280R0057,2010-02-16,65.428,soggiacenza statica,10.6,54.828,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,MN,GUIDIZZOLO,PO0200280R0057,2010-03-30,65.428,soggiacenza statica,10.3,55.128,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,MN,GUIDIZZOLO,PO0200280R0057,2010-04-21,65.428,soggiacenza statica,10.6,54.828,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,MN,GUIDIZZOLO,PO0200280R0057,2010-05-26,65.428,soggiacenza statica,10.85,54.578,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,MN,GUIDIZZOLO,PO0200280R0057,2010-06-25,65.428,soggiacenza statica,11.5,53.928,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,MN,GUIDIZZOLO,PO0200280R0057,2010-09-15,65.428,soggiacenza statica,11.8,53.628,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,MN,GUIDIZZOLO,PO0200280R0057,2010-10-29,65.428,soggiacenza statica,10.1,55.328,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,MN,GUIDIZZOLO,PO0200280R0057,2010-11-23,65.428,soggiacenza statica,9.7,55.728,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,MN,GUIDIZZOLO,PO0200280R0057,2011-01-12,65.428,soggiacenza statica,9.3,56.128,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,MN,GUIDIZZOLO,PO0200280R0057,2011-02-04,65.428,soggiacenza statica,9.1,56.328,10.7,13.596985195154785,51.83101480484521,54.728,2.896985195154791,47.48553701211303,59.07347779273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
