,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
71,BS,BRESCIA,PO0170290RC490,2015-02-25,135.48,soggiacenza statica,17.7,117.78,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,BS,BRESCIA,PO0170290RC490,2015-03-27,135.48,soggiacenza statica,18.16,117.32,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,BS,BRESCIA,PO0170290RC490,2015-04-23,135.48,soggiacenza statica,18.34,117.14,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BS,BRESCIA,PO0170290RC490,2015-05-26,135.48,soggiacenza statica,18.39,117.09,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,BS,BRESCIA,PO0170290RC490,2015-06-11,135.48,soggiacenza statica,18.3,117.18,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,BS,BRESCIA,PO0170290RC490,2015-07-22,135.48,soggiacenza statica,18.06,117.42,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,BS,BRESCIA,PO0170290RC490,2015-08-31,135.48,soggiacenza statica,18.15,117.33,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,BS,BRESCIA,PO0170290RC490,2015-09-29,135.48,soggiacenza statica,18.25,117.23,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BS,BRESCIA,PO0170290RC490,2015-10-27,135.48,soggiacenza statica,18.25,117.23,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BS,BRESCIA,PO0170290RC490,2015-11-25,135.48,soggiacenza statica,18.62,116.86,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,BS,BRESCIA,PO0170290RC490,2015-12-30,135.48,soggiacenza statica,19.3,116.18,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,BS,BRESCIA,PO0170290RC490,2016-01-28,135.48,soggiacenza statica,19.74,115.74,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,BS,BRESCIA,PO0170290RC490,2016-02-26,135.48,soggiacenza statica,20.19,115.29,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
