,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
479,PV,GARLASCO,PO0180690U0002,2011-02-07,92.741,soggiacenza statica,4.6,88.141,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PV,GARLASCO,PO0180690U0002,2011-03-16,92.741,soggiacenza statica,5.2,87.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PV,GARLASCO,PO0180690U0002,2011-04-13,92.741,soggiacenza statica,5.6,87.141,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PV,GARLASCO,PO0180690U0002,2011-05-06,92.741,soggiacenza statica,5.85,86.891,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PV,GARLASCO,PO0180690U0002,2011-06-23,92.741,soggiacenza statica,5.4,87.341,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PV,GARLASCO,PO0180690U0002,2011-07-20,92.741,soggiacenza statica,4.7,88.041,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PV,GARLASCO,PO0180690U0002,2011-08-29,92.741,soggiacenza statica,3.4,89.341,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PV,GARLASCO,PO0180690U0002,2011-09-28,92.741,soggiacenza statica,3.2,89.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PV,GARLASCO,PO0180690U0002,2011-10-25,92.741,soggiacenza statica,3.45,89.291,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PV,GARLASCO,PO0180690U0002,2011-11-30,92.741,soggiacenza statica,3.9,88.841,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PV,GARLASCO,PO0180690U0002,2011-12-14,92.741,soggiacenza statica,4.1,88.641,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PV,GARLASCO,PO0180690U0002,2012-01-20,92.741,soggiacenza statica,4.7,88.041,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PV,GARLASCO,PO0180690U0002,2012-02-17,92.741,soggiacenza statica,5.25,87.491,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PV,GARLASCO,PO0180690U0002,2012-03-12,92.741,soggiacenza statica,5.6,87.141,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PV,GARLASCO,PO0180690U0002,2012-04-13,92.741,soggiacenza statica,6.2,86.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PV,GARLASCO,PO0180690U0002,2012-05-03,92.741,soggiacenza statica,6.55,86.191,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PV,GARLASCO,PO0180690U0002,2012-06-08,92.741,soggiacenza statica,6.5,86.241,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PV,GARLASCO,PO0180690U0002,2012-07-10,92.741,soggiacenza statica,5.7,87.041,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PV,GARLASCO,PO0180690U0002,2012-08-20,92.741,soggiacenza statica,6.0,86.741,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PV,GARLASCO,PO0180690U0002,2012-09-12,92.741,soggiacenza statica,4.15,88.591,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PV,GARLASCO,PO0180690U0002,2012-10-25,92.741,soggiacenza statica,4.0,88.741,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PV,GARLASCO,PO0180690U0002,2012-11-28,92.741,soggiacenza statica,4.4,88.341,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PV,GARLASCO,PO0180690U0002,2012-12-21,92.741,soggiacenza statica,4.67,88.071,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PV,GARLASCO,PO0180690U0002,2013-01-16,92.741,soggiacenza statica,5.2,87.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PV,GARLASCO,PO0180690U0002,2013-02-05,92.741,soggiacenza statica,5.2,87.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PV,GARLASCO,PO0180690U0002,2013-03-14,92.741,soggiacenza statica,5.9,86.841,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PV,GARLASCO,PO0180690U0002,2013-04-22,92.741,soggiacenza statica,6.35,86.391,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PV,GARLASCO,PO0180690U0002,2013-05-07,92.741,soggiacenza statica,6.4,86.341,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PV,GARLASCO,PO0180690U0002,2013-06-06,92.741,soggiacenza statica,6.3,86.441,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PV,GARLASCO,PO0180690U0002,2013-07-15,92.741,soggiacenza statica,6.1,86.641,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PV,GARLASCO,PO0180690U0002,2013-08-20,92.741,soggiacenza statica,4.8,87.941,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PV,GARLASCO,PO0180690U0002,2013-09-24,92.741,soggiacenza statica,4.0,88.741,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PV,GARLASCO,PO0180690U0002,2013-10-15,92.741,soggiacenza statica,3.95,88.791,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PV,GARLASCO,PO0180690U0002,2013-11-05,92.741,soggiacenza statica,4.18,88.561,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PV,GARLASCO,PO0180690U0002,2013-12-03,92.741,soggiacenza statica,4.49,88.251,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PV,GARLASCO,PO0180690U0002,2014-01-14,92.741,soggiacenza statica,5.19,87.551,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PV,GARLASCO,PO0180690U0002,2014-03-06,92.741,soggiacenza statica,5.62,87.121,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PV,GARLASCO,PO0180690U0002,2014-04-02,92.741,soggiacenza statica,5.51,87.231,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PV,GARLASCO,PO0180690U0002,2014-10-07,92.741,soggiacenza statica,3.46,89.281,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PV,GARLASCO,PO0180690U0002,2014-11-06,92.741,soggiacenza statica,3.83,88.911,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PV,GARLASCO,PO0180690U0002,2014-12-10,92.741,soggiacenza statica,4.15,88.591,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PV,GARLASCO,PO0180690U0002,2015-01-28,92.741,soggiacenza statica,4.8,87.941,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PV,GARLASCO,PO0180690U0002,2015-02-18,92.741,soggiacenza statica,5.12,87.621,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PV,GARLASCO,PO0180690U0002,2015-03-26,92.741,soggiacenza statica,5.68,87.061,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PV,GARLASCO,PO0180690U0002,2015-04-23,92.741,soggiacenza statica,6.1,86.641,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PV,GARLASCO,PO0180690U0002,2015-05-18,92.741,soggiacenza statica,6.28,86.461,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PV,GARLASCO,PO0180690U0002,2015-06-23,92.741,soggiacenza statica,6.05,86.691,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PV,GARLASCO,PO0180690U0002,2015-07-22,92.741,soggiacenza statica,5.37,87.371,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PV,GARLASCO,PO0180690U0002,2015-08-21,92.741,soggiacenza statica,4.59,88.151,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PV,GARLASCO,PO0180690U0002,2015-09-22,92.741,soggiacenza statica,3.96,88.781,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PV,GARLASCO,PO0180690U0002,2015-10-19,92.741,soggiacenza statica,4.07,88.671,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PV,GARLASCO,PO0180690U0002,2015-11-18,92.741,soggiacenza statica,4.4,88.341,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PV,GARLASCO,PO0180690U0002,2015-12-11,92.741,soggiacenza statica,4.75,87.991,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PV,GARLASCO,PO0180690U0002,2016-01-21,92.741,soggiacenza statica,5.42,87.321,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PV,GARLASCO,PO0180690U0002,2016-02-15,92.741,soggiacenza statica,5.8,86.941,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PV,GARLASCO,PO0180690U0002,2016-05-31,92.741,soggiacenza statica,6.67,86.071,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PV,GARLASCO,PO0180690U0002,2016-06-17,92.741,soggiacenza statica,6.8,85.941,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PV,GARLASCO,PO0180690U0002,2016-07-15,92.741,soggiacenza statica,6.95,85.791,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PV,GARLASCO,PO0180690U0002,2016-08-16,92.741,soggiacenza statica,6.2,86.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PV,GARLASCO,PO0180690U0002,2016-09-15,92.741,soggiacenza statica,6.25,86.491,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PV,GARLASCO,PO0180690U0002,2016-10-16,92.741,soggiacenza statica,4.1,88.641,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PV,GARLASCO,PO0180690U0002,2016-11-22,92.741,soggiacenza statica,4.37,88.371,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PV,GARLASCO,PO0180690U0002,2016-12-16,92.741,soggiacenza statica,5.0,87.741,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PV,GARLASCO,PO0180690U0002,2017-05-23,92.741,soggiacenza statica,6.55,86.191,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PV,GARLASCO,PO0180690U0002,2017-06-12,92.741,soggiacenza statica,6.77,85.971,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PV,GARLASCO,PO0180690U0002,2017-07-13,92.741,soggiacenza statica,5.96,86.781,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PV,GARLASCO,PO0180690U0002,2017-08-09,92.741,soggiacenza statica,5.1,87.641,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PV,GARLASCO,PO0180690U0002,2017-09-13,92.741,soggiacenza statica,4.17,88.571,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PV,GARLASCO,PO0180690U0002,2017-10-24,92.741,soggiacenza statica,4.17,88.571,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PV,GARLASCO,PO0180690U0002,2017-11-22,92.741,soggiacenza statica,4.36,88.381,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PV,GARLASCO,PO0180690U0002,2017-12-15,92.741,soggiacenza statica,4.68,88.061,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PV,GARLASCO,PO0180690U0002,2018-02-16,92.741,soggiacenza statica,5.7,87.041,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PV,GARLASCO,PO0180690U0002,2018-03-14,92.741,soggiacenza statica,6.05,86.691,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PV,GARLASCO,PO0180690U0002,2018-04-30,92.741,soggiacenza statica,6.0,86.741,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PV,GARLASCO,PO0180690U0002,2018-05-16,92.741,soggiacenza statica,6.59,86.151,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PV,GARLASCO,PO0180690U0002,2018-06-25,92.741,soggiacenza statica,6.5,86.241,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PV,GARLASCO,PO0180690U0002,2018-07-24,92.741,soggiacenza statica,5.84,86.901,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PV,GARLASCO,PO0180690U0002,2018-08-22,92.741,soggiacenza statica,5.5,87.241,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PV,GARLASCO,PO0180690U0002,2018-09-20,92.741,soggiacenza statica,4.18,88.561,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PV,GARLASCO,PO0180690U0002,2018-10-24,92.741,soggiacenza statica,4.16,88.581,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PV,GARLASCO,PO0180690U0002,2018-11-28,92.741,soggiacenza statica,4.58,88.161,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PV,GARLASCO,PO0180690U0002,2018-12-31,92.741,soggiacenza statica,4.62,88.121,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PV,GARLASCO,PO0180690U0002,2019-01-28,92.741,soggiacenza statica,5.28,87.461,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PV,GARLASCO,PO0180690U0002,2019-02-28,92.741,soggiacenza statica,6.06,86.681,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PV,GARLASCO,PO0180690U0002,2019-03-28,92.741,soggiacenza statica,6.38,86.361,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PV,GARLASCO,PO0180690U0002,2019-05-15,92.741,soggiacenza statica,7.2,85.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PV,GARLASCO,PO0180690U0002,2019-06-30,92.741,soggiacenza statica,6.7,86.041,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PV,GARLASCO,PO0180690U0002,2019-07-31,92.741,soggiacenza statica,5.8,86.941,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PV,GARLASCO,PO0180690U0002,2019-08-23,92.741,soggiacenza statica,5.2,87.541,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PV,GARLASCO,PO0180690U0002,2019-09-30,92.741,soggiacenza statica,4.24,88.501,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PV,GARLASCO,PO0180690U0002,2019-10-23,92.741,soggiacenza statica,4.34,88.401,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PV,GARLASCO,PO0180690U0002,2019-11-03,92.741,soggiacenza statica,4.52,88.221,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PV,GARLASCO,PO0180690U0002,2020-06-30,92.741,soggiacenza statica,6.27,86.471,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PV,GARLASCO,PO0180690U0002,2020-10-13,92.741,soggiacenza statica,4.04,88.701,4.1775,5.97,86.771,88.5635,1.792500000000004,84.08224999999999,91.25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PV,MEDE,PO0180880U0001,2008-01-28,92.936,soggiacenza statica,4.6,88.336,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PV,MEDE,PO0180880U0001,2008-02-25,92.936,soggiacenza statica,4.8,88.136,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PV,MEDE,PO0180880U0001,2008-03-17,92.936,soggiacenza statica,4.95,87.986,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PV,MEDE,PO0180880U0001,2008-04-23,92.936,soggiacenza statica,5.15,87.786,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PV,MEDE,PO0180880U0001,2008-05-19,92.936,soggiacenza statica,4.79,88.146,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PV,MEDE,PO0180880U0001,2008-06-23,92.936,soggiacenza statica,2.14,90.796,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PV,MEDE,PO0180880U0001,2008-07-21,92.936,soggiacenza statica,1.65,91.286,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PV,MEDE,PO0180880U0001,2008-08-25,92.936,soggiacenza statica,1.79,91.146,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PV,MEDE,PO0180880U0001,2008-09-30,92.936,soggiacenza statica,2.65,90.286,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PV,MEDE,PO0180880U0001,2008-10-29,92.936,soggiacenza statica,3.35,89.586,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PV,MEDE,PO0180880U0001,2008-11-17,92.936,soggiacenza statica,3.8,89.136,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PV,MEDE,PO0180880U0001,2008-12-22,92.936,soggiacenza statica,3.76,89.176,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PV,MEDE,PO0180880U0001,2009-01-28,92.936,soggiacenza statica,4.19,88.746,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PV,MEDE,PO0180880U0001,2009-02-18,92.936,soggiacenza statica,4.25,88.686,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PV,MEDE,PO0180880U0001,2009-03-23,92.936,soggiacenza statica,4.42,88.516,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PV,MEDE,PO0180880U0001,2009-04-29,92.936,soggiacenza statica,4.57,88.366,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PV,MEDE,PO0180880U0001,2009-05-18,92.936,soggiacenza statica,4.25,88.686,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PV,MEDE,PO0180880U0001,2009-06-24,92.936,soggiacenza statica,2.54,90.396,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PV,MEDE,PO0180880U0001,2009-07-22,92.936,soggiacenza statica,1.68,91.256,2.635,4.585,88.351,90.301,1.9500000000000028,85.42599999999999,93.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
