,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Etichette di colonna,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
592,CR,CREMA,PO019035NRA001,2012-05-17,77.81,soggiacenza statica,6.44,71.37,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,CR,CREMA,PO019035NRA001,2012-06-12,77.81,soggiacenza statica,6.36,71.45,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,CR,CREMA,PO019035NRA001,2012-07-09,77.81,soggiacenza statica,6.2,71.61,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,CR,CREMA,PO019035NRA001,2012-08-07,77.81,soggiacenza statica,6.11,71.7,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,CR,CREMA,PO019035NRA001,2012-09-18,77.81,soggiacenza statica,6.08,71.73,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,CR,CREMA,PO019035NRA001,2012-10-04,77.81,soggiacenza statica,6.09,71.72,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,CR,CREMA,PO019035NRA001,2012-11-12,77.81,soggiacenza statica,6.02,71.79,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,CR,CREMA,PO019035NRA001,2012-12-10,77.81,soggiacenza statica,5.93,71.88,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,CR,CREMA,PO019035NRA001,2013-01-09,77.81,soggiacenza statica,5.95,71.86,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,CR,CREMA,PO019035NRA001,2013-02-08,77.81,soggiacenza statica,5.92,71.89,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,CR,CREMA,PO019035NRA001,2013-03-07,77.81,soggiacenza statica,5.97,71.84,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,CR,CREMA,PO019035NRA001,2013-04-05,77.81,soggiacenza statica,5.71,72.1,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,CR,CREMA,PO019035NRA001,2013-05-13,77.81,soggiacenza statica,5.83,71.98,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,CR,CREMA,PO019035NRA001,2013-06-12,77.81,soggiacenza statica,5.6,72.21,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,CR,CREMA,PO019035NRA001,2013-07-05,77.81,soggiacenza statica,5.61,72.2,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,CR,CREMA,PO019035NRA001,2013-08-05,77.81,soggiacenza statica,5.6,72.21,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,CR,CREMA,PO019035NRA001,2013-09-04,77.81,soggiacenza statica,5.71,72.1,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,CR,CREMA,PO019035NRA001,2013-10-03,77.81,soggiacenza statica,5.75,72.06,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,CR,CREMA,PO019035NRA001,2013-11-01,77.81,soggiacenza statica,5.83,71.98,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,CR,CREMA,PO019035NRA001,2013-12-02,77.81,soggiacenza statica,5.82,71.99,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,CR,CREMA,PO019035NRA001,2014-01-07,77.81,soggiacenza statica,5.88,71.93,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,CR,CREMA,PO019035NRA001,2014-02-05,77.81,soggiacenza statica,5.62,72.19,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,CR,CREMA,PO019035NRA001,2014-03-11,77.81,soggiacenza statica,5.56,72.25,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,CR,CREMA,PO019035NRA001,2014-04-03,77.81,soggiacenza statica,5.69,72.12,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,CR,CREMA,PO019035NRA001,2014-05-12,77.81,soggiacenza statica,5.84,71.97,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,CR,CREMA,PO019035NRA001,2014-06-13,77.81,soggiacenza statica,5.78,72.03,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,CR,CREMA,PO019035NRA001,2014-07-15,77.81,soggiacenza statica,5.78,72.03,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,CR,CREMA,PO019035NRA001,2014-08-06,77.81,soggiacenza statica,5.73,72.08,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,CR,CREMA,PO019035NRA001,2014-09-03,77.81,soggiacenza statica,5.74,72.07,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,CR,CREMA,PO019035NRA001,2014-10-03,77.81,soggiacenza statica,5.86,71.95,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,CR,CREMA,PO019035NRA001,2014-11-05,77.81,soggiacenza statica,5.92,71.89,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,CR,CREMA,PO019035NRA001,2014-12-02,77.81,soggiacenza statica,5.57,72.24,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,CR,CREMA,PO019035NRA001,2015-01-12,77.81,soggiacenza statica,5.69,72.12,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,CR,CREMA,PO019035NRA001,2015-02-04,77.81,soggiacenza statica,5.79,72.02,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,CR,CREMA,PO019035NRA001,2015-03-05,77.81,soggiacenza statica,5.67,72.14,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,CR,CREMA,PO019035NRA001,2015-04-28,77.81,soggiacenza statica,5.96,71.85,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,CR,CREMA,PO019035NRA001,2015-05-20,77.81,soggiacenza statica,6.02,71.79,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,CR,CREMA,PO019035NRA001,2015-06-08,77.81,soggiacenza statica,5.98,71.83,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,CR,CREMA,PO019035NRA001,2015-07-20,77.81,soggiacenza statica,5.94,71.87,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,CR,CREMA,PO019035NRA001,2015-08-13,77.81,soggiacenza statica,5.94,71.87,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,CR,CREMA,PO019035NRA001,2015-09-04,77.81,soggiacenza statica,6.0,71.81,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,CR,CREMA,PO019035NRA001,2015-10-08,77.81,soggiacenza statica,6.09,71.72,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,CR,CREMA,PO019035NRA001,2015-11-12,77.81,soggiacenza statica,6.17,71.64,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,CR,CREMA,PO019035NRA001,2015-12-10,77.81,soggiacenza statica,6.25,71.56,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,CR,CREMA,PO019035NRA001,2016-01-14,77.81,soggiacenza statica,6.31,71.5,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,CR,CREMA,PO019035NRA001,2016-02-08,77.81,soggiacenza statica,6.34,71.47,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,CR,CREMA,PO019035NRA001,2016-03-15,77.81,soggiacenza statica,6.21,71.6,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,CR,CREMA,PO019035NRA001,2016-04-06,77.81,soggiacenza statica,6.33,71.48,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,CR,CREMA,PO019035NRA001,2016-05-05,77.81,soggiacenza statica,6.42,71.39,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,CR,CREMA,PO019035NRA001,2016-06-17,77.81,soggiacenza statica,6.34,71.47,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,CR,CREMA,PO019035NRA001,2016-07-08,77.81,soggiacenza statica,6.29,71.52,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,CR,CREMA,PO019035NRA001,2016-08-08,77.81,soggiacenza statica,6.16,71.65,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,CR,CREMA,PO019035NRA001,2016-09-26,77.81,soggiacenza statica,6.18,71.63,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,CR,CREMA,PO019035NRA001,2016-10-13,77.81,soggiacenza statica,6.25,71.56,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,CR,CREMA,PO019035NRA001,2016-11-21,77.81,soggiacenza statica,6.35,71.46,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,CR,CREMA,PO019035NRA001,2016-12-14,77.81,soggiacenza statica,6.37,71.44,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,CR,CREMA,PO019035NRA001,2017-01-19,77.81,soggiacenza statica,6.27,71.54,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,CR,CREMA,PO019035NRA001,2017-02-07,77.81,soggiacenza statica,6.48,71.33,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,CR,CREMA,PO019035NRA001,2017-03-23,77.81,soggiacenza statica,6.56,71.25,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,CR,CREMA,PO019035NRA001,2017-04-20,77.81,soggiacenza statica,6.64,71.17,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,CR,CREMA,PO019035NRA001,2017-05-10,77.81,soggiacenza statica,6.62,71.19,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,CR,CREMA,PO019035NRA001,2017-06-15,77.81,soggiacenza statica,6.52,71.29,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,CR,CREMA,PO019035NRA001,2017-07-10,77.81,soggiacenza statica,6.38,71.43,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,CR,CREMA,PO019035NRA001,2017-08-09,77.81,soggiacenza statica,6.29,71.52,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,CR,CREMA,PO019035NRA001,2017-09-18,77.81,soggiacenza statica,6.24,71.57,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,CR,CREMA,PO019035NRA001,2017-10-06,77.81,soggiacenza statica,6.3,71.51,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,CR,CREMA,PO019035NRA001,2017-11-09,77.81,soggiacenza statica,6.43,71.38,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,CR,CREMA,PO019035NRA001,2017-12-15,77.81,soggiacenza statica,6.42,71.39,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,CR,CREMA,PO019035NRA001,2018-01-11,77.81,soggiacenza statica,6.41,71.4,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,CR,CREMA,PO019035NRA001,2018-02-15,77.81,soggiacenza statica,6.46,71.35,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,CR,CREMA,PO019035NRA001,2018-03-15,77.81,soggiacenza statica,6.44,71.37,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,CR,CREMA,PO019035NRA001,2018-04-24,77.81,soggiacenza statica,6.34,71.47,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,CR,CREMA,PO019035NRA001,2018-05-30,77.81,soggiacenza statica,6.39,71.42,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,CR,CREMA,PO019035NRA001,2018-06-26,77.81,soggiacenza statica,6.32,71.49,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,CR,CREMA,PO019035NRA001,2018-07-31,77.81,soggiacenza statica,6.19,71.62,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,CR,CREMA,PO019035NRA001,2018-08-09,77.81,soggiacenza statica,6.18,71.63,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,CR,CREMA,PO019035NRA001,2018-09-20,77.81,soggiacenza statica,6.1,71.71,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,CR,CREMA,PO019035NRA001,2018-10-08,77.81,soggiacenza statica,6.17,71.64,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,CR,CREMA,PO019035NRA001,2018-11-26,77.81,soggiacenza statica,6.02,71.79,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,CR,CREMA,PO019035NRA001,2018-12-17,77.81,soggiacenza statica,6.12,71.69,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,CR,CREMA,PO019035NRA001,2019-01-24,77.81,soggiacenza statica,6.25,71.56,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,CR,CREMA,PO019035NRA001,2019-02-21,77.81,soggiacenza statica,6.31,71.5,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,CR,CREMA,PO019035NRA001,2019-03-19,77.81,soggiacenza statica,6.36,71.45,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,CR,CREMA,PO019035NRA001,2019-04-29,77.81,soggiacenza statica,6.45,71.36,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,CR,CREMA,PO019035NRA001,2019-05-29,77.81,soggiacenza statica,6.38,71.43,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,CR,CREMA,PO019035NRA001,2019-06-25,77.81,soggiacenza statica,6.3,71.51,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,CR,CREMA,PO019035NRA001,2019-07-25,77.81,soggiacenza statica,6.19,71.62,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,CR,CREMA,PO019035NRA001,2019-08-12,77.81,soggiacenza statica,6.15,71.66,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,CR,CREMA,PO019035NRA001,2019-09-23,77.81,soggiacenza statica,6.12,71.69,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,CR,CREMA,PO019035NRA001,2019-10-05,77.81,soggiacenza statica,6.16,71.65,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,CR,CREMA,PO019035NRA001,2019-12-09,77.81,soggiacenza statica,5.78,72.03,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,CR,CREMA,PO019035NRA001,2020-01-01,77.81,soggiacenza statica,5.888666666666663,71.92133333333337,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,CR,CREMA,PO019035NRA001,2020-02-01,77.81,soggiacenza statica,5.93,71.87999999999997,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,CR,CREMA,PO019035NRA001,2020-07-01,77.81,soggiacenza statica,5.950449438202245,71.85955056179778,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,CR,CREMA,PO019035NRA001,2020-08-01,77.81,soggiacenza statica,5.899112903225792,71.91088709677413,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,CR,CREMA,PO019035NRA001,2020-09-01,77.81,soggiacenza statica,5.976000000000005,71.83399999999999,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,CR,CREMA,PO019035NRA001,2020-10-01,77.81,soggiacenza statica,6.003467741935482,71.80653225806462,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,CR,CREMA,PO019035NRA001,2020-11-01,77.81,soggiacenza statica,6.035583333333327,71.77441666666674,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,CR,CREMA,PO019035NRA001,2020-12-01,77.81,soggiacenza statica,6.000000000000018,71.81000000000003,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,CR,CREMA,PO019035NRA001,2021-01-01,77.81,soggiacenza statica,5.8285542168674676,71.98144578313257,5.7925,6.265,71.545,72.0175,0.4724999999999966,70.83625,72.72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,CR,CREMONA,PO019036NUA001,2006-03-16,42.99,soggiacenza statica,6.41,36.58,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,CR,CREMONA,PO019036NUA001,2006-04-13,42.99,soggiacenza statica,6.5,36.49,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,CR,CREMONA,PO019036NUA001,2006-05-23,42.99,soggiacenza statica,6.72,36.27,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,CR,CREMONA,PO019036NUA001,2006-06-29,42.99,soggiacenza statica,6.8,36.19,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,CR,CREMONA,PO019036NUA001,2006-07-24,42.99,soggiacenza statica,6.83,36.16,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,CR,CREMONA,PO019036NUA001,2006-08-28,42.99,soggiacenza statica,6.87,36.12,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,CR,CREMONA,PO019036NUA001,2006-09-28,42.99,soggiacenza statica,6.91,36.08,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,CR,CREMONA,PO019036NUA001,2006-10-26,42.99,soggiacenza statica,6.99,36.0,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,CR,CREMONA,PO019036NUA001,2006-11-27,42.99,soggiacenza statica,7.01,35.98,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,CR,CREMONA,PO019036NUA001,2006-12-21,42.99,soggiacenza statica,7.15,35.84,5.855,7.2975,35.6925,37.135000000000005,1.4425000000000026,33.52875,39.29875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
