,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
375,MN,ROVERBELLA,PO0200530R0089,2014-04-30,35.415,soggiacenza statica,1.16,34.255,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,MN,ROVERBELLA,PO0200530R0089,2014-05-23,35.415,soggiacenza statica,1.74,33.675,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,MN,ROVERBELLA,PO0200530R0089,2014-06-16,35.415,soggiacenza statica,1.21,34.205,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,MN,ROVERBELLA,PO0200530R0089,2014-07-30,35.415,soggiacenza statica,1.31,34.105,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,MN,ROVERBELLA,PO0200530R0089,2014-08-22,35.415,soggiacenza statica,1.32,34.095,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,MN,ROVERBELLA,PO0200530R0089,2014-09-24,35.415,soggiacenza statica,1.35,34.065,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,MN,ROVERBELLA,PO0200530R0089,2014-10-22,35.415,soggiacenza statica,1.4,34.015,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,MN,ROVERBELLA,PO0200530R0089,2014-11-19,35.415,soggiacenza statica,1.28,34.135,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,MN,ROVERBELLA,PO0200530R0089,2014-12-18,35.415,soggiacenza statica,1.35,34.065,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,MN,ROVERBELLA,PO0200530R0089,2015-01-28,35.415,soggiacenza statica,1.5,33.915,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,MN,ROVERBELLA,PO0200530R0089,2015-02-19,35.415,soggiacenza statica,1.5,33.915,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,MN,ROVERBELLA,PO0200530R0089,2015-03-11,35.415,soggiacenza statica,1.56,33.855,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,MN,ROVERBELLA,PO0200530R0089,2015-04-22,35.415,soggiacenza statica,1.49,33.925,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,MN,ROVERBELLA,PO0200530R0089,2015-05-25,35.415,soggiacenza statica,1.3,34.115,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,MN,ROVERBELLA,PO0200530R0089,2015-06-25,35.415,soggiacenza statica,1.27,34.145,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,MN,ROVERBELLA,PO0200530R0089,2015-07-21,35.415,soggiacenza statica,1.66,33.755,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,MN,ROVERBELLA,PO0200530R0089,2015-08-25,35.415,soggiacenza statica,1.31,34.105,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,MN,ROVERBELLA,PO0200530R0089,2015-09-30,35.415,soggiacenza statica,1.41,34.005,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,MN,ROVERBELLA,PO0200530R0089,2015-10-26,35.415,soggiacenza statica,1.43,33.985,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,MN,ROVERBELLA,PO0200530R0089,2015-11-16,35.415,soggiacenza statica,1.38,34.035,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,MN,ROVERBELLA,PO0200530R0089,2015-12-16,35.415,soggiacenza statica,1.34,34.075,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,MN,ROVERBELLA,PO0200530R0089,2016-01-29,35.415,soggiacenza statica,1.66,33.755,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,MN,ROVERBELLA,PO0200530R0089,2016-02-25,35.415,soggiacenza statica,1.55,33.865,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,MN,ROVERBELLA,PO0200530R0089,2016-03-22,35.415,soggiacenza statica,1.83,33.585,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,MN,ROVERBELLA,PO0200530R0089,2016-04-22,35.415,soggiacenza statica,1.57,33.845,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,MN,ROVERBELLA,PO0200530R0089,2016-05-19,35.415,soggiacenza statica,0.58,34.835,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,MN,ROVERBELLA,PO0200530R0089,2016-06-22,35.415,soggiacenza statica,1.34,34.075,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,MN,ROVERBELLA,PO0200530R0089,2016-07-20,35.415,soggiacenza statica,1.27,34.145,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,MN,ROVERBELLA,PO0200530R0089,2016-08-22,35.415,soggiacenza statica,1.3,34.115,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,MN,ROVERBELLA,PO0200530R0089,2016-09-28,35.415,soggiacenza statica,1.38,34.035,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,MN,ROVERBELLA,PO0200530R0089,2016-10-26,35.415,soggiacenza statica,1.39,34.025,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,MN,ROVERBELLA,PO0200530R0089,2016-11-10,35.415,soggiacenza statica,1.43,33.985,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,MN,ROVERBELLA,PO0200530R0089,2016-12-14,35.415,soggiacenza statica,1.5,33.915,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,MN,ROVERBELLA,PO0200530R0089,2017-01-30,35.415,soggiacenza statica,1.6,33.815,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,MN,ROVERBELLA,PO0200530R0089,2017-02-20,35.415,soggiacenza statica,1.58,33.835,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,MN,ROVERBELLA,PO0200530R0089,2017-03-13,35.415,soggiacenza statica,1.66,33.755,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,MN,ROVERBELLA,PO0200530R0089,2017-04-26,35.415,soggiacenza statica,1.41,34.005,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,MN,ROVERBELLA,PO0200530R0089,2017-05-11,35.415,soggiacenza statica,1.44,33.975,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,MN,ROVERBELLA,PO0200530R0089,2017-06-16,35.415,soggiacenza statica,1.32,34.095,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,MN,ROVERBELLA,PO0200530R0089,2017-07-20,35.415,soggiacenza statica,1.29,34.125,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,MN,ROVERBELLA,PO0200530R0089,2017-08-29,35.415,soggiacenza statica,1.37,34.045,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,MN,ROVERBELLA,PO0200530R0089,2017-09-24,35.415,soggiacenza statica,1.34,34.075,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,MN,ROVERBELLA,PO0200530R0089,2017-10-19,35.415,soggiacenza statica,1.49,33.925,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,MN,ROVERBELLA,PO0200530R0089,2017-11-13,35.415,soggiacenza statica,1.78,33.635,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,MN,ROVERBELLA,PO0200530R0089,2017-12-21,35.415,soggiacenza statica,1.5,33.915,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,MN,ROVERBELLA,PO0200530R0089,2018-01-23,35.415,soggiacenza statica,1.56,33.855,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,MN,ROVERBELLA,PO0200530R0089,2018-02-07,35.415,soggiacenza statica,1.51,33.905,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,MN,ROVERBELLA,PO0200530R0089,2018-03-28,35.415,soggiacenza statica,1.53,33.885,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,MN,ROVERBELLA,PO0200530R0089,2018-04-23,35.415,soggiacenza statica,1.6,33.815,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,MN,ROVERBELLA,PO0200530R0089,2018-05-08,35.415,soggiacenza statica,1.43,33.985,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,MN,ROVERBELLA,PO0200530R0089,2018-06-12,35.415,soggiacenza statica,1.27,34.145,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,MN,ROVERBELLA,PO0200530R0089,2018-07-17,35.415,soggiacenza statica,1.12,34.295,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,MN,ROVERBELLA,PO0200530R0089,2018-08-28,35.415,soggiacenza statica,1.34,34.075,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,MN,ROVERBELLA,PO0200530R0089,2018-09-20,35.415,soggiacenza statica,1.36,34.055,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,MN,ROVERBELLA,PO0200530R0089,2018-10-29,35.415,soggiacenza statica,1.49,33.925,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,MN,ROVERBELLA,PO0200530R0089,2018-11-27,35.415,soggiacenza statica,1.39,34.025,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,MN,ROVERBELLA,PO0200530R0089,2018-12-20,35.415,soggiacenza statica,1.54,33.875,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,MN,ROVERBELLA,PO0200530R0089,2019-01-28,35.415,soggiacenza statica,1.64,33.775,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,MN,ROVERBELLA,PO0200530R0089,2019-02-27,35.415,soggiacenza statica,1.77,33.645,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,MN,ROVERBELLA,PO0200530R0089,2019-03-15,35.415,soggiacenza statica,1.68,33.735,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,MN,ROVERBELLA,PO0200530R0089,2019-04-05,35.415,soggiacenza statica,1.53,33.885,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,MN,ROVERBELLA,PO0200530R0089,2019-05-16,35.415,soggiacenza statica,1.41,34.005,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,MN,ROVERBELLA,PO0200530R0089,2019-06-27,35.415,soggiacenza statica,1.22,34.195,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,MN,ROVERBELLA,PO0200530R0089,2019-07-30,35.415,soggiacenza statica,1.27,34.145,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,MN,ROVERBELLA,PO0200530R0089,2019-08-20,35.415,soggiacenza statica,1.35,34.065,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,MN,ROVERBELLA,PO0200530R0089,2019-09-18,35.415,soggiacenza statica,1.35,34.065,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,MN,ROVERBELLA,PO0200530R0089,2019-10-31,35.415,soggiacenza statica,1.45,33.965,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,MN,ROVERBELLA,PO0200530R0089,2019-11-26,35.415,soggiacenza statica,1.28,34.135,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,MN,ROVERBELLA,PO0200530R0089,2019-12-19,35.415,soggiacenza statica,1.44,33.975,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,MN,ROVERBELLA,PO0200530R0089,2020-01-31,35.415,soggiacenza statica,1.51,33.905,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,MN,ROVERBELLA,PO0200530R0089,2020-02-21,35.415,soggiacenza statica,1.58,33.835,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,MN,ROVERBELLA,PO0200530R0089,2020-06-10,35.415,soggiacenza statica,1.29,34.125,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,MN,ROVERBELLA,PO0200530R0089,2020-07-14,35.415,soggiacenza statica,1.15,34.265,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,MN,ROVERBELLA,PO0200530R0089,2020-08-04,35.415,soggiacenza statica,1.08,34.335,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,MN,ROVERBELLA,PO0200530R0089,2020-09-22,35.415,soggiacenza statica,1.31,34.105,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,MN,ROVERBELLA,PO0200530R0089,2020-10-29,35.415,soggiacenza statica,1.36,34.055,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,MN,ROVERBELLA,PO0200530R0089,2021-02-25,35.415,soggiacenza statica,1.51,33.905,1.28,1.5150000000000001,33.900000000000006,34.135,0.23499999999999233,33.547500000000014,34.48749999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-01-15,23.443,soggiacenza statica,2.5,20.943,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-02-15,23.443,soggiacenza statica,2.72,20.723,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-03-15,23.443,soggiacenza statica,2.98,20.463,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-04-15,23.443,soggiacenza statica,2.76,20.683,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-05-15,23.443,soggiacenza statica,2.4,21.043,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-06-15,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-07-15,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-08-15,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-09-15,23.443,soggiacenza statica,1.9,21.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-10-15,23.443,soggiacenza statica,2.03,21.413,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-11-15,23.443,soggiacenza statica,2.0,21.443,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2005-12-15,23.443,soggiacenza statica,2.03,21.413,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-01-15,23.443,soggiacenza statica,2.5,20.943,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-02-15,23.443,soggiacenza statica,2.72,20.723,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-03-15,23.443,soggiacenza statica,2.98,20.463,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-04-15,23.443,soggiacenza statica,2.76,20.683,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-05-15,23.443,soggiacenza statica,2.4,21.043,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-06-15,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-07-15,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-08-15,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-09-15,23.443,soggiacenza statica,1.9,21.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-10-15,23.443,soggiacenza statica,2.03,21.413,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-11-15,23.443,soggiacenza statica,2.0,21.443,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2006-12-15,23.443,soggiacenza statica,2.03,21.413,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-01-15,23.443,soggiacenza statica,3.05,20.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-02-15,23.443,soggiacenza statica,3.16,20.283,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-03-15,23.443,soggiacenza statica,3.35,20.093,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-04-15,23.443,soggiacenza statica,3.11,20.333,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
