,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
514,PV,ROSASCO,PO0181300U0001,2017-05-24,112.426,soggiacenza statica,2.55,109.876,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PV,ROSASCO,PO0181300U0001,2017-06-12,112.426,soggiacenza statica,1.75,110.676,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PV,ROSASCO,PO0181300U0001,2017-07-13,112.426,soggiacenza statica,1.57,110.856,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PV,ROSASCO,PO0181300U0001,2017-08-09,112.426,soggiacenza statica,1.65,110.776,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PV,ROSASCO,PO0181300U0001,2017-09-13,112.426,soggiacenza statica,2.3,110.126,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PV,ROSASCO,PO0181300U0001,2017-10-24,112.426,soggiacenza statica,3.05,109.376,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PV,ROSASCO,PO0181300U0001,2017-11-23,112.426,soggiacenza statica,3.54,108.886,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PV,ROSASCO,PO0181300U0001,2017-12-15,112.426,soggiacenza statica,3.3,109.126,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PV,ROSASCO,PO0181300U0001,2018-02-16,112.426,soggiacenza statica,2.85,109.576,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PV,ROSASCO,PO0181300U0001,2018-03-14,112.426,soggiacenza statica,3.5,108.926,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PV,ROSASCO,PO0181300U0001,2018-04-30,112.426,soggiacenza statica,3.35,109.076,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PV,ROSASCO,PO0181300U0001,2018-05-17,112.426,soggiacenza statica,2.65,109.776,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PV,ROSASCO,PO0181300U0001,2018-06-25,112.426,soggiacenza statica,1.8,110.626,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PV,ROSASCO,PO0181300U0001,2018-08-22,112.426,soggiacenza statica,1.6,110.826,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PV,ROSASCO,PO0181300U0001,2018-09-20,112.426,soggiacenza statica,2.7,109.726,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PV,ROSASCO,PO0181300U0001,2018-10-25,112.426,soggiacenza statica,3.41,109.016,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PV,ROSASCO,PO0181300U0001,2018-11-28,112.426,soggiacenza statica,3.05,109.376,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PV,ROSASCO,PO0181300U0001,2018-12-31,112.426,soggiacenza statica,3.0,109.426,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PV,ROSASCO,PO0181300U0001,2019-01-28,112.426,soggiacenza statica,3.55,108.876,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PV,ROSASCO,PO0181300U0001,2019-02-28,112.426,soggiacenza statica,3.5,108.926,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PV,ROSASCO,PO0181300U0001,2019-03-28,112.426,soggiacenza statica,3.65,108.776,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PV,ROSASCO,PO0181300U0001,2019-05-16,112.426,soggiacenza statica,3.2,109.226,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PV,ROSASCO,PO0181300U0001,2019-06-30,112.426,soggiacenza statica,1.7,110.726,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PV,ROSASCO,PO0181300U0001,2019-07-31,112.426,soggiacenza statica,1.6,110.826,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PV,ROSASCO,PO0181300U0001,2019-08-23,112.426,soggiacenza statica,1.5,110.926,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PV,ROSASCO,PO0181300U0001,2019-09-30,112.426,soggiacenza statica,2.7,109.726,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PV,ROSASCO,PO0181300U0001,2019-10-24,112.426,soggiacenza statica,3.38,109.046,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PV,ROSASCO,PO0181300U0001,2019-12-30,112.426,soggiacenza statica,3.1,109.326,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PV,ROSASCO,PO0181300U0001,2020-06-30,112.426,soggiacenza statica,2.3,110.126,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PV,ROSASCO,PO0181300U0001,2020-10-15,112.426,soggiacenza statica,3.18,109.246,2.3,3.5,108.926,110.126,1.2000000000000028,107.126,111.92600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PV,TROMELLO,PO0181640U0001,2008-02-27,97.643,soggiacenza statica,2.94,94.703,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PV,TROMELLO,PO0181640U0001,2008-03-17,97.643,soggiacenza statica,2.9,94.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PV,TROMELLO,PO0181640U0001,2008-04-23,97.643,soggiacenza statica,2.6,95.043,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PV,TROMELLO,PO0181640U0001,2008-05-20,97.643,soggiacenza statica,2.53,95.113,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PV,TROMELLO,PO0181640U0001,2008-06-23,97.643,soggiacenza statica,2.5,95.143,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PV,TROMELLO,PO0181640U0001,2008-07-21,97.643,soggiacenza statica,2.5,95.143,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PV,TROMELLO,PO0181640U0001,2008-08-27,97.643,soggiacenza statica,2.46,95.183,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PV,TROMELLO,PO0181640U0001,2008-09-30,97.643,soggiacenza statica,2.9,94.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PV,TROMELLO,PO0181640U0001,2008-10-29,97.643,soggiacenza statica,3.05,94.593,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PV,TROMELLO,PO0181640U0001,2008-11-18,97.643,soggiacenza statica,3.22,94.423,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PV,TROMELLO,PO0181640U0001,2008-12-22,97.643,soggiacenza statica,2.8,94.843,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PV,TROMELLO,PO0181640U0001,2009-01-28,97.643,soggiacenza statica,2.87,94.773,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PV,TROMELLO,PO0181640U0001,2009-02-26,97.643,soggiacenza statica,2.95,94.693,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PV,TROMELLO,PO0181640U0001,2009-05-02,97.643,soggiacenza statica,1.9,95.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PV,TROMELLO,PO0181640U0001,2009-06-24,97.643,soggiacenza statica,2.39,95.253,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PV,TROMELLO,PO0181640U0001,2009-08-28,97.643,soggiacenza statica,2.33,95.313,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PV,TROMELLO,PO0181640U0001,2009-09-24,97.643,soggiacenza statica,2.61,95.033,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PV,TROMELLO,PO0181640U0001,2009-10-22,97.643,soggiacenza statica,2.75,94.893,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PV,TROMELLO,PO0181640U0001,2009-11-06,97.643,soggiacenza statica,1.48,96.163,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PV,TROMELLO,PO0181640U0001,2009-12-30,97.643,soggiacenza statica,4.9,92.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PV,TROMELLO,PO0181640U0001,2010-01-26,97.643,soggiacenza statica,3.0,94.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PV,TROMELLO,PO0181640U0001,2010-02-17,97.643,soggiacenza statica,2.93,94.713,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PV,TROMELLO,PO0181640U0001,2010-03-24,97.643,soggiacenza statica,2.92,94.723,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PV,TROMELLO,PO0181640U0001,2010-04-28,97.643,soggiacenza statica,2.7,94.943,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PV,TROMELLO,PO0181640U0001,2010-05-24,97.643,soggiacenza statica,2.87,94.773,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PV,TROMELLO,PO0181640U0001,2010-06-28,97.643,soggiacenza statica,2.47,95.173,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PV,TROMELLO,PO0181640U0001,2010-07-26,97.643,soggiacenza statica,2.53,95.113,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PV,TROMELLO,PO0181640U0001,2010-08-13,97.643,soggiacenza statica,2.3,95.343,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PV,TROMELLO,PO0181640U0001,2010-09-20,97.643,soggiacenza statica,2.45,95.193,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PV,TROMELLO,PO0181640U0001,2010-10-20,97.643,soggiacenza statica,1.58,96.063,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PV,TROMELLO,PO0181640U0001,2010-11-17,97.643,soggiacenza statica,1.48,96.163,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PV,TROMELLO,PO0181640U0001,2010-12-16,97.643,soggiacenza statica,2.8,94.843,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PV,TROMELLO,PO0181640U0001,2011-01-21,97.643,soggiacenza statica,2.91,94.733,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PV,TROMELLO,PO0181640U0001,2011-02-07,97.643,soggiacenza statica,2.48,95.163,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PV,TROMELLO,PO0181640U0001,2011-03-21,97.643,soggiacenza statica,2.2,95.443,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PV,TROMELLO,PO0181640U0001,2011-04-15,97.643,soggiacenza statica,2.45,95.193,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PV,TROMELLO,PO0181640U0001,2011-05-06,97.643,soggiacenza statica,2.28,95.363,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PV,TROMELLO,PO0181640U0001,2011-06-21,97.643,soggiacenza statica,2.35,95.293,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PV,TROMELLO,PO0181640U0001,2011-07-18,97.643,soggiacenza statica,2.0,95.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PV,TROMELLO,PO0181640U0001,2011-08-12,97.643,soggiacenza statica,1.98,95.663,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PV,TROMELLO,PO0181640U0001,2011-09-26,97.643,soggiacenza statica,2.29,95.353,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PV,TROMELLO,PO0181640U0001,2011-10-25,97.643,soggiacenza statica,3.1,94.543,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PV,TROMELLO,PO0181640U0001,2011-11-28,97.643,soggiacenza statica,2.7,94.943,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PV,TROMELLO,PO0181640U0001,2011-12-12,97.643,soggiacenza statica,2.76,94.883,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PV,TROMELLO,PO0181640U0001,2012-01-19,97.643,soggiacenza statica,3.05,94.593,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PV,TROMELLO,PO0181640U0001,2012-02-27,97.643,soggiacenza statica,3.42,94.223,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PV,TROMELLO,PO0181640U0001,2012-03-26,97.643,soggiacenza statica,3.33,94.313,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PV,TROMELLO,PO0181640U0001,2012-04-11,97.643,soggiacenza statica,3.1,94.543,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PV,TROMELLO,PO0181640U0001,2012-05-03,97.643,soggiacenza statica,2.95,94.693,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PV,TROMELLO,PO0181640U0001,2012-06-06,97.643,soggiacenza statica,2.6,95.043,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PV,TROMELLO,PO0181640U0001,2012-07-10,97.643,soggiacenza statica,2.31,95.333,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PV,TROMELLO,PO0181640U0001,2012-08-20,97.643,soggiacenza statica,2.1,95.543,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PV,TROMELLO,PO0181640U0001,2012-09-10,97.643,soggiacenza statica,2.1,95.543,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PV,TROMELLO,PO0181640U0001,2012-10-25,97.643,soggiacenza statica,2.9,94.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PV,TROMELLO,PO0181640U0001,2012-11-26,97.643,soggiacenza statica,2.9,94.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PV,TROMELLO,PO0181640U0001,2012-12-19,97.643,soggiacenza statica,3.0,94.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PV,TROMELLO,PO0181640U0001,2013-01-14,97.643,soggiacenza statica,3.0,94.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PV,TROMELLO,PO0181640U0001,2013-02-05,97.643,soggiacenza statica,2.97,94.673,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PV,TROMELLO,PO0181640U0001,2013-03-13,97.643,soggiacenza statica,2.96,94.683,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PV,TROMELLO,PO0181640U0001,2013-04-22,97.643,soggiacenza statica,3.0,94.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PV,TROMELLO,PO0181640U0001,2013-05-07,97.643,soggiacenza statica,2.35,95.293,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PV,TROMELLO,PO0181640U0001,2013-06-06,97.643,soggiacenza statica,2.7,94.943,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PV,TROMELLO,PO0181640U0001,2013-07-15,97.643,soggiacenza statica,2.5,95.143,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PV,TROMELLO,PO0181640U0001,2013-08-20,97.643,soggiacenza statica,1.98,95.663,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PV,TROMELLO,PO0181640U0001,2013-09-24,97.643,soggiacenza statica,2.4,95.243,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PV,TROMELLO,PO0181640U0001,2013-10-15,97.643,soggiacenza statica,3.1,94.543,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PV,TROMELLO,PO0181640U0001,2013-11-05,97.643,soggiacenza statica,3.05,94.593,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PV,TROMELLO,PO0181640U0001,2013-12-03,97.643,soggiacenza statica,3.15,94.493,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PV,TROMELLO,PO0181640U0001,2014-01-14,97.643,soggiacenza statica,2.94,94.703,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PV,TROMELLO,PO0181640U0001,2014-02-05,97.643,soggiacenza statica,2.8,94.843,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PV,TROMELLO,PO0181640U0001,2014-03-06,97.643,soggiacenza statica,2.63,95.013,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PV,TROMELLO,PO0181640U0001,2014-04-02,97.643,soggiacenza statica,2.9,94.743,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PV,TROMELLO,PO0181640U0001,2014-05-01,97.643,soggiacenza statica,2.85,94.793,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PV,TROMELLO,PO0181640U0001,2014-10-07,97.643,soggiacenza statica,2.7,94.943,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PV,TROMELLO,PO0181640U0001,2014-11-06,97.643,soggiacenza statica,2.92,94.723,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PV,TROMELLO,PO0181640U0001,2014-12-10,97.643,soggiacenza statica,3.02,94.623,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PV,TROMELLO,PO0181640U0001,2015-01-28,97.643,soggiacenza statica,3.22,94.423,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PV,TROMELLO,PO0181640U0001,2015-02-18,97.643,soggiacenza statica,3.13,94.513,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PV,TROMELLO,PO0181640U0001,2015-03-26,97.643,soggiacenza statica,3.2,94.443,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PV,TROMELLO,PO0181640U0001,2015-04-23,97.643,soggiacenza statica,3.0,94.643,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PV,TROMELLO,PO0181640U0001,2015-05-18,97.643,soggiacenza statica,2.8,94.843,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PV,TROMELLO,PO0181640U0001,2015-06-23,97.643,soggiacenza statica,2.28,95.363,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PV,TROMELLO,PO0181640U0001,2015-07-21,97.643,soggiacenza statica,2.35,95.293,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PV,TROMELLO,PO0181640U0001,2015-09-22,97.643,soggiacenza statica,2.57,95.073,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PV,TROMELLO,PO0181640U0001,2015-10-19,97.643,soggiacenza statica,3.01,94.633,2.2,2.96,94.683,95.443,0.7599999999999909,93.54300000000002,96.58299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
