,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
65,PV,BELGIOIOSO,PO0180130U0005,2014-07-10,74.964,soggiacenza statica,10.7,64.264,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PV,BELGIOIOSO,PO0180130U0005,2014-08-12,74.964,soggiacenza statica,10.5,64.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PV,BELGIOIOSO,PO0180130U0005,2014-09-10,74.964,soggiacenza statica,10.6,64.364,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PV,BELGIOIOSO,PO0180130U0005,2014-10-08,74.964,soggiacenza statica,10.85,64.114,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PV,BELGIOIOSO,PO0180130U0005,2014-11-07,74.964,soggiacenza statica,11.4,63.564,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PV,BELGIOIOSO,PO0180130U0005,2014-12-05,74.964,soggiacenza statica,11.7,63.264,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PV,BELGIOIOSO,PO0180130U0005,2015-01-29,74.964,soggiacenza statica,11.8,63.164,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PV,BELGIOIOSO,PO0180130U0005,2015-02-25,74.964,soggiacenza statica,11.4,63.564,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PV,BELGIOIOSO,PO0180130U0005,2015-03-16,74.964,soggiacenza statica,11.5,63.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PV,BELGIOIOSO,PO0180130U0005,2015-04-21,74.964,soggiacenza statica,11.5,63.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PV,BELGIOIOSO,PO0180130U0005,2015-05-21,74.964,soggiacenza statica,11.36,63.604,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PV,BELGIOIOSO,PO0180130U0005,2015-06-30,74.964,soggiacenza statica,10.85,64.114,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PV,BELGIOIOSO,PO0180130U0005,2015-07-21,74.964,soggiacenza statica,11.2,63.764,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PV,BELGIOIOSO,PO0180130U0005,2015-09-14,74.964,soggiacenza statica,10.45,64.514,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PV,BELGIOIOSO,PO0180130U0005,2015-10-15,74.964,soggiacenza statica,10.79,64.174,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PV,BELGIOIOSO,PO0180130U0005,2015-11-23,74.964,soggiacenza statica,11.12,63.844,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PV,BELGIOIOSO,PO0180130U0005,2015-12-17,74.964,soggiacenza statica,11.7,63.264,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PV,BELGIOIOSO,PO0180130U0005,2016-01-27,74.964,soggiacenza statica,11.85,63.114,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PV,BELGIOIOSO,PO0180130U0005,2016-02-25,74.964,soggiacenza statica,12.2,62.764,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PV,BELGIOIOSO,PO0180130U0005,2016-03-31,74.964,soggiacenza statica,12.0,62.964,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PV,BELGIOIOSO,PO0180130U0005,2016-04-26,74.964,soggiacenza statica,11.85,63.114,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PV,BELGIOIOSO,PO0180130U0005,2016-05-19,74.964,soggiacenza statica,11.6,63.364,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
