,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
250,LO,CASALPUSTERLENGO,PO0980100U0007,2020-02-01,61.881,soggiacenza statica,5.82,56.061,6.05,6.72,55.161,55.831,0.6700000000000017,54.156,56.836000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,LO,CASALPUSTERLENGO,PO0980100U0007,2020-03-01,61.881,soggiacenza statica,6.72,55.161,6.05,6.72,55.161,55.831,0.6700000000000017,54.156,56.836000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,LO,CASALPUSTERLENGO,PO0980100U0007,2020-04-01,61.881,soggiacenza statica,6.14,55.741,6.05,6.72,55.161,55.831,0.6700000000000017,54.156,56.836000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,LO,CASALPUSTERLENGO,PO0980100U0007,2020-05-01,61.881,soggiacenza statica,6.42,55.461,6.05,6.72,55.161,55.831,0.6700000000000017,54.156,56.836000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,LO,FOMBIO,PO098026NR0074,2003-01-01,58.095,soggiacenza statica,10.88,47.215,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,LO,FOMBIO,PO098026NR0074,2003-02-01,58.095,soggiacenza statica,10.9,47.195,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LO,FOMBIO,PO098026NR0074,2003-03-01,58.095,soggiacenza statica,11.2,46.895,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,LO,FOMBIO,PO098026NR0074,2003-04-01,58.095,soggiacenza statica,11.1,46.995,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,LO,FOMBIO,PO098026NR0074,2003-05-01,58.095,soggiacenza statica,11.07,47.025,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,LO,FOMBIO,PO098026NR0074,2003-06-01,58.095,soggiacenza statica,11.11,46.985,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,LO,FOMBIO,PO098026NR0074,2003-07-01,58.095,soggiacenza statica,11.18,46.915,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,LO,FOMBIO,PO098026NR0074,2003-08-01,58.095,soggiacenza statica,11.34,46.755,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,LO,FOMBIO,PO098026NR0074,2003-09-01,58.095,soggiacenza statica,10.9,47.195,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,LO,FOMBIO,PO098026NR0074,2003-10-01,58.095,soggiacenza statica,11.09,47.005,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,LO,FOMBIO,PO098026NR0074,2003-11-01,58.095,soggiacenza statica,11.3,46.795,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,LO,FOMBIO,PO098026NR0074,2003-12-01,58.095,soggiacenza statica,11.46,46.635,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,LO,FOMBIO,PO098026NR0074,2004-01-01,58.095,soggiacenza statica,11.49,46.605,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,LO,FOMBIO,PO098026NR0074,2004-02-01,58.095,soggiacenza statica,11.55,46.545,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,LO,FOMBIO,PO098026NR0074,2004-03-01,58.095,soggiacenza statica,11.49,46.605,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,LO,FOMBIO,PO098026NR0074,2004-04-01,58.095,soggiacenza statica,11.45,46.645,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,LO,FOMBIO,PO098026NR0074,2004-05-01,58.095,soggiacenza statica,11.35,46.745,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,LO,FOMBIO,PO098026NR0074,2004-06-01,58.095,soggiacenza statica,11.16,46.935,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,LO,FOMBIO,PO098026NR0074,2004-07-01,58.095,soggiacenza statica,11.2,46.895,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,LO,FOMBIO,PO098026NR0074,2004-08-01,58.095,soggiacenza statica,11.05,47.045,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,LO,FOMBIO,PO098026NR0074,2004-09-01,58.095,soggiacenza statica,10.75,47.345,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,LO,FOMBIO,PO098026NR0074,2004-10-01,58.095,soggiacenza statica,11.07,47.025,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,LO,FOMBIO,PO098026NR0074,2004-11-01,58.095,soggiacenza statica,11.2,46.895,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,LO,FOMBIO,PO098026NR0074,2004-12-01,58.095,soggiacenza statica,11.28,46.815,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,LO,FOMBIO,PO098026NR0074,2005-01-01,58.095,soggiacenza statica,11.26,46.835,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,LO,FOMBIO,PO098026NR0074,2005-02-01,58.095,soggiacenza statica,11.38,46.715,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,LO,FOMBIO,PO098026NR0074,2005-03-01,58.095,soggiacenza statica,11.53,46.565,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,LO,FOMBIO,PO098026NR0074,2005-04-01,58.095,soggiacenza statica,11.57,46.525,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,LO,FOMBIO,PO098026NR0074,2005-05-01,58.095,soggiacenza statica,11.59,46.505,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,LO,FOMBIO,PO098026NR0074,2005-06-01,58.095,soggiacenza statica,11.48,46.615,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,LO,FOMBIO,PO098026NR0074,2005-07-01,58.095,soggiacenza statica,11.36,46.735,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,LO,FOMBIO,PO098026NR0074,2005-08-01,58.095,soggiacenza statica,11.08,47.015,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,LO,FOMBIO,PO098026NR0074,2005-09-01,58.095,soggiacenza statica,11.23,46.865,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,LO,FOMBIO,PO098026NR0074,2005-10-01,58.095,soggiacenza statica,11.27,46.825,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,LO,FOMBIO,PO098026NR0074,2005-11-01,58.095,soggiacenza statica,11.33,46.765,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,LO,FOMBIO,PO098026NR0074,2005-12-01,58.095,soggiacenza statica,11.37,46.725,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,LO,FOMBIO,PO098026NR0074,2006-01-01,58.095,soggiacenza statica,11.35,46.745,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,LO,FOMBIO,PO098026NR0074,2006-02-01,58.095,soggiacenza statica,11.33,46.765,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,LO,FOMBIO,PO098026NR0074,2006-03-01,58.095,soggiacenza statica,11.31,46.785,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,LO,FOMBIO,PO098026NR0074,2006-04-01,58.095,soggiacenza statica,11.28,46.815,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,LO,FOMBIO,PO098026NR0074,2006-05-01,58.095,soggiacenza statica,11.28,46.815,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,LO,FOMBIO,PO098026NR0074,2006-06-01,58.095,soggiacenza statica,11.15,46.945,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,LO,FOMBIO,PO098026NR0074,2006-07-01,58.095,soggiacenza statica,11.02,47.075,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,LO,FOMBIO,PO098026NR0074,2006-08-01,58.095,soggiacenza statica,10.85,47.245,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,LO,FOMBIO,PO098026NR0074,2006-09-01,58.095,soggiacenza statica,10.8,47.295,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,LO,FOMBIO,PO098026NR0074,2006-10-01,58.095,soggiacenza statica,10.78,47.315,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,LO,FOMBIO,PO098026NR0074,2006-11-01,58.095,soggiacenza statica,10.17,47.925,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,LO,FOMBIO,PO098026NR0074,2006-12-01,58.095,soggiacenza statica,11.01,47.085,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,LO,FOMBIO,PO098026NR0074,2007-01-01,58.095,soggiacenza statica,11.13,46.965,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,LO,FOMBIO,PO098026NR0074,2007-02-01,58.095,soggiacenza statica,11.26,46.835,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,LO,FOMBIO,PO098026NR0074,2007-03-01,58.095,soggiacenza statica,11.33,46.765,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,LO,FOMBIO,PO098026NR0074,2007-04-01,58.095,soggiacenza statica,11.41,46.685,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,LO,FOMBIO,PO098026NR0074,2007-05-01,58.095,soggiacenza statica,11.55,46.545,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,LO,FOMBIO,PO098026NR0074,2007-06-01,58.095,soggiacenza statica,11.48,46.615,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,LO,FOMBIO,PO098026NR0074,2007-07-01,58.095,soggiacenza statica,11.43,46.665,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,LO,FOMBIO,PO098026NR0074,2007-08-01,58.095,soggiacenza statica,11.26,46.835,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,LO,FOMBIO,PO098026NR0074,2007-09-01,58.095,soggiacenza statica,11.2,46.895,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,LO,FOMBIO,PO098026NR0074,2007-10-01,58.095,soggiacenza statica,11.48,46.615,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,LO,FOMBIO,PO098026NR0074,2008-01-01,58.095,soggiacenza statica,11.23,46.865,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,LO,FOMBIO,PO098026NR0074,2008-02-01,58.095,soggiacenza statica,11.39,46.705,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,LO,FOMBIO,PO098026NR0074,2008-03-01,58.095,soggiacenza statica,11.47,46.625,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,LO,FOMBIO,PO098026NR0074,2008-04-01,58.095,soggiacenza statica,11.52,46.575,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,LO,FOMBIO,PO098026NR0074,2008-05-01,58.095,soggiacenza statica,11.54,46.555,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,LO,FOMBIO,PO098026NR0074,2008-06-01,58.095,soggiacenza statica,11.53,46.565,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,LO,FOMBIO,PO098026NR0074,2008-07-01,58.095,soggiacenza statica,11.38,46.715,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,LO,FOMBIO,PO098026NR0074,2008-08-01,58.095,soggiacenza statica,11.22,46.875,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,LO,FOMBIO,PO098026NR0074,2008-09-01,58.095,soggiacenza statica,11.13,46.965,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,LO,FOMBIO,PO098026NR0074,2008-10-27,58.095,soggiacenza statica,11.18,46.915,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,LO,FOMBIO,PO098026NR0074,2008-11-11,58.095,soggiacenza statica,11.24,46.855,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,LO,FOMBIO,PO098026NR0074,2008-12-06,58.095,soggiacenza statica,10.44,47.425,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,LO,FOMBIO,PO098026NR0074,2009-01-15,58.095,soggiacenza statica,11.01,47.085,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,LO,FOMBIO,PO098026NR0074,2009-02-17,58.095,soggiacenza statica,10.93,47.165,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,LO,FOMBIO,PO098026NR0074,2009-03-27,58.095,soggiacenza statica,10.83,47.265,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,LO,FOMBIO,PO098026NR0074,2009-04-15,58.095,soggiacenza statica,10.69,47.405,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,LO,FOMBIO,PO098026NR0074,2009-05-07,58.095,soggiacenza statica,10.62,47.475,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,LO,FOMBIO,PO098026NR0074,2009-06-23,58.095,soggiacenza statica,10.51,47.585,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,LO,FOMBIO,PO098026NR0074,2009-07-02,58.095,soggiacenza statica,10.44,47.655,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,LO,FOMBIO,PO098026NR0074,2009-08-06,58.095,soggiacenza statica,10.44,47.655,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,LO,FOMBIO,PO098026NR0074,2009-09-30,58.095,soggiacenza statica,10.43,47.665,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,LO,FOMBIO,PO098026NR0074,2009-10-08,58.095,soggiacenza statica,10.43,47.665,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,LO,FOMBIO,PO098026NR0074,2009-11-11,58.095,soggiacenza statica,10.51,47.585,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,LO,FOMBIO,PO098026NR0074,2009-12-17,58.095,soggiacenza statica,10.59,47.505,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,LO,FOMBIO,PO098026NR0074,2010-01-20,58.095,soggiacenza statica,10.66,47.435,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,LO,FOMBIO,PO098026NR0074,2010-02-11,58.095,soggiacenza statica,10.63,47.465,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,LO,FOMBIO,PO098026NR0074,2010-03-17,58.095,soggiacenza statica,10.6,47.495,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,LO,FOMBIO,PO098026NR0074,2010-04-09,58.095,soggiacenza statica,10.56,47.535,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,LO,FOMBIO,PO098026NR0074,2010-05-19,58.095,soggiacenza statica,10.54,47.555,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,LO,FOMBIO,PO098026NR0074,2010-06-29,58.095,soggiacenza statica,10.52,47.575,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,LO,FOMBIO,PO098026NR0074,2010-07-13,58.095,soggiacenza statica,10.42,47.675,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,LO,FOMBIO,PO098026NR0074,2010-08-12,58.095,soggiacenza statica,10.31,47.785,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,LO,FOMBIO,PO098026NR0074,2010-09-15,58.095,soggiacenza statica,10.23,47.865,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,LO,FOMBIO,PO098026NR0074,2010-10-05,58.095,soggiacenza statica,10.18,47.915,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,LO,FOMBIO,PO098026NR0074,2010-11-15,58.095,soggiacenza statica,10.15,47.945,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,LO,FOMBIO,PO098026NR0074,2010-12-15,58.095,soggiacenza statica,10.09,48.005,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,LO,FOMBIO,PO098026NR0074,2011-01-17,58.095,soggiacenza statica,10.05,48.045,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,LO,FOMBIO,PO098026NR0074,2011-02-23,58.095,soggiacenza statica,10.1,47.995,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,LO,FOMBIO,PO098026NR0074,2011-03-27,58.095,soggiacenza statica,10.14,47.955,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,LO,FOMBIO,PO098026NR0074,2011-04-11,58.095,soggiacenza statica,10.14,47.955,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,LO,FOMBIO,PO098026NR0074,2011-05-26,58.095,soggiacenza statica,9.88,48.215,10.6,11.225000000000001,46.870000000000005,47.485,0.6149999999999949,45.94750000000001,48.40749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
