,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
560,PV,RIVANAZZANO,PO0181220U0001,2020-10-27,151.09,soggiacenza statica,7.68,143.41,6.0424999999999995,6.955,144.135,145.04749999999999,0.9124999999999943,142.76625,146.41625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PV,TORRAZZA COSTE,PO0181550U0001,2008-01-29,116.616,soggiacenza statica,2.63,113.986,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PV,TORRAZZA COSTE,PO0181550U0001,2008-02-26,116.616,soggiacenza statica,2.65,113.966,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PV,TORRAZZA COSTE,PO0181550U0001,2008-03-18,116.616,soggiacenza statica,2.67,113.946,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PV,TORRAZZA COSTE,PO0181550U0001,2008-04-22,116.616,soggiacenza statica,2.38,114.236,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PV,TORRAZZA COSTE,PO0181550U0001,2008-05-27,116.616,soggiacenza statica,2.56,114.056,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PV,TORRAZZA COSTE,PO0181550U0001,2008-06-24,116.616,soggiacenza statica,2.37,114.246,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PV,TORRAZZA COSTE,PO0181550U0001,2008-07-22,116.616,soggiacenza statica,2.52,114.096,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PV,TORRAZZA COSTE,PO0181550U0001,2008-08-26,116.616,soggiacenza statica,2.63,113.986,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PV,TORRAZZA COSTE,PO0181550U0001,2008-09-22,116.616,soggiacenza statica,2.61,114.006,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PV,TORRAZZA COSTE,PO0181550U0001,2008-10-28,116.616,soggiacenza statica,2.62,113.996,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PV,TORRAZZA COSTE,PO0181550U0001,2008-11-25,116.616,soggiacenza statica,2.6,114.016,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PV,TORRAZZA COSTE,PO0181550U0001,2008-12-30,116.616,soggiacenza statica,2.4,114.216,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PV,TORRAZZA COSTE,PO0181550U0001,2009-01-22,116.616,soggiacenza statica,1.95,114.666,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PV,TORRAZZA COSTE,PO0181550U0001,2009-02-23,116.616,soggiacenza statica,2.16,114.456,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PV,TORRAZZA COSTE,PO0181550U0001,2009-03-25,116.616,soggiacenza statica,2.24,114.376,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PV,TORRAZZA COSTE,PO0181550U0001,2009-05-26,116.616,soggiacenza statica,2.17,114.446,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PV,TORRAZZA COSTE,PO0181550U0001,2009-06-23,116.616,soggiacenza statica,2.24,114.376,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PV,TORRAZZA COSTE,PO0181550U0001,2009-07-21,116.616,soggiacenza statica,2.35,114.266,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PV,TORRAZZA COSTE,PO0181550U0001,2009-08-26,116.616,soggiacenza statica,2.42,114.196,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PV,TORRAZZA COSTE,PO0181550U0001,2009-09-23,116.616,soggiacenza statica,2.44,114.176,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PV,TORRAZZA COSTE,PO0181550U0001,2009-10-21,116.616,soggiacenza statica,2.39,114.226,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PV,TORRAZZA COSTE,PO0181550U0001,2009-11-20,116.616,soggiacenza statica,2.26,114.356,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PV,TORRAZZA COSTE,PO0181550U0001,2009-12-28,116.616,soggiacenza statica,1.93,114.686,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PV,TORRAZZA COSTE,PO0181550U0001,2010-01-26,116.616,soggiacenza statica,1.96,114.656,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PV,TORRAZZA COSTE,PO0181550U0001,2010-02-19,116.616,soggiacenza statica,1.5,115.116,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PV,TORRAZZA COSTE,PO0181550U0001,2010-03-24,116.616,soggiacenza statica,1.67,114.946,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PV,TORRAZZA COSTE,PO0181550U0001,2010-04-19,116.616,soggiacenza statica,1.96,114.656,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PV,TORRAZZA COSTE,PO0181550U0001,2010-05-21,116.616,soggiacenza statica,1.97,114.646,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PV,TORRAZZA COSTE,PO0181550U0001,2010-06-25,116.616,soggiacenza statica,2.05,114.566,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PV,TORRAZZA COSTE,PO0181550U0001,2010-07-26,116.616,soggiacenza statica,2.21,114.406,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PV,TORRAZZA COSTE,PO0181550U0001,2010-08-23,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PV,TORRAZZA COSTE,PO0181550U0001,2010-09-17,116.616,soggiacenza statica,2.27,114.346,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PV,TORRAZZA COSTE,PO0181550U0001,2010-10-20,116.616,soggiacenza statica,2.15,114.466,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PV,TORRAZZA COSTE,PO0181550U0001,2010-11-19,116.616,soggiacenza statica,1.86,114.756,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PV,TORRAZZA COSTE,PO0181550U0001,2010-12-17,116.616,soggiacenza statica,1.8,114.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PV,TORRAZZA COSTE,PO0181550U0001,2011-01-19,116.616,soggiacenza statica,2.01,114.606,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PV,TORRAZZA COSTE,PO0181550U0001,2011-02-14,116.616,soggiacenza statica,2.08,114.536,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PV,TORRAZZA COSTE,PO0181550U0001,2011-03-14,116.616,soggiacenza statica,1.55,115.066,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PV,TORRAZZA COSTE,PO0181550U0001,2011-04-11,116.616,soggiacenza statica,1.95,114.666,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PV,TORRAZZA COSTE,PO0181550U0001,2011-05-10,116.616,soggiacenza statica,2.0,114.616,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PV,TORRAZZA COSTE,PO0181550U0001,2011-06-20,116.616,soggiacenza statica,2.0,114.616,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PV,TORRAZZA COSTE,PO0181550U0001,2011-07-18,116.616,soggiacenza statica,2.09,114.526,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PV,TORRAZZA COSTE,PO0181550U0001,2011-08-09,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PV,TORRAZZA COSTE,PO0181550U0001,2011-09-26,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PV,TORRAZZA COSTE,PO0181550U0001,2011-10-27,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PV,TORRAZZA COSTE,PO0181550U0001,2011-11-28,116.616,soggiacenza statica,2.15,114.466,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PV,TORRAZZA COSTE,PO0181550U0001,2011-12-12,116.616,soggiacenza statica,2.02,114.596,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PV,TORRAZZA COSTE,PO0181550U0001,2012-01-19,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PV,TORRAZZA COSTE,PO0181550U0001,2012-02-15,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PV,TORRAZZA COSTE,PO0181550U0001,2012-03-07,116.616,soggiacenza statica,1.5,115.116,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PV,TORRAZZA COSTE,PO0181550U0001,2012-04-11,116.616,soggiacenza statica,2.1,114.516,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PV,TORRAZZA COSTE,PO0181550U0001,2012-05-07,116.616,soggiacenza statica,2.1,114.516,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PV,TORRAZZA COSTE,PO0181550U0001,2012-06-11,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PV,TORRAZZA COSTE,PO0181550U0001,2012-07-05,116.616,soggiacenza statica,2.1,114.516,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PV,TORRAZZA COSTE,PO0181550U0001,2012-08-07,116.616,soggiacenza statica,2.3,114.316,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PV,TORRAZZA COSTE,PO0181550U0001,2012-09-10,116.616,soggiacenza statica,2.15,114.466,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PV,TORRAZZA COSTE,PO0181550U0001,2012-10-29,116.616,soggiacenza statica,2.15,114.466,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PV,TORRAZZA COSTE,PO0181550U0001,2012-11-26,116.616,soggiacenza statica,2.25,114.366,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PV,TORRAZZA COSTE,PO0181550U0001,2012-12-19,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PV,TORRAZZA COSTE,PO0181550U0001,2013-01-14,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PV,TORRAZZA COSTE,PO0181550U0001,2013-02-04,116.616,soggiacenza statica,2.0,114.616,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PV,TORRAZZA COSTE,PO0181550U0001,2013-03-13,116.616,soggiacenza statica,1.73,114.886,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PV,TORRAZZA COSTE,PO0181550U0001,2013-04-24,116.616,soggiacenza statica,1.7,114.916,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PV,TORRAZZA COSTE,PO0181550U0001,2013-05-09,116.616,soggiacenza statica,1.8,114.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PV,TORRAZZA COSTE,PO0181550U0001,2013-06-10,116.616,soggiacenza statica,1.86,114.756,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PV,TORRAZZA COSTE,PO0181550U0001,2013-07-15,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PV,TORRAZZA COSTE,PO0181550U0001,2013-08-20,116.616,soggiacenza statica,2.21,114.406,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PV,TORRAZZA COSTE,PO0181550U0001,2013-09-18,116.616,soggiacenza statica,2.22,114.396,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PV,TORRAZZA COSTE,PO0181550U0001,2013-10-17,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PV,TORRAZZA COSTE,PO0181550U0001,2013-11-11,116.616,soggiacenza statica,2.15,114.466,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PV,TORRAZZA COSTE,PO0181550U0001,2013-12-02,116.616,soggiacenza statica,2.12,114.496,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PV,TORRAZZA COSTE,PO0181550U0001,2014-01-15,116.616,soggiacenza statica,1.7,114.916,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PV,TORRAZZA COSTE,PO0181550U0001,2014-02-04,116.616,soggiacenza statica,1.43,115.186,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PV,TORRAZZA COSTE,PO0181550U0001,2014-04-01,116.616,soggiacenza statica,1.87,114.746,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PV,TORRAZZA COSTE,PO0181550U0001,2014-05-01,116.616,soggiacenza statica,1.87,114.746,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PV,TORRAZZA COSTE,PO0181550U0001,2014-06-11,116.616,soggiacenza statica,2.05,114.566,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PV,TORRAZZA COSTE,PO0181550U0001,2014-07-08,116.616,soggiacenza statica,2.07,114.546,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PV,TORRAZZA COSTE,PO0181550U0001,2014-08-04,116.616,soggiacenza statica,2.1,114.516,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PV,TORRAZZA COSTE,PO0181550U0001,2014-09-08,116.616,soggiacenza statica,2.18,114.436,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PV,TORRAZZA COSTE,PO0181550U0001,2014-10-06,116.616,soggiacenza statica,2.2,114.416,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PV,TORRAZZA COSTE,PO0181550U0001,2014-11-20,116.616,soggiacenza statica,1.6,115.016,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PV,TORRAZZA COSTE,PO0181550U0001,2014-12-11,116.616,soggiacenza statica,1.6,115.016,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PV,TORRAZZA COSTE,PO0181550U0001,2015-01-27,116.616,soggiacenza statica,1.8,114.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PV,TORRAZZA COSTE,PO0181550U0001,2015-02-20,116.616,soggiacenza statica,1.81,114.806,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PV,TORRAZZA COSTE,PO0181550U0001,2015-03-23,116.616,soggiacenza statica,1.9,114.716,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PV,TORRAZZA COSTE,PO0181550U0001,2015-04-22,116.616,soggiacenza statica,2.0,114.616,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PV,TORRAZZA COSTE,PO0181550U0001,2015-05-28,116.616,soggiacenza statica,2.06,114.556,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PV,TORRAZZA COSTE,PO0181550U0001,2015-06-29,116.616,soggiacenza statica,2.13,114.486,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PV,TORRAZZA COSTE,PO0181550U0001,2015-07-20,116.616,soggiacenza statica,2.23,114.386,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PV,TORRAZZA COSTE,PO0181550U0001,2015-08-20,116.616,soggiacenza statica,2.27,114.346,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PV,TORRAZZA COSTE,PO0181550U0001,2015-09-21,116.616,soggiacenza statica,2.29,114.326,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PV,TORRAZZA COSTE,PO0181550U0001,2015-10-20,116.616,soggiacenza statica,2.26,114.356,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PV,TORRAZZA COSTE,PO0181550U0001,2015-11-26,116.616,soggiacenza statica,2.5,114.116,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PV,TORRAZZA COSTE,PO0181550U0001,2015-12-14,116.616,soggiacenza statica,2.44,114.176,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PV,TORRAZZA COSTE,PO0181550U0001,2016-01-26,116.616,soggiacenza statica,2.38,114.236,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PV,TORRAZZA COSTE,PO0181550U0001,2016-02-17,116.616,soggiacenza statica,2.3,114.316,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PV,TORRAZZA COSTE,PO0181550U0001,2016-03-22,116.616,soggiacenza statica,2.23,114.386,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PV,TORRAZZA COSTE,PO0181550U0001,2016-04-15,116.616,soggiacenza statica,2.31,114.306,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PV,TORRAZZA COSTE,PO0181550U0001,2016-05-25,116.616,soggiacenza statica,2.37,114.246,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PV,TORRAZZA COSTE,PO0181550U0001,2016-06-22,116.616,soggiacenza statica,2.4,114.216,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PV,TORRAZZA COSTE,PO0181550U0001,2016-07-21,116.616,soggiacenza statica,2.5,114.116,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PV,TORRAZZA COSTE,PO0181550U0001,2016-08-10,116.616,soggiacenza statica,2.54,114.076,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PV,TORRAZZA COSTE,PO0181550U0001,2016-09-15,116.616,soggiacenza statica,2.55,114.066,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PV,TORRAZZA COSTE,PO0181550U0001,2016-10-13,116.616,soggiacenza statica,2.57,114.046,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PV,TORRAZZA COSTE,PO0181550U0001,2016-11-24,116.616,soggiacenza statica,2.4,114.216,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
