,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
30,VA,ALBIZZATE,PO012002NU0008,2014-06-28,313.8,soggiacenza statica,10.06,303.74,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1313,6.9,8.45,110.395,111.945,,PO015113NUP001,12.65,13.2,13.07,13.74,13.375,14.185,13.86,14.29,13.285,14.037500000000001,11.3,12.43,10.09,11.11,9.1,9.83,9.09,10.03,10.31,11.42,11.585,11.88,11.93,12.7
31,VA,ALBIZZATE,PO012002NU0008,2014-07-29,313.8,soggiacenza statica,7.3,306.5,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1353,4.8,5.3,103.511,104.011,,PO015146NU1120,12.9375,13.8825,12.925,13.755,12.61,13.425,13.059999999999999,13.885,12.91,13.4,12.575,13.375,12.4,13.45,12.15,13.3,12.45,13.4775,13,13.735,12.77,13.575,13.0625,13.66
32,VA,ALBIZZATE,PO012002NU0008,2014-08-29,313.8,soggiacenza statica,8.21,305.59,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1534,12.925,17.775,121.17500000000001,126.025,,PO015146NU1313,6.7,8.1,7.25,8.5,7,8.75,7.15,8.7,7,8.35,6.9,8.25,6.75,8.55,6.5,8.75,6.95,8.225000000000001,7.119999999999999,8.337499999999999,6.915,7.8,7.1,8
33,VA,ALBIZZATE,PO012002NU0008,2014-09-29,313.8,soggiacenza statica,8.46,305.34,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1536,13.537500000000001,15.4,109.8,111.66250000000001,,PO015146NU1353,5,5.155,4.699999999999999,5.165,4.6875,5.452500000000001,4.885,5.105,4.875,5.0875,4.625,5.1,5,5.32,4.7,5,4.824999999999999,5.3100000000000005,5.0625,5.495,5,5.0625,4.95,5.46
34,VA,ALBIZZATE,PO012002NU0008,2014-10-14,313.8,soggiacenza statica,8.85,304.95,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1557,15.1,16.89,106.87,108.66,,PO015146NU1534,10.024999999999999,17.9,15.190000000000001,18.549999999999997,14.5,15.6,12,18.4,12.3,16.1,10.2375,16.475,14.925,18.2875,13.9375,17.45,11.9375,16.515,12.2,16.9,11.6125,16.787499999999998,14.3,18.7
35,VA,ALBIZZATE,PO012002NU0008,2014-11-14,313.8,soggiacenza statica,8.6,305.2,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO0151810U0001,36.14,40.2,182.24,186.3,,PO015146NU1536,13.95,15.05,13.75,15.175,13.8875,15.254999999999999,14.2075,15.4375,13.83,15.44,13.9375,15.515,13.975000000000001,15.04,13.375,13.975000000000001,13.7625,15.504999999999999,13.95,15.425,13.3,14.774999999999999,13.405,15.175
36,VA,ALBIZZATE,PO012002NU0008,2014-12-14,313.8,soggiacenza statica,8.49,305.31,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015194NU0017,27.075,29.4525,162.14749999999998,164.52499999999998,,PO015146NU1557,14.75,16.6,15.5,16.84,15.4,17.2,15.69,16.75,15.45,16.84,15.4375,16.915,15.2,16.59,15.1,15.9,15.2,16.8675,15.075,17.005000000000003,15.225,16.740000000000002,15.325,16.525
37,VA,ALBIZZATE,PO012002NU0008,2015-01-27,313.8,soggiacenza statica,7.68,306.12,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO0152060U0004,20.185000000000002,27.35,142.43,149.595,,PO0151810U0001,36.087500000000006,39.4225,36.44,40.345,36.1625,41.625,35.925,39.715,36.22,39.64,35.915,39.6,35.745000000000005,38.3675,36.54,41.65,36.045,39.3425,36.275,40.14,36.2225,41.5625,36.44,40.237500000000004
38,VA,ALBIZZATE,PO012002NU0008,2015-02-27,313.8,soggiacenza statica,7.49,306.31,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015219NU0009,31.27,32.88,136.119,137.729,,PO015194NU0017,27.53,29.4875,27.215,29.307499999999997,27.32,29.48,27.47,29.6475,27.3975,29.39,27.490000000000002,29.765,27.16,29.072499999999998,27.83,29.43,26.322499999999998,28.384999999999998,26.585,28.895,26.855,28.5475,27.34,29.2425
39,VA,ALBIZZATE,PO012002NU0008,2015-03-29,313.8,soggiacenza statica,7.68,306.12,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO0152210U0001,6.3025,7.074999999999999,143.318,144.0905,,PO0152060U0004,20.85,27.8,20.43,28.1,21.58,28.54,20.145,25.35,20.035,27.5,20.1825,27.4,20.490000000000002,26.015,20.4025,25.5375,19.659999999999997,24.205,19.740000000000002,26.439999999999998,19.869999999999997,24.64,19.84,24.955
