,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
1639,MI,PANTIGLIATE,PO0151670U0001,2005-08-01,102.637,soggiacenza statica,4.9,97.737,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,MI,PANTIGLIATE,PO0151670U0001,2005-09-01,102.637,soggiacenza statica,5.1,97.537,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,MI,PANTIGLIATE,PO0151670U0001,2005-10-01,102.637,soggiacenza statica,5.0,97.637,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,MI,PANTIGLIATE,PO0151670U0001,2005-11-01,102.637,soggiacenza statica,5.5,97.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,MI,PANTIGLIATE,PO0151670U0001,2005-12-01,102.637,soggiacenza statica,5.6,97.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,MI,PANTIGLIATE,PO0151670U0001,2006-01-01,102.637,soggiacenza statica,5.5,97.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,MI,PANTIGLIATE,PO0151670U0001,2006-02-01,102.637,soggiacenza statica,5.3,97.337,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,MI,PANTIGLIATE,PO0151670U0001,2006-03-01,102.637,soggiacenza statica,5.3,97.337,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,MI,PANTIGLIATE,PO0151670U0001,2006-04-01,102.637,soggiacenza statica,5.6,97.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,MI,PANTIGLIATE,PO0151670U0001,2006-05-01,102.637,soggiacenza statica,5.5,97.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,MI,PANTIGLIATE,PO0151670U0001,2006-06-01,102.637,soggiacenza statica,5.1,97.537,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,MI,PANTIGLIATE,PO0151670U0001,2006-08-01,102.637,soggiacenza statica,4.9,97.737,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,MI,PANTIGLIATE,PO0151670U0001,2006-10-01,102.637,soggiacenza statica,4.85,97.787,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,MI,PANTIGLIATE,PO0151670U0001,2006-11-01,102.637,soggiacenza statica,4.9,97.737,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,MI,PANTIGLIATE,PO0151670U0001,2006-12-01,102.637,soggiacenza statica,4.7,97.937,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,MI,PANTIGLIATE,PO0151670U0001,2007-01-01,102.637,soggiacenza statica,4.5,98.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,MI,PANTIGLIATE,PO0151670U0001,2007-03-01,102.637,soggiacenza statica,4.6,98.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,MI,PANTIGLIATE,PO0151670U0001,2007-04-01,102.637,soggiacenza statica,5.6,97.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,MI,PANTIGLIATE,PO0151670U0001,2007-05-01,102.637,soggiacenza statica,6.2,96.437,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,MI,PANTIGLIATE,PO0151670U0001,2007-07-01,102.637,soggiacenza statica,6.0,96.637,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,MI,PANTIGLIATE,PO0151670U0001,2007-09-01,102.637,soggiacenza statica,6.6,96.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001,OUTLIER,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,MI,PANTIGLIATE,PO0151670U0001,2007-10-01,102.637,soggiacenza statica,6.5,96.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,MI,PANTIGLIATE,PO0151670U0001,2007-11-01,102.637,soggiacenza statica,7.0,95.637,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001,OUTLIER,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,MI,PANTIGLIATE,PO0151670U0001,2007-12-01,102.637,soggiacenza statica,5.9,96.737,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,MI,PANTIGLIATE,PO0151670U0001,2008-01-01,102.637,soggiacenza statica,5.7,96.937,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,MI,PANTIGLIATE,PO0151670U0001,2008-02-01,102.637,soggiacenza statica,5.5,97.137,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,MI,PANTIGLIATE,PO0151670U0001,2008-03-01,102.637,soggiacenza statica,6.0,96.637,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,MI,PANTIGLIATE,PO0151670U0001,2009-01-15,102.637,soggiacenza statica,5.55,97.087,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,MI,PANTIGLIATE,PO0151670U0001,2009-02-15,102.637,soggiacenza statica,5.58,97.057,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,MI,PANTIGLIATE,PO0151670U0001,2009-03-15,102.637,soggiacenza statica,5.74,96.897,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,MI,PANTIGLIATE,PO0151670U0001,2009-04-15,102.637,soggiacenza statica,5.69,96.947,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,MI,PANTIGLIATE,PO0151670U0001,2009-06-15,102.637,soggiacenza statica,5.42,97.217,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,MI,PANTIGLIATE,PO0151670U0001,2009-07-15,102.637,soggiacenza statica,4.74,97.897,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,MI,PANTIGLIATE,PO0151670U0001,2009-09-15,102.637,soggiacenza statica,5.33,97.307,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,MI,PANTIGLIATE,PO0151670U0001,2009-10-15,102.637,soggiacenza statica,5.22,97.417,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,MI,PANTIGLIATE,PO0151670U0001,2010-01-01,102.637,soggiacenza statica,5.36,97.277,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,MI,PANTIGLIATE,PO0151670U0001,2010-03-01,102.637,soggiacenza statica,5.26,97.377,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,MI,PANTIGLIATE,PO0151670U0001,2010-04-01,102.637,soggiacenza statica,5.38,97.257,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,MI,PANTIGLIATE,PO0151670U0001,2010-05-01,102.637,soggiacenza statica,5.06,97.577,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,MI,PANTIGLIATE,PO0151670U0001,2010-06-01,102.637,soggiacenza statica,4.96,97.677,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,MI,PANTIGLIATE,PO0151670U0001,2010-09-01,102.637,soggiacenza statica,5.42,97.217,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,MI,PANTIGLIATE,PO0151670U0001,2010-10-01,102.637,soggiacenza statica,5.19,97.447,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,MI,PANTIGLIATE,PO0151670U0001,2010-11-01,102.637,soggiacenza statica,4.76,97.877,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,MI,PANTIGLIATE,PO0151670U0001,2010-12-01,102.637,soggiacenza statica,4.58,98.057,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,MI,PANTIGLIATE,PO0151670U0001,2011-01-01,102.637,soggiacenza statica,4.63,98.007,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,MI,PANTIGLIATE,PO0151670U0001,2011-02-01,102.637,soggiacenza statica,4.6,98.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,MI,PANTIGLIATE,PO0151670U0001,2011-03-01,102.637,soggiacenza statica,4.86,97.777,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,MI,PANTIGLIATE,PO0151670U0001,2011-04-01,102.637,soggiacenza statica,4.71,97.927,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,MI,PANTIGLIATE,PO0151670U0001,2011-05-01,102.637,soggiacenza statica,5.12,97.517,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,MI,PANTIGLIATE,PO0151670U0001,2011-06-01,102.637,soggiacenza statica,4.72,97.917,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,MI,PANTIGLIATE,PO0151670U0001,2011-07-01,102.637,soggiacenza statica,4.44,98.197,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,MI,PANTIGLIATE,PO0151670U0001,2011-09-01,102.637,soggiacenza statica,5.04,97.597,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,MI,PANTIGLIATE,PO0151670U0001,2011-10-01,102.637,soggiacenza statica,5.31,97.327,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,MI,PANTIGLIATE,PO0151670U0001,2011-11-01,102.637,soggiacenza statica,5.49,97.147,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,MI,PANTIGLIATE,PO0151670U0001,2011-12-01,102.637,soggiacenza statica,4.7,97.937,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,MI,PANTIGLIATE,PO0151670U0001,2012-01-17,102.637,soggiacenza statica,4.86,97.777,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,MI,PANTIGLIATE,PO0151670U0001,2012-02-17,102.637,soggiacenza statica,4.98,97.657,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,MI,PANTIGLIATE,PO0151670U0001,2012-03-17,102.637,soggiacenza statica,4.78,97.857,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,MI,PANTIGLIATE,PO0151670U0001,2012-04-17,102.637,soggiacenza statica,4.98,97.657,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,MI,PANTIGLIATE,PO0151670U0001,2012-05-17,102.637,soggiacenza statica,5.11,97.527,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,MI,PANTIGLIATE,PO0151670U0001,2012-06-17,102.637,soggiacenza statica,4.62,98.017,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,MI,PANTIGLIATE,PO0151670U0001,2012-07-17,102.637,soggiacenza statica,4.21,98.427,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,MI,PANTIGLIATE,PO0151670U0001,2012-08-10,102.637,soggiacenza statica,4.48,98.157,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,MI,PANTIGLIATE,PO0151670U0001,2012-09-30,102.637,soggiacenza statica,3.92,98.717,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,MI,PANTIGLIATE,PO0151670U0001,2012-10-31,102.637,soggiacenza statica,4.13,98.507,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,MI,PANTIGLIATE,PO0151670U0001,2012-11-30,102.637,soggiacenza statica,3.89,98.747,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,MI,PANTIGLIATE,PO0151670U0001,2012-12-31,102.637,soggiacenza statica,3.95,98.687,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,MI,PANTIGLIATE,PO0151670U0001,2013-01-04,102.637,soggiacenza statica,4.36,98.277,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,MI,PANTIGLIATE,PO0151670U0001,2013-02-18,102.637,soggiacenza statica,4.32,98.317,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,MI,PANTIGLIATE,PO0151670U0001,2013-03-07,102.637,soggiacenza statica,4.01,98.627,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,MI,PANTIGLIATE,PO0151670U0001,2013-04-18,102.637,soggiacenza statica,4.0,98.637,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,MI,PANTIGLIATE,PO0151670U0001,2013-05-14,102.637,soggiacenza statica,3.71,98.927,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,MI,PANTIGLIATE,PO0151670U0001,2013-06-19,102.637,soggiacenza statica,4.62,98.017,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,MI,PANTIGLIATE,PO0151670U0001,2013-07-01,102.637,soggiacenza statica,4.24,98.397,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,MI,PANTIGLIATE,PO0151670U0001,2013-08-01,102.637,soggiacenza statica,3.59,99.047,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,MI,PANTIGLIATE,PO0151670U0001,2013-09-01,102.637,soggiacenza statica,4.45,98.187,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,MI,PANTIGLIATE,PO0151670U0001,2013-10-01,102.637,soggiacenza statica,4.25,98.387,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,MI,PANTIGLIATE,PO0151670U0001,2013-11-01,102.637,soggiacenza statica,4.08,98.557,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,MI,PANTIGLIATE,PO0151670U0001,2013-12-20,102.637,soggiacenza statica,4.15,98.487,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,MI,PANTIGLIATE,PO0151670U0001,2014-01-15,102.637,soggiacenza statica,4.08,98.557,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,MI,PANTIGLIATE,PO0151670U0001,2014-02-15,102.637,soggiacenza statica,3.85,98.787,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,MI,PANTIGLIATE,PO0151670U0001,2014-03-15,102.637,soggiacenza statica,4.38,98.257,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,MI,PANTIGLIATE,PO0151670U0001,2014-04-15,102.637,soggiacenza statica,4.52,98.117,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,MI,PANTIGLIATE,PO0151670U0001,2014-05-15,102.637,soggiacenza statica,4.2,98.437,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,MI,PANTIGLIATE,PO0151670U0001,2014-06-15,102.637,soggiacenza statica,3.88,98.757,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,MI,PANTIGLIATE,PO0151670U0001,2014-07-01,102.637,soggiacenza statica,4.28,98.357,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,MI,PANTIGLIATE,PO0151670U0001,2014-08-01,102.637,soggiacenza statica,3.67,98.967,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,MI,PANTIGLIATE,PO0151670U0001,2014-09-01,102.637,soggiacenza statica,4.04,98.597,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,MI,PANTIGLIATE,PO0151670U0001,2014-10-01,102.637,soggiacenza statica,4.13,98.507,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,MI,PANTIGLIATE,PO0151670U0001,2014-11-01,102.637,soggiacenza statica,3.46,99.177,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,MI,PANTIGLIATE,PO0151670U0001,2014-12-01,102.637,soggiacenza statica,4.16,98.477,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,MI,PANTIGLIATE,PO0151670U0001,2015-01-01,102.637,soggiacenza statica,4.09,98.547,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,MI,PANTIGLIATE,PO0151670U0001,2015-02-01,102.637,soggiacenza statica,4.32,98.317,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,MI,PANTIGLIATE,PO0151670U0001,2015-03-01,102.637,soggiacenza statica,4.69,97.947,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,MI,PANTIGLIATE,PO0151670U0001,2015-04-01,102.637,soggiacenza statica,4.61,98.027,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,MI,PANTIGLIATE,PO0151670U0001,2015-05-01,102.637,soggiacenza statica,4.73,97.907,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,MI,PANTIGLIATE,PO0151670U0001,2015-06-01,102.637,soggiacenza statica,4.08,98.557,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,MI,PANTIGLIATE,PO0151670U0001,2015-07-01,102.637,soggiacenza statica,4.13,98.507,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,MI,PANTIGLIATE,PO0151670U0001,2015-09-01,102.637,soggiacenza statica,3.92,98.717,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,MI,PANTIGLIATE,PO0151670U0001,2015-10-01,102.637,soggiacenza statica,4.39,98.247,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,MI,PANTIGLIATE,PO0151670U0001,2015-11-01,102.637,soggiacenza statica,4.16,98.477,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,MI,PANTIGLIATE,PO0151670U0001,2015-12-01,102.637,soggiacenza statica,4.41,98.227,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,MI,PANTIGLIATE,PO0151670U0001,2016-03-01,102.637,soggiacenza statica,4.57,98.067,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,MI,PANTIGLIATE,PO0151670U0001,2016-04-01,102.637,soggiacenza statica,4.6,98.037,97.482,98.412,0.9300000000000068,96.08699999999999,99.34200000000001, ,4.225,5.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
