CODICE,CODICE_SIF,CODICE_FOG,MACROAREE,CODICE_SSG,PROVINCIA,COMUNE,CODICEWISE,RETE,QUANTI_ESECUTORE,STATO,DATA_INIZIO,DATA_FINE,ALTRO_CODICE,SOSTITUITO_DA,SOSTITUISCE,X_GB,Y_GB,X_WGS84,Y_WGS84,ORIGINE_COORDINATE,QUOTA_MISU,QUOTA_PC_SLM,H_BP,PROFONDITA,FILTRI_N,FILTRI_TOP,FILTRI_BOTTOM,USO,TIPO,GWB_2015,Codice WISE Corpo idrico,Nome Corpo Idrico,SONDA AUTOMATICA,NOTE,ORIGINE,lat,lon,ALTRI CODICI,z_PTUA2003,z_CAP,z_Idroscalo2005,z_OLONA,z_Milano1950,z_SSG,STRAT,FALDA,FLT1_DA,FLT1_A,FLT2_DA,FLT2_A
CAP-0980170000,0980170000,,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,1983-01-01 00:00:00,1995-12-01,,,,1544810.0006034027,5014760.0001176195,544781.5230703503,5014740.482855335,,69.28,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.284737392654826,9.571018517551943,,,69.28,,,,,,,,,,
CAP-0980170003,0980170003,,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,1993-06-01 00:00:00,2009-12-01,,,,1547241.0006023806,5014694.000117615,547212.4774221085,5014674.494198988,,67.66,,,,,,,,,,IT03GWBISSMPLAS,,,Via Valsecchi serb.,CAP,45.283984255946095,9.602008165564603,,,67.66,,,,,,,,,,
CAP-0980170012,0980170012,,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,1996-02-01 00:00:00,2000-12-01,,,,1544810.0006034027,5014760.0001176195,544781.5230703503,5014740.482855335,,69.28,,,,,,,,,,IT03GWBISSMPLAS,,,Soltarico,CAP,45.284737392654826,9.571018517551943,,,69.28,,,,,,,,,,
CAP-0980170064,0980170064,,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,2001-01-01 00:00:00,2001-09-01,,,,1544794.0006034102,5014715.000117626,544765.5235594821,5014695.483640024,,69.4,,,,,,,,,,IT03GWBISSMPLAS,,,Soltarico,CAP,45.284333373155775,9.570810452542144,,,69.4,,,,,,,,,,
CAP-0980230001,0980230001,,,,LO,CORNOVECCHIO                                                                                                                                                                                                                                                  ,,,,,1985-01-01 00:00:00,2009-12-01,,,,1562792.0005959333,4998470.000118973,562763.2508970874,4998450.865604838,,52.67,,,,,,,,,,IT03GWBISSMPLAS,,,Municipio,CAP,45.13674275166615,9.798234418975769,,,52.67,,,,,,,,,,
CAP-0980260001,0980260001,,,,LO,FOMBIO                                                                                                                                                                                                                                                        ,,,,,1985-01-01 00:00:00,1995-12-01,,,,1554199.0005995417,4998915.000118978,554170.411430108,4998895.821569299,,56.85,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.14145934249894,9.689005913734698,,,56.85,,,,,,,,,,
CAP-0980260002,0980260002,,,,LO,FOMBIO                                                                                                                                                                                                                                                        ,,,,,1996-01-01 00:00:00,2009-12-01,,,,1554292.000599503,4998880.000118979,554263.4098178208,4998860.822617182,,55.57,,,,,,,,,,IT03GWBISSMPLAS,,,via Giovanni XXIII,CAP,45.14113717325071,9.690184894587263,,,55.57,,,,,,,,,,
CAP-0980330001,0980330001,,,,LO,MACCASTORNA                                                                                                                                                                                                                                                   ,,,,,1983-01-01 00:00:00,2009-12-01,,,,1567299.0005940336,4999597.000118849,567270.1610681966,4999577.862949289,,40.28,,,,,,,,,,IT03GWBISSMPLAS,,,via Roma,CAP,45.146471529502705,9.855699661397841,,,40.28,,,,,,,,,,
CAP-0980350002,0980350002,,,,LO,MALEO                                                                                                                                                                                                                                                         ,,,,,1983-01-01 00:00:00,2009-10-01,,,,1560100.0005970448,5001920.00011868,560071.28746969,5001900.789178868,,57.44,,,,,,,,,,IT03GWBISSMPLAS,,,Piazza 25 Aprile,CAP,45.16802926263852,9.76441567897851,,,57.44,,,,,,,,,,
CAP-0980370001,0980370001,,,,LO,MASSALENGO                                                                                                                                                                                                                                                    ,,,,,1983-01-01 00:00:00,1985-12-01,,,,1538714.000605984,5012115.00011789,538685.6492206226,5012095.507559845,,73.35,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.261291699049316,9.49308567037336,,,73.35,,,,,,,,,,
CAP-0980370002,0980370002,,,,LO,MASSALENGO                                                                                                                                                                                                                                                    ,,,,,1986-01-01 00:00:00,1993-01-01,,,,1539121.0006058116,5012200.000117878,539092.6411782003,5012180.507643368,,74.14,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.26203428656238,9.498279669545285,,,74.14,,,,,,,,,,
CAP-0980400001,0980400001,,,,LO,MONTANASO LOMBARDO                                                                                                                                                                                                                                            ,,,,,1983-01-01 00:00:00,2009-12-01,,,,1535877.000607135,5019968.000117206,535848.670170593,5019948.347230227,,82.67,,,,,,,,,,IT03GWBISSMPLAS,,,Comune,CAP,45.332126829554525,9.457494898555014,,,82.67,,,,,,,,,,
CAP-0980420003,0980420003,,,,LO,ORIO LITTA                                                                                                                                                                                                                                                    ,,,,,1983-01-01 00:00:00,2009-12-01,,,,1543820.000603896,5000952.00011885,543791.5991110007,5000932.739960029,,65.02,,,,,,,,,,IT03GWBISSMPLAS,,,via Pio Rossi,CAP,45.160514271969326,9.557181033189885,,,65.02,,,,,,,,,,
CAP-0980450001,0980450001,,,,LO,PIEVE FISSIRAGA                                                                                                                                                                                                                                               ,,,,,1993-06-01 00:00:00,2009-12-01,,,,1535548.0006073075,5013741.000117758,535519.7022750586,5013721.463642029,,78.92,,,,,,,,,,IT03GWBISSMPLAS,,,Cascina S.Antonio,CAP,45.27609436866799,9.452850329217814,,,78.92,,,,,,,,,,
CAP-0980480003,0980480003,,,,LO,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,,,,,1993-06-01 00:00:00,2008-03-01,,,,1541513.0006047983,5013415.000117756,541484.5909405352,5013395.494599944,,73.19,,,,,,,,,,IT03GWBISSMPLAS,,,via F.Aporti-serb.,CAP,45.272833454011206,9.528868040309384,,,73.19,,,,,,,,,,
CAP-0980480004,0980480004,,,,LO,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,,,,,2008-04-01 00:00:00,2009-12-01,,,,1541540.0006047871,5013330.000117763,541511.5907835882,5013310.496319925,,73.24,,,,,,,,,,IT03GWBISSMPLAS,,,via F.Aporti-serb.,CAP,45.27206678070428,9.529205123596475,,,73.24,,,,,,,,,,
CAP-0980530003,0980530003,,,,LO,SENNA LODIGIANA                                                                                                                                                                                                                                               ,,,,,1995-02-01 00:00:00,2009-12-01,,,,1546645.0006027129,4999934.000118927,546616.5499518687,4999914.770949342,,60.91,,,,,,,,,,IT03GWBISSMPLAS,,,via Acquedotto,CAP,45.15117032946877,9.593027284704482,,,60.91,,,,,,,,,,
CAP-0980560001,0980560001,,,,LO,TAVAZZANO CON VILLAVESCO                                                                                                                                                                                                                                      ,,,,,1987-01-01 00:00:00,1995-12-01,,,,1531871.000608822,5020056.000117214,531842.7454748387,5020036.328904375,,82.34,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.333112094820216,9.406378976345719,,,82.34,,,,,,,,,,
CAP-0980580002,0980580002,,,,LO,TURANO LODIGIANO                                                                                                                                                                                                                                              ,,,,,1983-01-01 00:00:00,2009-12-01,,,,1548759.0006017634,5010831.00011795,548730.4647816786,5010811.573569096,,65.49,,,,,,,,,,IT03GWBISSMPLAS,,,via 25 Aprile,CAP,45.24911054370088,9.62098372468812,,,65.49,,,,,,,,,,
CAP-0980020001,0980020001,,,,LO,BERTONICO                                                                                                                                                                                                                                                     ,,,,,1988-05-01 00:00:00,2009-12-01,,,,1552834.0006000577,5009331.000118061,552805.3940213227,5009311.618853627,,62.65,,,,,,,,,,IT03GWBISSMPLAS,,,via Garibaldi,CAP,45.23531543971653,9.672748682281586,,,62.65,,,,,,,,,,
CAP-0980020002,0980020002,,,,LO,BERTONICO                                                                                                                                                                                                                                                     ,,,,,1996-01-01 00:00:00,2007-05-01,,,,1552858.0006000483,5009264.0001180675,552829.3938458583,5009244.620220566,,62.29,,,,,,,,,,IT03GWBISSMPLAS,,,via Garibaldi,CAP,45.23471058812596,9.673047303598553,,,62.29,,,,,,,,,,
CAP-0980060001,0980060001,,,,LO,BREMBIO                                                                                                                                                                                                                                                       ,,,,,1984-01-01 00:00:00,1995-12-01,,,,1545041.0006033496,5006864.000118324,545012.551493864,5006844.633176843,,66.42,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.2136514459143,9.573248893795537,,,66.42,,,,,,,,,,
CAP-0980090001,0980090001,,,,LO,CASALMAIOCCO                                                                                                                                                                                                                                                  ,,,,,1995-02-01 00:00:00,1995-12-01,,,,1528912.000610057,5022201.000117041,528883.7924430014,5022181.276024025,,87.02,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.35254729925276,9.368742786166031,,,87.02,,,,,,,,,,
CAP-0980200001,0980200001,,,,LO,COMAZZO                                                                                                                                                                                                                                                       ,,,,,1980-01-01 00:00:00,2009-12-01,,,,1536534.0006067916,5032132.000116114,536505.6071784581,5032112.119943524,,90.77,,,,,,,,,,IT03GWBISSMPLAN,,,Piazza Caduti,CAP,45.44157925673872,9.466778593686062,,,90.77,,,,,,,,,,
CAP-0980390001,0980390001,,,,LO,MERLINO                                                                                                                                                                                                                                                       ,,,,,1977-01-01 00:00:00,1995-12-01,,,,1533610.0006080288,5031132.000116218,533581.6665536158,5031112.126686993,,97.92,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.43272499543659,9.429324495024852,,,97.92,,,,,,,,,,
CAP-0980410001,0980410001,,,,LO,MULAZZANO                                                                                                                                                                                                                                                     ,,,,,1982-01-01 00:00:00,2009-12-01,,,,1531414.0006089904,5024506.000116821,531385.7355938233,5024486.242843741,,90.43,,,,,,,,,,IT03GWBISSMPLAN,,,via Lago Maggiore,CAP,45.37318702903256,9.400829385358684,,,90.43,,,,,,,,,,
CAP-0980610001,0980610001,,,,LO,ZELO BUON PERSICO                                                                                                                                                                                                                                             ,,,,,1982-01-01 00:00:00,1995-12-01,,,,1533977.0006078873,5028730.000116429,533948.6696156145,5028710.1736313915,,94.59,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.41108728305007,9.433850684411782,,,94.59,,,,,,,,,,
CAP-0181140002,0181140002,,,,PV,PIEVE PORTO MORONE                                                                                                                                                                                                                                            ,,,,,1983-01-01 00:00:00,2009-12-01,,,,1534790.000607728,4995405.000119392,534761.7928098906,4995385.807417155,,54.68,,,,,,,,,,IT03GWBISSBPPO,,,,CAP,45.11108658128653,9.441908639002058,,,54.68,,,,,,,,,,
CAP-0180700001,0180700001,,,,PV,GENZONE                                                                                                                                                                                                                                                       ,,,,,1983-01-01 00:00:00,2003-03-01,,,,1527575.0006107257,5002880.000118767,527546.8980923276,5002860.635963813,,73.99,,,,,,,,,,IT03GWBISSMPTLS,,,via Cairoli,CAP,45.17868952539538,9.350603566091392,,,73.99,,,,,,,,,,
CAP-0180780001,0180780001,,,,PV,LANDRIANO                                                                                                                                                                                                                                                     ,,,,,1985-02-01 00:00:00,2015-09-01,,,,1520475.0006136384,5017674.000117491,520446.97066793154,5017654.3265213305,,85.63,,,,,,,,,,IT03GWBISSMPTLS,,,Piazza Marconi,CAP,45.31209577148034,9.260848959066973,,,85.63,,,,,,,,,,
CAP-0181800003,0181800003,,,,PV,VILLANTERIO                                                                                                                                                                                                                                                   ,,,,,1996-01-01 00:00:00,2009-12-01,,,,1526970.0006109423,5009965.000118143,526941.8800481178,5009945.499394754,,75.96,,,,,,,,,,IT03GWBISSMPTLS,,,fraz.Bolognola,CAP,45.24248682116353,9.343286756471002,,,75.96,,,,,,,,,,
CAP-0180930002,0180930002,,,,PV,MIRADOLO TERME                                                                                                                                                                                                                                                ,,,,,1985-05-01 00:00:00,2009-12-01,,,,1535650.0006073294,5001980.000118804,535621.7492332057,5001960.686570022,,68.88,,,,,,,,,,IT03GWBISSMPTLS,,,,CAP,45.17022702437905,9.453309222420284,,,68.88,,,,,,,,,,
CAP-0181390002,0181390002,,,,PV,SANTA CRISTINA E BISSONE                                                                                                                                                                                                                                      ,,,,,1996-01-01 00:00:00,2009-12-01,,,,1531095.0006092542,5000710.00011894,531066.8405941405,5000690.691665744,,68.79,,,,,,,,,,IT03GWBISSMPTLS,,,via Milano,CAP,45.1590105788158,9.395267559356997,,,68.79,,,,,,,,,,
CAP-0181500002,0181500002,,,,PV,SIZIANO                                                                                                                                                                                                                                                       ,,,,,2007-01-01 00:00:00,2015-12-01,,,,1515666.0006156652,5017906.000117496,515638.0605535984,5017886.302096831,,90.06,,,,,,,,,,IT03GWBISSMPTLS,,,I Maggio,CAP,45.31430750287016,9.199507814602887,,,90.06,,,,,,,,,,
CAP-0181570001,0181570001,,,,PV,TORRE D'ARESE                                                                                                                                                                                                                                                 ,,,,,2007-01-01 00:00:00,2009-12-01,,,,1525155.0006117078,5009818.0001181625,525126.9149543066,5009798.494622491,,77.34,,,,,,,,,,IT03GWBISSMPTLS,,,Morivione,CAP,45.24123073838905,9.320153864740195,,,77.34,,,,,,,,,,
idroscalo,,,,,MI,PESCHIERA BORROMEO,,,,,1987-01-01 00:00:00,2022-10-01,,,,1522450.4587875574,5033319.692622991,522422.32635832333,5033299.731368452,,105.95,,,,,,,,,,IT03GWBISSMPLAN,,,"rilevamenti del livello dell'Idroscalo, affioramento della falda",Città Metropolitana Milano,45.452863,9.28676,,,,,,,,,,,,,
FOG14,0151461312,FOG14,,,MI,MILANO,,,,,1950-07-01 00:00:00,2017-12-01,,,,1518961.0,5036550.0,518932.92061656795,5036529.963244154,,118.65,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLE LAMBRATE - VIA CONTE ROSSO,FOG,45.48204197509303,9.242258809625767,,,,,,118.65,,,,,,,
FOG16,0151461161,FOG16,,,MI,MILANO,,,,,1950-07-01 00:00:00,2014-09-01,,,,1515882.0,5032742.0,515853.99463431974,5032722.022410121,,114.38,,,,,,,,,,IT03GWBISSAPTA,,,VIA CREMA,FOG,45.447842946266746,9.20273935926081,,,,,,114.38,,,,,,,
FOG24,0151461535,FOG24,,,MI,MILANO,,,,,1952-01-01 00:00:00,2017-12-01,,,,1509402.0,5038917.0,509374.09124799183,5038896.878626455,,135.53,,,,,,,,,,IT03GWBISSAPTA,,,CIMITERO MUSOCCO,FOG,45.503540798354386,9.119993125470616,,,,,,135.53,,,,,,,
FOG27,0151461119,FOG27,,,MI,MILANO,,,,,1952-01-01 00:00:00,2016-05-01,,,,1513852.0,5033431.0,513824.03009837685,5033411.000917559,,115.87,,,,,,,,,,IT03GWBISSAPTA,,,VIA ARENA 17,FOG,45.45408768368235,9.17679987634677,,,,,,115.87,,,,,,,
FOG34,0151461162,FOG34,,,MI,MILANO,,,,,1952-01-01 00:00:00,2017-12-01,,,,1513650.0,5033200.0,513622.0348764663,5033180.004443144,,115.23,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA ALZAIA NAVIGLIO GRANDE 22,FOG,45.452012414854345,9.17421010622852,,,,,,115.23,,,,,,,
FOG41,0151461121,FOG41,,,MI,MILANO,,,,,1952-01-01 00:00:00,2017-12-01,,,,1513348.0,5034853.0,513320.0336862312,5034832.971927784,,119.56,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA RUFFINI  4-6,FOG,45.46689686473682,9.170392685679944,,,,,,119.56,,,,,,,
FOG50,0151461353,FOG50,,,MI,MILANO,,,,,1954-01-01 00:00:00,2018-01-01,,,,1519822.0,5033800.0,519793.91581863246,5033780.0188278295,,109.14,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA MONLUE' 65 (FOG),FOG,45.45726556616123,9.253164851052231,,,,,,109.14,,,,,,,
FOG56,0151461495,FOG56,,,MI,MILANO,,,,,1954-01-01 00:00:00,2017-12-01,,,,1508272.0,5037643.0,508244.1179025242,5037622.897998509,,132.7,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA LAMPUGNANO 145,FOG,45.492087819031255,9.105507501690436,,,,,,132.7,,,,,,,
FOG72,0151461354,FOG72,,,MI,MILANO,,,,,1954-07-01 00:00:00,2017-12-01,,,,1519258.0,5032294.0,519229.9327454951,5032274.044953425,,108.03,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA SORDELLO 7,FOG,45.44372585741783,9.24589264708829,,,,,,108.03,,,,,,,
FOG17,0151461374,FOG17,,,MI,MILANO,,,,,1950-07-01 00:00:00,2016-05-01,,,,1517470.0,5031721.0,517441.9689004675,5031701.04833617,,110.44,,,,,,,,,,IT03GWBISSMPTLN,,,VIA POLESINE,FOG,45.43861515076252,9.22300986337314,,,,,,110.44,,,,,,,
FOG18,0151461375,FOG18,,,MI,MILANO,,,,,1950-07-01 00:00:00,2017-12-01,,,,1519346.0,5030884.0,519317.93695937004,5030864.071982008,,105.12,,,,,,,,,,IT03GWBISSMPTLN,,,VIA M.PIANA,FOG,45.43103204980172,9.246962575920863,,,,,,105.12,,,,,,,
FOG21,0151461376,FOG21,,,MI,MILANO,,,,,1950-07-01 00:00:00,2018-01-01,,,,1517524.0,5031741.0,517495.9677972882,5031721.048183067,,108.8,,,,,,,,,,IT03GWBISSMPTLN,,,VIALE MARTINI 4 - CENTRALE AP,FOG,45.43879382263438,9.223700989577726,,,,,,108.8,,,,,,,
FOG31,0151461486,FOG31,,,MI,MILANO,,,,,1952-01-01 00:00:00,1997-02-01,,,,1510183.0,5034359.0,510155.09551707003,5034338.968066586,,122.07,,,,,,,,,,IT03GWBISSMPTLN,,,Scuola di Via delle Forze armate n.65,FOG,45.462503471158186,9.129896036459915,,,,,,122.07,,,,,,,
FOG32,0151461462,FOG32,,,MI,MILANO,,,,,1952-01-01 00:00:00,2016-05-01,,,,1511177.0,5032979.0,511149.08250182704,5032958.998307749,,116.77,,,,,,,,,,IT03GWBISSMPTLN,,,VIA VESPRI.SICILIANI 75,FOG,45.450066953302475,9.142578996227252,,,,,,116.77,,,,,,,
FOG33,0151461417,FOG33,,,MI,MILANO,,,,,1952-01-01 00:00:00,2017-12-01,,,,1513794.0,5031879.0,513766.03766551585,5031859.030022811,,114.89,,,,,,,,,,IT03GWBISSMPTLN,,,VIA SFORZA 91 - CENTRALE AP,FOG,45.44011926475984,9.176014744932559,,,,,,114.89,,,,,,,
FOG38,0151461377,FOG38,,,MI,MILANO,,,,,1952-01-01 00:00:00,2017-12-01,,,,1515745.0,5030910.0,515717.0048591106,5030890.056480987,,108.91,,,,,,,,,,IT03GWBISSMPTLN,,,SCUOLA VIA NOTO 4,FOG,45.43135619467033,9.200929021463953,,,,,,108.91,,,,,,,
FOG55,0151461487,FOG55,,,MI,MILANO,,,,,1954-01-01 00:00:00,2017-12-01,,,,1506835.0,5034543.0,506807.15797692665,5034522.950616933,,125.17,,,,,,,,,,IT03GWBISSMPTLN,,,"VIA ANSELMO DA BAGGIO 60
",FOG,45.464200202627545,9.087074450226515,,,,,,125.17,,,,,,,
FOG58,0151461488,FOG58,,,MI,MILANO,,,,,1954-01-01 00:00:00,2017-12-01,,,,1506963.0,5036027.0,506935.14936608373,5036006.923090616,,129.66,,,,,,,,,,IT03GWBISSMPTLN,,,SCUOLA VIA CAIO MARIO 18,FOG,45.477556432809955,9.08873262042335,,,,,,129.66,,,,,,,
PO015209NR0264,0152090264,,,VA.PS.002,MI,SESTO SAN GIOVANNI,,,,,2009-09-01 00:00:00,2022-03-01,,,,1518606.870614296,5041773.820115342,518578.77552852826,5041753.6830090275,,137.51,,,30.0,,18.0,30.0,,,,IT03GWBISSAPTA,,,PIE-VITTORIA_A,SSGiovanni,45.529070454338914,9.237925326207305,,,,,,,137.51,,SUP,,,,
CM.PS.002,0152090284,,,CM.PS.002,MI,SESTO SAN GIOVANNI,,,,,2009-09-01 00:00:00,2022-07-01,,,,1520520.160613481,5043236.820115203,520492.0233070304,5043216.663328315,,142.81,,,30.0,,18.0,30.0,,,,IT03GWBISSAPTA,,,PIE-CAVA_MELZI,SSGiovanni,45.54218505842633,9.262487956380825,,,,,,,142.81,,SUP,,,,
PO015209NR0336,0152090336,,,UN.PS.001,MI,SESTO SAN GIOVANNI,,,,,2009-09-01 00:00:00,2022-07-01,,,,1519311.4406139927,5042869.440115243,519283.32765881234,5042849.28523466,,142.55,,,30.0,,18.0,30.0,,,,IT03GWBISSAPTA,,,PIE-UNIONE,SSGiovanni,45.53891281916655,9.24699111220477,,,,,,,142.55,,SUP,,,,
PO015209NRA683,0152090340,,,UN.PS.003,MI,SESTO SAN GIOVANNI,,,,,2009-09-01 00:00:00,2022-07-01,,,,1519016.5406141146,5043333.050115198,518988.4312938887,5043312.885241416,,142.08,,,30.0,,18.0,30.0,,,,IT03GWBISSAPTA,,,PIE-UNIONE,SSGiovanni,45.543093782353886,9.24323194963941,,,,,,,142.08,,SUP,,,,
