CODICE PUNTO,DATA,PIEZOMETRIA [m s.l.m.]
PO0121180U0005,2018-05-31,177.057
PO0121180U0005,2018-06-29,177.187
PO0121180U0005,2018-08-30,177.357
PO0121180U0005,2018-10-04,177.107
PO0121180U0005,2018-11-01,177.177
PO0121180U0005,2019-02-15,176.837
PO0121180U0005,2019-03-08,176.857
PO0121180U0005,2019-04-01,176.767
PO0121180U0005,2019-05-08,176.557
PO0121180U0005,2019-06-01,176.517
PO0121180U0005,2019-07-29,176.417
PO0121180U0005,2019-08-26,176.337
PO0121180U0005,2019-09-24,176.157
PO0121180U0005,2019-10-30,175.907
PO0121180U0005,2019-11-26,175.867
PO0121180U0005,2019-12-19,176.607
PO0121180U0005,2020-01-29,176.267
PO0121180U0005,2020-02-24,176.467
PO0121180U0005,2020-03-25,177.087
PO0121180U0005,2020-04-30,176.867
PO0121180U0005,2020-05-27,177.017
PO0121180U0005,2020-06-26,177.077
PO0121180U0005,2020-07-14,176.997
PO0121180U0005,2020-08-31,177.247
PO0121180U0005,2020-09-29,177.137
PO0121180U0005,2020-10-31,177.017
PO0121180U0005,2020-11-22,177.057
PO0121180U0005,2020-12-28,176.997
PO0121180U0005,2021-01-01,177.017
PO0121180U0005,2021-02-28,177.157
PO0121180U0005,2021-03-31,177.287
PO015194NU0017,2014-05-16,164.0
PO015194NU0017,2014-11-20,164.75
PO015194NU0017,2015-02-02,166.18
PO015194NU0017,2015-03-09,164.28
PO015194NU0017,2015-04-29,165.8
PO015194NU0017,2015-05-29,165.76
PO015194NU0017,2015-06-19,165.82
PO015194NU0017,2015-07-31,166.25
PO015194NU0017,2015-09-25,166.43
PO015194NU0017,2015-10-23,166.17
PO015194NU0017,2015-11-27,165.76
PO015194NU0017,2015-12-18,165.47
PO015194NU0017,2016-01-22,165.01
PO015194NU0017,2016-02-29,164.54
PO015194NU0017,2016-03-25,164.48
PO015194NU0017,2016-04-22,164.39
PO015194NU0017,2016-05-23,164.27
PO015194NU0017,2016-06-15,164.32
PO015194NU0017,2016-07-15,164.61
PO015194NU0017,2016-08-12,163.77
PO015194NU0017,2016-09-19,165.52
PO015194NU0017,2016-10-17,165.26
PO015194NU0017,2016-11-28,164.73
PO015194NU0017,2016-12-20,164.59
PO015194NU0017,2017-01-13,164.48
PO015194NU0017,2017-02-17,163.92
PO015194NU0017,2017-03-15,163.68
PO015194NU0017,2017-04-24,163.35
PO015194NU0017,2017-05-12,163.32
PO015194NU0017,2017-06-22,163.48
PO015194NU0017,2017-07-21,163.93
PO015194NU0017,2017-08-11,164.26
PO015194NU0017,2017-09-15,164.55
PO015194NU0017,2017-10-13,164.28
PO015194NU0017,2017-11-17,163.81
PO015194NU0017,2017-12-15,163.27
PO015194NU0017,2018-01-19,162.84
PO015194NU0017,2018-02-21,162.45
PO015194NU0017,2018-03-21,162.12
PO015194NU0017,2018-04-19,161.89
PO015194NU0017,2018-05-16,161.84
PO015194NU0017,2018-06-19,162.12
PO015194NU0017,2018-07-13,162.51
PO015194NU0017,2018-08-24,163.3
PO015194NU0017,2018-09-21,163.41
PO015194NU0017,2018-10-19,163.11
PO015194NU0017,2018-11-16,162.8
PO015194NU0017,2018-12-18,162.47
PO015194NU0017,2019-01-23,162.09
PO015194NU0017,2019-02-19,161.89
PO015194NU0017,2019-03-22,161.38
PO015194NU0017,2019-04-19,161.11
PO015194NU0017,2019-05-17,160.94
PO015194NU0017,2019-06-11,160.92
PO015194NU0017,2019-07-24,161.36
PO015194NU0017,2019-08-30,162.04
PO015194NU0017,2019-09-20,162.27
PO015194NU0017,2019-10-31,161.78
PO015194NU0017,2019-11-21,161.78
PO015194NU0017,2019-12-24,162.0
PO015194NU0017,2020-01-27,161.84
PO015194NU0017,2020-06-23,161.74
PO015194NU0017,2020-07-27,162.58
PO015194NU0017,2020-08-28,162.17
PO015194NU0017,2020-09-21,163.15
PO015194NU0017,2020-10-16,162.57
PO015194NU0017,2020-12-18,162.32
PO015194NU0017,2021-01-25,162.18
PO015194NU0017,2021-02-18,162.24
PO015194NU0017,2021-04-16,162.14
PO012119NUP001,2015-05-13,197.47
PO012119NUP001,2015-06-19,189.47
PO012119NUP001,2015-07-24,189.5
PO012119NUP001,2015-08-27,190.14
PO012119NUP001,2015-09-25,189.84
PO012119NUP001,2015-10-22,189.57
PO012119NUP001,2015-11-24,189.24
PO012119NUP001,2015-12-18,188.97
PO012119NUP001,2016-01-25,188.52
PO012119NUP001,2016-02-24,188.11
PO012119NUP001,2016-03-18,187.84
PO012119NUP001,2016-04-22,187.48
PO012119NUP001,2016-05-18,187.17
PO012119NUP001,2016-06-29,186.88
PO012119NUP001,2016-07-20,186.72
PO012119NUP001,2016-08-31,186.45
PO012119NUP001,2016-09-28,186.24
PO012119NUP001,2016-10-27,186.02
PO012119NUP001,2016-11-18,185.88
PO012119NUP001,2016-12-02,185.8
PO012119NUP001,2017-01-26,185.33
PO012119NUP001,2017-02-20,185.13
PO012119NUP001,2017-03-23,184.94
PO012119NUP001,2017-04-28,184.56
PO012119NUP001,2017-05-17,183.42
PO012119NUP001,2017-06-30,183.98
PO012119NUP001,2017-07-25,183.77
PO012119NUP001,2017-08-30,183.41
PO012119NUP001,2017-09-26,183.18
PO012119NUP001,2017-10-27,182.97
PO012119NUP001,2017-11-23,182.72
PO012119NUP001,2017-12-11,182.61
PO012119NUP001,2018-01-24,182.21
PO012119NUP001,2018-02-26,182.01
PO012119NUP001,2018-03-16,181.77
PO012119NUP001,2018-04-27,181.46
PO012119NUP001,2018-05-24,181.33
PO012119NUP001,2018-06-19,181.27
PO012119NUP001,2018-07-20,181.29
PO012119NUP001,2018-08-31,181.47
PO012119NUP001,2018-09-24,181.57
PO012119NUP001,2018-10-23,181.47
PO012119NUP001,2018-11-16,181.46
PO012119NUP001,2018-12-12,181.44
PO012119NUP001,2019-01-18,181.29
PO012119NUP001,2019-02-11,181.15
PO012119NUP001,2019-03-29,180.89
PO012119NUP001,2019-04-30,180.68
PO012119NUP001,2019-05-15,180.59
PO012119NUP001,2019-06-27,180.24
PO012119NUP001,2019-07-26,179.94
PO012119NUP001,2019-09-09,179.51
PO012119NUP001,2019-10-04,179.29
PO012119NUP001,2019-11-18,178.94
PO012119NUP001,2019-12-17,179.25
PO012119NUP001,2020-01-28,179.63
PO012119NUP001,2020-06-26,179.21
PO012119NUP001,2020-07-27,180.09
PO012119NUP001,2020-10-27,180.64
PO0152060U0004,2005-01-01,141.98
PO0152060U0004,2005-02-01,141.68
PO0152060U0004,2005-03-01,141.38
PO0152060U0004,2005-05-01,141.88
PO0152060U0004,2005-06-01,142.38
PO0152060U0004,2005-07-01,142.18
PO0152060U0004,2005-08-01,142.78
PO0152060U0004,2005-09-01,143.68
PO0152060U0004,2005-10-01,143.78
PO0152060U0004,2005-11-01,143.18
PO0152060U0004,2005-12-01,142.68
PO0152060U0004,2006-01-01,142.78
PO0152060U0004,2006-02-01,142.48
PO0152060U0004,2006-03-01,142.08
PO0152060U0004,2006-04-01,142.28
PO0152060U0004,2006-05-01,142.68
PO0152060U0004,2006-06-01,142.38
PO0152060U0004,2006-08-01,143.08
PO0152060U0004,2006-10-01,141.42
PO0152060U0004,2006-11-01,141.04
PO0152060U0004,2006-12-01,140.98
PO0152060U0004,2007-01-01,140.47
PO0152060U0004,2007-02-01,140.85
PO0152060U0004,2007-03-01,140.78
PO0152060U0004,2007-04-01,140.62
PO0152060U0004,2007-05-01,140.55
PO0152060U0004,2007-06-01,141.01
PO0152060U0004,2007-07-01,140.72
PO0152060U0004,2007-09-01,141.05
PO0152060U0004,2007-10-01,140.9
PO0152060U0004,2007-11-01,140.67
PO0152060U0004,2007-12-01,140.4
PO0152060U0004,2008-01-01,140.25
PO0152060U0004,2008-02-01,140.03
PO0152060U0004,2008-03-01,139.95
PO0152060U0004,2009-01-15,140.56
PO0152060U0004,2009-02-15,140.72
PO0152060U0004,2009-03-15,141.1
PO0152060U0004,2009-04-15,141.15
PO0152060U0004,2009-05-15,141.77
PO0152060U0004,2009-06-15,142.27
PO0152060U0004,2009-07-15,142.53
PO0152060U0004,2009-09-15,140.72
PO0152060U0004,2009-10-15,142.9
PO0152060U0004,2011-01-01,146.58
PO0152060U0004,2011-02-01,146.67
PO0152060U0004,2011-03-01,146.79
PO0152060U0004,2011-04-01,147.07
PO0152060U0004,2011-05-01,147.23
PO0152060U0004,2011-06-01,147.61
PO0152060U0004,2011-07-01,148.02
PO0152060U0004,2011-09-01,148.16
PO0152060U0004,2011-10-01,148.2
PO0152060U0004,2011-11-01,148.08
PO0152060U0004,2011-12-01,147.82
PO0152060U0004,2012-01-01,147.6
PO0152060U0004,2012-02-01,147.2
PO0152060U0004,2012-03-01,147.12
PO0152060U0004,2012-04-01,146.8
PO0152060U0004,2012-06-01,147.25
PO0152060U0004,2012-07-01,147.47
PO0152060U0004,2012-08-10,147.73
PO0152060U0004,2012-09-30,147.47
PO0152060U0004,2012-11-30,147.1
PO0152060U0004,2012-12-31,146.97
PO0152060U0004,2013-01-04,146.91
PO0152060U0004,2013-02-18,146.58
PO0152060U0004,2013-03-07,146.53
PO0152060U0004,2013-04-18,146.58
PO0152060U0004,2013-05-14,146.91
PO0152060U0004,2013-06-19,147.52
PO0152060U0004,2013-07-01,147.71
PO0152060U0004,2013-09-01,148.0
PO0152060U0004,2013-10-01,147.62
PO0152060U0004,2013-11-01,147.57
PO0152060U0004,2013-12-20,147.38
PO0152060U0004,2014-01-15,147.52
PO0152060U0004,2014-02-15,148.4
PO0152060U0004,2014-04-15,149.32
PO0152060U0004,2014-05-15,149.38
PO0152060U0004,2014-06-15,149.53
PO0152060U0004,2014-07-01,149.9
PO0152060U0004,2014-09-01,151.04
PO0152060U0004,2014-10-01,151.08
PO0152060U0004,2014-11-01,151.3
PO0152060U0004,2014-12-01,152.09
PO0152060U0004,2015-01-01,152.2
PO0152060U0004,2015-02-01,152.17
PO0152060U0004,2015-04-01,152.44
PO0152060U0004,2015-05-01,152.48
PO0152060U0004,2015-06-01,152.77
PO0152060U0004,2015-07-01,152.85
PO0152060U0004,2015-09-01,153.05
PO0152060U0004,2015-10-01,152.93
PO0152060U0004,2015-11-01,152.78
PO0152060U0004,2015-12-01,152.48
PO0152060U0004,2016-01-01,152.02
PO0152060U0004,2016-02-01,151.87
PO0152060U0004,2016-03-01,152.65
PO0152060U0004,2016-04-01,151.6
PO0152060U0004,2016-05-01,151.65
PO0152060U0004,2016-06-01,151.72
PO0152060U0004,2016-08-01,151.13
PO0152060U0004,2016-09-01,152.16
PO0152060U0004,2016-10-01,151.03
PO0152060U0004,2016-11-01,150.97
PO0152060U0004,2016-12-01,150.98
PO0152060U0004,2017-01-01,150.52
PO0152060U0004,2017-02-01,150.29
PO0152060U0004,2017-03-01,149.8
PO0152060U0004,2017-04-01,149.85
PO0152060U0004,2017-05-01,149.83
PO0152060U0004,2017-06-01,149.8
PO0152060U0004,2017-07-01,149.37
PO0152060U0004,2017-08-01,149.45
PO0152060U0004,2017-09-01,149.2
PO0152060U0004,2017-10-01,149.05
PO0152060U0004,2017-11-01,148.85
PO0152060U0004,2017-12-01,148.66
PO0152060U0004,2018-01-01,148.93
PO0152060U0004,2018-02-01,149.35
PO0152060U0004,2018-03-01,149.28
PO0152060U0004,2018-04-01,149.42
PO0152060U0004,2018-05-01,149.66
PO0152060U0004,2018-06-01,148.91
PO0152060U0004,2018-07-01,149.05
PO0152060U0004,2018-08-01,149.16
PO0152060U0004,2018-09-01,149.18
PO0152060U0004,2018-10-01,148.73
PO0152060U0004,2018-11-01,148.83
PO0152060U0004,2018-12-01,148.9
PO1080390U0026,2015-04-23,186.309
PO1080390U0026,2015-10-20,182.609
PO1080390U0026,2016-02-01,180.599
PO1080390U0026,2016-04-01,179.249
PO1080390U0026,2016-05-03,179.859
PO1080390U0026,2016-08-01,177.849
PO1080390U0026,2016-10-01,177.949
PO1080390U0026,2016-11-14,178.439
PO1080390U0026,2017-02-01,178.149
PO1080390U0026,2017-03-01,178.149
PO1080390U0026,2017-06-01,177.349
PO1080390U0026,2017-09-01,176.049
PO1080390U0026,2017-11-14,175.149
PO1080390U0026,2017-12-01,175.849
PO1080390U0026,2018-03-01,174.749
PO1080390U0026,2018-05-09,171.749
PO1080390U0026,2018-06-01,174.649
PO1080390U0026,2018-07-11,171.649
PO1080390U0026,2018-09-01,174.149
PO1080390U0026,2018-11-14,171.649
PO1080390U0026,2018-12-01,169.149
PO1080390U0026,2019-03-01,175.849
PO1080390U0026,2019-05-22,172.919
PO1080390U0026,2019-06-01,175.649
PO1080390U0026,2019-09-01,175.149
PO1080390U0026,2019-12-01,175.049
PO1080390U0026,2020-03-01,173.749
PO1080390U0026,2020-06-01,174.449
PO1080390U0026,2020-09-01,174.849
PO1080390U0026,2020-12-01,175.349
PO1080390U0026,2021-03-01,177.499
PO012123NUP001,2015-01-31,178.476
PO012123NUP001,2015-02-28,179.376
PO012123NUP001,2015-03-31,178.376
PO012123NUP001,2015-04-30,178.286
PO012123NUP001,2015-05-31,178.486
PO012123NUP001,2015-06-30,178.446
PO012123NUP001,2015-07-31,178.336
PO012123NUP001,2015-08-31,178.266
PO012123NUP001,2015-09-30,178.086
PO012123NUP001,2015-10-31,178.136
PO012123NUP001,2015-11-30,177.926
PO012123NUP001,2015-12-31,177.676
PO012123NUP001,2016-01-31,177.336
PO012123NUP001,2016-02-29,177.236
PO012123NUP001,2016-03-31,177.086
PO012123NUP001,2016-04-30,177.066
PO012123NUP001,2016-05-31,177.136
PO012123NUP001,2016-06-30,177.196
PO012123NUP001,2016-07-31,177.156
PO012123NUP001,2016-08-31,177.066
PO012123NUP001,2016-09-30,176.816
PO012123NUP001,2016-10-31,176.636
PO012123NUP001,2016-11-28,176.556
PO012123NUP001,2016-12-28,176.546
PO012123NUP001,2017-01-28,176.356
PO012123NUP001,2017-02-28,176.236
PO012123NUP001,2017-03-28,176.116
PO012123NUP001,2017-04-28,176.056
PO012123NUP001,2017-05-28,176.086
PO012123NUP001,2017-06-28,176.036
PO012123NUP001,2017-07-28,176.086
PO012123NUP001,2017-08-28,175.976
PO012123NUP001,2017-09-28,175.776
PO012123NUP001,2017-10-28,175.616
PO012123NUP001,2017-12-28,176.066
PO012123NUP001,2018-01-28,175.226
PO012123NUP001,2018-02-28,175.136
PO012123NUP001,2018-03-28,175.146
PO012123NUP001,2018-04-26,175.226
PO012123NUP001,2018-05-26,175.316
PO012123NUP001,2018-06-28,175.526
PO012123NUP001,2018-07-26,175.556
PO012123NUP001,2018-08-28,175.376
PO012123NUP001,2018-09-28,171.496
PO012123NUP001,2018-10-28,174.996
PO012123NUP001,2018-11-28,175.276
PO012123NUP001,2018-12-28,175.926
PO012123NUP001,2019-01-28,175.096
PO012123NUP001,2019-02-28,174.986
PO012123NUP001,2019-03-28,174.876
PO012123NUP001,2019-04-28,174.906
PO012123NUP001,2019-05-28,174.936
PO012123NUP001,2019-07-31,174.986
PO012123NUP001,2019-08-26,174.986
PO012123NUP001,2019-09-27,174.836
PO012123NUP001,2019-10-30,174.796
PO012123NUP001,2019-11-26,174.936
PO012123NUP001,2019-12-19,175.256
PO012123NUP001,2020-01-29,175.536
PO012123NUP001,2020-02-28,175.486
PO012123NUP001,2020-03-30,175.386
PO012123NUP001,2020-04-30,175.556
PO012123NUP001,2020-05-31,175.436
PO012123NUP001,2020-06-30,175.946
PO012123NUP001,2020-07-31,175.766
PO012123NUP001,2020-08-31,175.556
PO012123NUP001,2020-09-30,175.426
PO012123NUP001,2020-10-01,175.556
PO012123NUP001,2020-11-30,175.536
PO012123NUP001,2020-12-28,175.436
PO012123NUP001,2021-01-01,175.396
PO012123NUP001,2021-02-28,175.456
PO012123NUP001,2021-03-31,175.436
PO015219NU0009,2015-05-06,139.649
PO015219NU0009,2015-11-04,138.499
PO015219NU0009,2016-02-01,137.179
PO015219NU0009,2016-03-01,136.819
PO015219NU0009,2016-04-01,136.879
PO015219NU0009,2016-05-01,135.579
PO015219NU0009,2016-06-01,136.779
PO015219NU0009,2016-07-01,137.169
PO015219NU0009,2016-08-01,136.579
PO015219NU0009,2016-09-01,136.479
PO015219NU0009,2016-10-01,136.279
PO015219NU0009,2016-11-01,136.879
PO015219NU0009,2016-12-01,136.279
PO015219NU0009,2017-01-01,137.779
PO015219NU0009,2017-02-01,136.399
PO015219NU0009,2017-03-01,136.409
PO015219NU0009,2017-04-01,136.379
PO015219NU0009,2017-05-01,136.119
PO015219NU0009,2017-06-01,136.049
PO015219NU0009,2017-07-01,134.979
PO015219NU0009,2017-08-01,134.949
PO015219NU0009,2017-09-01,136.499
PO015219NU0009,2017-10-01,136.619
PO015219NU0009,2017-11-01,136.249
PO015219NU0009,2017-12-01,136.049
PO015219NU0009,2018-01-01,136.459
PO015219NU0009,2018-02-01,135.699
PO015219NU0009,2018-03-01,135.639
PO015219NU0009,2018-04-01,135.559
PO015219NU0009,2018-05-01,135.279
PO015219NU0009,2018-06-01,137.729
PO015219NU0009,2018-07-01,137.799
PO015219NU0009,2018-08-01,137.949
PO015219NU0009,2018-09-01,138.179
PO015219NU0009,2018-10-01,138.029
PO015219NU0009,2018-11-01,137.869
PO015219NU0009,2018-12-01,137.839
PO0152210U0001,2000-01-01,142.593
PO0152210U0001,2000-02-01,142.393
PO0152210U0001,2000-03-01,142.393
PO0152210U0001,2000-04-01,142.193
PO0152210U0001,2000-05-01,142.493
PO0152210U0001,2000-06-01,142.793
PO0152210U0001,2000-07-01,142.893
PO0152210U0001,2000-09-01,142.943
PO0152210U0001,2000-10-01,142.693
PO0152210U0001,2000-11-01,143.693
PO0152210U0001,2000-12-01,143.693
PO0152210U0001,2001-01-01,143.493
PO0152210U0001,2001-02-01,143.593
PO0152210U0001,2001-03-01,143.593
PO0152210U0001,2001-04-01,143.393
PO0152210U0001,2001-05-01,143.093
PO0152210U0001,2001-06-01,143.593
PO0152210U0001,2001-07-01,143.793
PO0152210U0001,2001-08-01,143.793
PO0152210U0001,2001-09-01,143.693
PO0152210U0001,2001-10-01,143.493
PO0152210U0001,2002-01-01,143.393
PO0152210U0001,2002-02-01,143.093
PO0152210U0001,2002-03-01,142.093
PO0152210U0001,2002-12-01,143.793
PO0152210U0001,2003-03-01,142.993
PO0152210U0001,2003-06-01,143.493
PO0152210U0001,2003-09-01,143.193
PO0152210U0001,2003-12-01,143.393
PO0152210U0001,2004-03-01,143.093
PO0152210U0001,2004-06-01,143.293
PO0152210U0001,2004-09-01,143.893
PO0152210U0001,2004-12-01,143.593
PO0152210U0001,2005-03-01,143.193
PO0152210U0001,2005-06-01,143.293
PO0152210U0001,2005-09-01,143.393
PO0152210U0001,2005-12-01,143.593
PO0152210U0001,2006-03-01,143.193
PO0152210U0001,2006-06-01,142.393
PO0152210U0001,2006-10-01,143.183
PO0152210U0001,2006-12-01,143.743
PO0152210U0001,2007-01-01,143.893
PO0152210U0001,2007-02-01,143.893
PO0152210U0001,2007-03-01,144.193
PO0152210U0001,2007-04-01,144.173
PO0152210U0001,2007-05-01,145.493
PO0152210U0001,2007-06-01,144.093
PO0152210U0001,2007-07-01,145.443
PO0152210U0001,2007-09-01,144.993
PO0152210U0001,2007-12-01,143.913
PO0152210U0001,2008-02-01,144.133
PO0152210U0001,2008-03-01,143.973
PO0152210U0001,2009-03-01,143.993
PO0152210U0001,2009-06-01,144.193
PO0152210U0001,2009-09-01,142.393
PO0152210U0001,2010-03-01,143.593
PO0152210U0001,2010-06-01,143.793
PO0152210U0001,2010-09-01,143.593
PO0152210U0001,2010-12-01,143.793
PO0152210U0001,2011-03-01,143.123
PO0152210U0001,2011-06-01,143.033
PO0152210U0001,2011-09-01,144.113
PO0152210U0001,2011-12-01,143.063
PO0152210U0001,2012-03-01,142.873
PO0152210U0001,2012-06-01,144.153
PO0152210U0001,2012-09-01,143.993
PO0152210U0001,2012-12-01,144.083
PO0152210U0001,2013-03-01,144.163
PO0152210U0001,2013-06-01,144.333
PO0152210U0001,2013-09-01,144.093
PO0152210U0001,2013-12-01,144.143
PO0152210U0001,2014-03-15,144.493
PO0152210U0001,2014-06-15,144.493
PO0152210U0001,2014-09-01,144.493
PO0152210U0001,2014-12-01,144.593
PO0152210U0001,2015-03-01,144.273
PO0152210U0001,2015-06-01,143.393
PO0152210U0001,2015-09-01,144.043
PO0152210U0001,2015-12-01,144.293
PO0152210U0001,2016-02-01,144.193
PO0152210U0001,2016-04-27,143.623
PO0152210U0001,2016-05-01,143.443
PO0152210U0001,2016-08-01,144.493
PO0152210U0001,2016-10-27,144.213
PO0152210U0001,2016-11-01,144.193
PO0152210U0001,2017-02-01,144.143
PO0152210U0001,2017-04-20,143.413
PO0152210U0001,2017-05-01,143.943
PO0152210U0001,2017-08-01,143.993
PO0152210U0001,2017-10-01,143.893
PO0152210U0001,2017-11-23,143.893
PO0152210U0001,2018-02-01,143.693
PO0152210U0001,2018-04-01,143.823
PO0152210U0001,2018-05-31,144.303
PO0152210U0001,2018-06-01,143.803
PO0152210U0001,2018-07-01,143.823
PO0152210U0001,2018-08-01,143.933
PO0152210U0001,2018-09-01,143.983
PO0152210U0001,2018-10-01,143.863
PO0152210U0001,2018-11-01,143.913
PO0152210U0001,2018-12-01,143.883
PO0152210U0001,2019-04-11,143.403
PO0121300RZ001,2005-11-15,168.9
PO0121300RZ001,2005-12-15,168.72
PO0121300RZ001,2006-01-15,168.41
PO0121300RZ001,2006-02-15,169.21
PO0121300RZ001,2006-04-15,168.95
PO0121300RZ001,2006-05-15,167.79
PO0121300RZ001,2006-07-15,167.47
PO0121300RZ001,2006-08-15,167.26
PO0121300RZ001,2006-09-15,167.14
PO0121300RZ001,2006-10-15,167.05
PO0121300RZ001,2006-12-15,166.74
PO0121300RZ001,2007-01-08,166.74
PO0121300RZ001,2007-02-16,166.61
PO0121300RZ001,2007-04-02,166.39
PO0121300RZ001,2007-05-07,166.23
PO0121300RZ001,2007-06-02,166.25
PO0121300RZ001,2007-07-02,166.06
PO0121300RZ001,2007-08-06,166.03
PO0121300RZ001,2007-09-09,166.04
PO0121300RZ001,2007-10-01,166.1
PO0121300RZ001,2007-11-25,166.15
PO0121300RZ001,2008-06-04,165.61
PO0121300RZ001,2008-10-07,166.5
PO0121300RZ001,2008-11-04,166.4
PO0121300RZ001,2008-12-03,166.19
PO0121300RZ001,2009-02-04,167.08
PO0121300RZ001,2009-03-31,167.83
PO0121300RZ001,2009-04-30,167.9
PO0121300RZ001,2009-05-29,168.07
PO0121300RZ001,2009-06-30,168.98
PO0121300RZ001,2009-07-31,169.42
PO0121300RZ001,2009-08-31,169.4
PO0121300RZ001,2009-10-01,169.38
PO0121300RZ001,2009-11-02,169.24
PO0121300RZ001,2009-12-01,169.32
PO0121300RZ001,2009-01-01,169.44
PO0121300RZ001,2010-02-01,169.42
PO0121300RZ001,2010-03-01,169.37
PO0121300RZ001,2010-04-30,169.2
PO0121300RZ001,2010-05-28,169.71
PO0121300RZ001,2010-06-29,170.85
PO0121300RZ001,2010-07-30,170.5
PO0121300RZ001,2010-08-30,170.99
PO0121300RZ001,2010-09-30,171.16
PO0121300RZ001,2010-10-29,171.31
PO0121300RZ001,2010-11-29,171.87
PO0121300RZ001,2010-12-30,172.48
PO0121300RZ001,2011-01-31,172.4
PO0121300RZ001,2011-02-25,173.8
PO0121300RZ001,2011-03-30,173.5
PO0121300RZ001,2011-04-30,174.31
PO0121300RZ001,2011-05-31,174.23
PO0121300RZ001,2011-06-30,173.81
PO0121300RZ001,2011-07-29,174.08
PO0121300RZ001,2011-08-30,173.58
PO0121300RZ001,2011-09-30,173.49
PO0121300RZ001,2011-10-31,173.3
PO0121300RZ001,2011-11-30,173.38
PO0121300RZ001,2011-12-31,173.24
PO0121300RZ001,2012-01-31,173.24
PO0121300RZ001,2012-02-29,172.64
PO0121300RZ001,2012-04-30,171.98
PO0121300RZ001,2012-05-31,171.86
PO0121300RZ001,2012-06-30,171.76
PO0121300RZ001,2012-07-31,172.16
PO0121300RZ001,2012-08-31,172.19
PO0121300RZ001,2012-09-30,171.89
PO0121300RZ001,2012-10-30,171.37
PO0121300RZ001,2012-11-30,171.34
PO0121300RZ001,2012-12-31,171.63
PO0121300RZ001,2013-01-30,170.99
PO0121300RZ001,2013-02-28,170.91
PO0121300RZ001,2013-03-30,170.91
PO0121300RZ001,2013-04-30,170.64
PO0121300RZ001,2013-05-30,171.08
PO0121300RZ001,2013-06-30,171.58
PO0121300RZ001,2013-07-23,171.67
PO0121300RZ001,2013-08-30,171.73
PO0121300RZ001,2013-09-30,171.68
PO0121300RZ001,2013-10-30,171.44
PO0121300RZ001,2013-11-30,171.47
PO0121300RZ001,2014-01-30,171.76
PO0121300RZ001,2014-02-28,171.62
PO0121300RZ001,2014-03-02,174.38
PO0121300RZ001,2014-04-15,174.61
PO0121300RZ001,2014-05-21,174.53
PO0121300RZ001,2014-06-05,174.36
PO0121300RZ001,2014-07-05,174.34
PO0121300RZ001,2014-08-12,174.34
PO0121300RZ001,2014-09-12,174.73
PO0121300RZ001,2014-10-27,174.88
PO0121300RZ001,2014-11-28,174.96
PO0121300RZ001,2014-12-10,176.87
PO0121300RZ001,2015-01-28,177.18
PO0121300RZ001,2015-02-28,177.23
PO0121300RZ001,2015-03-02,177.25
PO0121300RZ001,2015-04-08,177.49
PO0121300RZ001,2015-05-07,177.21
PO0121300RZ001,2015-06-04,177.03
PO0121300RZ001,2015-07-02,176.88
PO0121300RZ001,2015-08-05,176.56
PO0121300RZ001,2015-09-07,176.43
PO0121300RZ001,2015-10-05,176.42
PO0121300RZ001,2015-11-03,176.35
PO0121300RZ001,2015-12-04,176.31
PO0121300RZ001,2016-01-15,175.98
PO0121300RZ001,2016-02-05,175.71
PO0121300RZ001,2016-03-02,175.5
PO0121300RZ001,2016-04-04,175.56
PO0121300RZ001,2016-05-07,175.33
PO0121300RZ001,2016-06-03,175.26
PO0121300RZ001,2016-07-07,175.06
PO0121300RZ001,2016-08-06,174.95
PO0121300RZ001,2016-09-06,174.81
PO0121300RZ001,2016-10-08,174.63
PO0121300RZ001,2016-11-07,174.5
PO0121300RZ001,2016-12-09,174.33
PO0121300RZ001,2017-01-09,174.15
