DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013029NU0003,PO0130460U0001,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO013138NU0001,PO013143NUP001,PO0131590U0001,PO0150020U0005,PO0150020U0014,PO0150150U0001,PO015019NR0001,PO015041NR0075,PO015051NR0012,PO015060NU0070,PO015062NR0071,PO0150870U0001,PO0151080U0002,PO015113NUP001,PO015140NR0109,PO015146NU1120,PO015146NU1313,PO015146NU1353,PO015146NU1378,PO015146NU1379,PO015146NU1435,PO015146NU1489,PO015146NU1496,PO015146NU1534,PO015146NU1536,PO015146NU1557,PO015173NR0001,PO0151810U0001,PO015194NU0017,PO0152020U0025,PO0152060U0004,PO0152100U0004,PO015211NUP001,PO015219NU0009,PO0152210U0001,PO0152350U0001,PO015243NUP001,PO015247NR0185,PO0152490U0002,PO0160240R0296,PO0160280R0003,PO016042NU0001,PO0160750U0003,PO0160760R1284,PO0160890R0001,PO0160980R0009,PO0161150U0002,PO016117NU0001,PO0161220R0519,PO016123NU0001,PO0161290R0001,PO0161530R0004,PO0161570R3380,PO0161770U0001,PO0161830R0003,PO0162120R0001,PO0162130R0002,PO016219NUP001,PO017013NRP001,PO0170290RC490,PO0170290UB135,PO017029NR0001,PO017029NR0003,PO017029NU0001,PO0170340RC481,PO0170340RC483,PO017037NRP001,PO0170400RC511,PO0170450RC542,PO0170600UC013,PO0170710RC478,PO017073NUP001,PO0170860UC579,PO0170880RC541,PO0171130RC561,PO017113NRD106,PO0171140UC023,PO0171220R0001,PO017122NRP001,PO0171660UC529,PO0171960RC629,PO018003NR0009,PO0180130U0005,PO018014NRP001,PO018032NR0001,PO0180350U0002,PO018039NR0001,PO018039NRP001,PO018043NUP001,PO0180470U0001,PO018047NR0001,PO0180480U0004,PO018048NRP001,PO0180490U0003,PO0180500U0002,PO018062NRD002,PO018065NRG001,PO018068NRP001,PO0180690U0002,PO018072NUP001,PO0180810U0111,PO0180880U0001,PO0181100U0111,PO0181140U0002,PO0181150U0006,PO0181180U0019,PO0181220U0001,PO018146NRP001,PO018147NUP001,PO0181550U0001,PO018162NUP001,PO018173NUP001,PO018176NUP001,PO0181770U0020,PO018180NUP001,PO019027NRA001,PO019033NRA001,PO019035NRA001,PO019036NUA001,PO019040NRA001,PO019047NRA001,PO019051NRA001,PO019056NRA001,PO019065NRA001,PO019070NRA001,PO019071NRA001,PO019077NRA001,PO019083NRA001,PO019084NRA002,PO019088NRP001,PO019089NUA001,PO019091NRA001,PO019094NU0944,PO019103NRA001,PO019110NRA001,PO0200030R0002,PO020004NR0001,PO0200150R0002,PO0200170R0001,PO020017NU0005,PO020018NU0004,PO0200210R0045,PO020021NRP001,PO020023NUP001,PO0200240R0001,PO0200270R0053,PO0200280R0056,PO0200290R0002,PO020030NU0004,PO0200310R0062,PO020032NR0001,PO0200330R0002,PO020034NU0002,PO0200370R0002,PO0200400R0001,PO0200420R0001,PO0200510R0002,PO0200530R0089,PO0200570U0002,PO020061NR0001,PO020061NUP001,PO020063NU0002,PO0200650R0002,PO0200700R0002,PO0200720R0001,PO0970200U0002,PO0970200U0003,PO0970440U0002,PO0970480U0001,PO0970610U0015,PO098002NR0045,PO098003NR0063,PO098008NR0025,PO0980100U0007,PO0980110U0001,PO0980180U0001,PO0980200U0003,PO098024NR0087,PO098025NR0110,PO098026NR0074,PO098031NR0333,PO0980320U0002,PO098049NR0141,PO0980510U0001,PO098052NR0037,PO0980600U0001,PO1080210U0002,PO108023NU0003,PO1080310U0001,PO108033NR0142,PO108033NU0243,PO1080350U0024,PO1080390U0026,PO1080520U0016,PO098017NR0063,PO0980530U0003,PO0980610U0001,CAP-0151750003,CAP-0151750289,CAP-0152050004,CAP-0152050138,CAP-0152050140,CAP-0151910009,CAP-0150500002,CAP-0151150001,CAP-0152020001,CAP-0152020002,CAP-0150150005,CAP-0151250001,CAP-0151250004,CAP-0151400003,CAP-0151590002,CAP-0151590004,CAP-0151890001,CAP-0151920002,CAP-0151920005,CAP-0151920023,CAP-0151920024,CAP-0151950005,CAP-0151950006,CAP-0151950007,CAP-0151950012,CAP-0151950015,CAP-0152470001,CAP-0152220001,CAP-0152230001,CAP-0151220001,CAP-0151390001,CAP-01080310001,CAP-0151670001,CAP-0151710001,CAP-0151710024,CAP-0151710197,CAP-0151850001,CAP-0151850004,CAP-0152100001,CAP-0980130001,CAP-0980290001,CAP-0980290003,CAP-0980490001,CAP-0980150003,CAP-0980280001,CAP-0980500005,CAP-0980590001,CAP-0980040003,CAP-0980040007,CAP-0980050002,CAP-0980050003,CAP-0980070001,CAP-0980140001,CAP-0980140003,CAP-0980170000,CAP-0980170003,CAP-0980170012,CAP-0980230001,CAP-0980260001,CAP-0980260002,CAP-0980330001,CAP-0980350002,CAP-0980370001,CAP-0980370002,CAP-0980400001,CAP-0980420003,CAP-0980450001,CAP-0980480003,CAP-0980480004,CAP-0980560001,CAP-0980580002,CAP-0980020001,CAP-0980020002,CAP-0980060001,CAP-0980090001,CAP-0980200001,CAP-0980390001,CAP-0980410001,CAP-0181140002,CAP-0180700001,CAP-0180780001,CAP-0181800003,CAP-0180930002,CAP-0181390002,CAP-0181500002,CAP-0181570001,idroscalo
2003-02-01,,168.582,,,188.656,,160.246,181.797,,,,,361.954,224.648,310.571,,217.432,,,,,,,,93.189,,,,,,,,,,,110.345,,101.974,99.309,,,,121.65,,107.16000000000001,,,,,,94.539,,,,,,,,,,,,,,,,,,,,,137.191,99.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.961,,,,,,,,,,,,33.735,,,,,,,,,238.14,,241.954,,,,,,,81.622,,,,47.195,,75.242,,,,,,,,,,,,,,,,,,,,104.91,,,,,,96.73,88.54,,,,,,,93.48,,,,,,,,,,,,93.14,,97.37,,,,,108.66,,,,,48.42,,63.83,67.38,,,,,,,,,,55.66,,,,44.47,37.28,45.14,,,,53.52,75.42,,,,,,52.19,,,85.86999999999999,,,,,,,,,,,105.67785714285716
2003-03-01,,168.882,,,189.796,,160.366,181.247,,,,,361.624,224.948,310.171,,217.332,,,,,,,,92.889,,,,,,,,,,,109.94500000000001,,101.674,99.009,,,,123.85,,107.06,,,,,,94.289,,,142.993,,,,,,,,,,,,,,,,,,136.441,99.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.791,,,,,,,,,,,,33.715,,,,,,,,,233.345,,,,,,,52.181000000000004,41.533,81.422,,,,46.895,,74.842,,,,,,,183.664,,,137.92,,,,47.230000000000004,,,107.51,,,104.71,55.68,80.89,90.67,,,96.33,88.14,86.19,,,95.52,,,92.88,,,,,,93.88,,,87.17999999999999,91.08,,92.34,,96.77,,,,104.11,108.66,,34.44,,,48.120000000000005,67.23,63.63,67.38,71.21000000000001,,51.43000000000001,,,50.1,,,,55.46,,39.870000000000005,,45.17,36.98,45.04,,,72.27,53.31999999999999,75.12,69.39,,,58.19,,52.29,,,85.36999999999999,,86.03,50.98,68.85,79.13,70.66,57.58,52.59,,,105.3683870967742
2003-04-01,,168.832,,,189.816,,160.146,181.007,,,,,361.444,225.148,309.871,,217.432,,,,,,,,92.789,,,,,,,,,,,109.345,,101.474,98.70899999999999,,,,129.25,,106.96000000000001,,,,,,94.43900000000001,,,,,,,,,,,,,,,,,,,,,135.821,100.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.251,,,,19.174,,,,,,,,33.915,,,,,,,,,229.755,,,,,,,,,81.422,,,,46.995,,74.742,,,,,,,,,,,,,,,,,,,104.61,104.61,,,,,,96.23,87.99000000000001,,,,,,,92.88,,,,,,,,,,,,92.14,,96.57,,,,,108.46,,,,,47.92,,63.42999999999999,67.17999999999999,,,,,,,,,,55.26,,,,44.870000000000005,36.78,44.94,,,,53.22,74.82000000000001,,,,,,51.89,,,85.17,,,,,,,,,,,104.95
2003-05-01,,168.582,,,189.756,,158.956,180.767,,,,,361.214,225.148,,,217.332,,,,,,,,92.689,,,,,,,,,,,108.69500000000001,,101.174,98.90899999999999,,,,134.35,,,,,,,,94.539,,,,,,,,,,,,,,,,,,,,,136.121,100.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.241,,,,19.174,,,,,,,,34.115,,,,,,,,,227.405,,,,,,,,,81.122,,,,47.025,,74.642,,,,,,,,,,,,,,,,,,,104.61,104.61,,,,,,95.83,87.94,,,,,,,92.68,,,,,,,,,,,,91.94,,96.37,,,95.53,,108.46,,,,,47.620000000000005,,63.33,66.97999999999999,,,,,,,,,,54.96,,,,44.47,36.68,44.64,,,,53.02,74.52,,,,,,51.49,,,85.07,,,,,,,,,,,104.6716129032258
2003-06-01,,168.312,,,189.666,,159.036,180.507,,,,,360.964,223.448,,,215.832,,,,,,,,93.189,,,,,,,,,,,108.94500000000001,,100.924,98.609,,,,132.15,,106.46000000000001,,,,,,94.739,,,143.493,,,,,,,,,,,,,,,,,,136.841,101.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.941,,,,18.924,,,,,,,,34.015,,,,,,,,,224.695,,,,,,,52.381,41.733,81.122,,,,46.985,,74.742,,,,,,,182.664,,,137.42,,,,47.63,,,107.21,,104.41,104.41,55.78,80.28999999999999,91.02,,,96.33,87.74000000000001,85.78999999999999,,,94.92,,,92.28,,,,,,93.78,,,87.67999999999999,91.18,,91.64,,96.17,,,95.23,104.01,108.46,,34.24,,,47.620000000000005,67.53,63.53,67.08,71.31,,51.73,,,49.9,,,,55.26,,39.67,,44.57,36.78,44.84,,,72.17,53.02,74.62,69.59,,,58.49,,51.29,,,85.07,,85.93,51.18,,78.83,70.55999999999999,57.88,52.89000000000001,,,104.81033333333332
2003-07-01,,167.982,,,189.476,,159.256,180.167,,,,,360.774,223.548,308.141,,215.432,,,,,,,,,,,,,,,,,,,109.045,,100.87400000000001,98.90899999999999,,,,121.75,,106.16000000000001,,,,,,95.039,,,,,,,,,,,,,,,,,,,,,137.031,100.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.941,,,,18.524,,,,,,,,,,,,,,,,,222.805,,,,,,,,,,,,,46.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8867741935484
2003-08-01,,166.382,,,189.256,,158.866,179.877,,,,,360.834,223.348,308.571,,215.682,,,,,,,,93.48899999999999,,,,,,,,,,,110.845,,100.974,98.759,,,,124.05,,106.26,,,,,,94.93900000000001,,,,,,,,,,,,,,,,,,,,,136.721,100.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.941,,,,18.424,,,,,,,,34.115,,,,,,,,,219.675,,,,,,,,,81.422,,,,46.755,,74.842,,,,,,,,,,,,,,,,,,,104.50999999999999,104.51,,,,,,96.43,88.04,,,,,,,92.68,,,,,,,,,,,,91.94,,96.77,,,95.43,,108.56,,,,,47.92,,63.63,67.38,,,,,,,,,,55.36,,,,44.870000000000005,37.18,45.24,,,,53.12,74.72,,,,,,51.59,,,85.27,,,,,,,,,,,104.92870967741936
2003-09-01,,168.952,,,189.026,,158.806,179.597,,,,,360.824,,308.621,,,,,,,,,,93.389,,,,,,,,,,,109.045,,100.674,98.70899999999999,,,,129.25,,106.06,,,,,,94.839,,,143.193,,,,,,,,,,,,,,,,,,136.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.741,,,,18.254,,,,,,,,34.015,,,,,,,,,220.425,,,,55.333,,,52.581,41.933,81.822,,,,47.195,,75.042,,,,,,,178.264,,,138.02,,,,47.730000000000004,,,107.91,,104.80999999999999,104.81,55.58,80.78999999999999,90.87,,,96.23,88.44,85.99,,,95.32,,,92.78,,,,,,93.98,,,87.38,91.28,,92.34,,97.17,,,95.53,106.21,108.66,,34.540000000000006,,,48.22,67.73,63.92999999999999,67.28,71.11,,51.63,,,50.0,,,,55.66,,39.57,,44.57,37.38,45.44,,,72.67,53.02,75.02,69.69,,,58.69,,51.49,,,85.67,,86.03,51.28,,79.22999999999999,70.16,57.67999999999999,52.790000000000006,,,104.92166666666668
2003-10-01,,168.082,,,188.796,,158.146,179.287,,,,,360.674,,,,,,,,,,,,93.389,,,,,,,,,,,109.245,,100.674,98.40899999999999,,,,134.15,,105.96000000000001,,,,,,94.639,,,,,,,,,,,,,,,,,,,,,135.571,100.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.241,,,,18.174,,,,,,,,34.065,,,,,,,,,219.595,,,,55.313,,,,,81.522,,,,47.005,,74.842,,,,,,,,,,,,,,,,,,,104.61,104.61,,,,,,96.03,88.34,,,,,,,93.08,,,,,,,,,,,,92.64,,97.57,,,95.53,,108.46,,,,,48.02,,63.83,67.28,,,,,,,,,,55.56,,,,44.47,37.28,45.44,,,,52.81999999999999,74.82000000000001,,,,,,51.29,,,85.47,,,,,,,,,,,104.8358064516129
2003-11-01,,168.282,,,188.686,,158.216,179.077,,,,,360.414,225.248,,,217.482,,,,,,,,93.289,,,,,,,,,,,109.145,,100.474,98.40899999999999,,,,132.35,,105.96000000000001,,,,,,94.589,,,,,,,,,,,,,,,,,,,,,136.221,100.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.541,,,,18.444,,,,,,,,34.115,,,,,,,,,219.615,,,,55.383,,,,,81.322,,,,46.795,,74.742,,,,,,,,,,,,,,,,,,,104.71,104.71,,,,,,96.03,88.14,,,,,,,92.88,,,,,,,,,,,,92.44,,97.17,,,95.33,,108.51,,,,,47.92,,63.63,67.17999999999999,,,,,,,,,,55.56,,,,44.27,37.28,45.24,,,,52.81999999999999,74.62,,,,,,51.09,,,85.27,,,,,,,,,,,104.82233333333332
2003-12-01,,168.482,,,188.616,,158.246,179.047,,,,,361.374,224.648,308.221,,213.132,,,,,,,,93.289,,,,,,,,,,,109.145,,100.27400000000002,98.20899999999999,,,,121.75,,106.06,,,,,,94.93900000000001,,,143.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.691,,,,18.674,,,,,,,,34.015,,,,,,,,,220.985,,,,55.363,,,52.181000000000004,41.733,81.622,,,,46.635,,75.042,,,,,,,176.664,,,137.62,,,,47.93000000000001,,,107.71,,104.50999999999999,104.51,55.78,80.58999999999999,91.22,,,96.23,88.14,85.69,,,95.92,,,92.78,,,,,,93.78,,,87.58,91.08,,92.24,,97.17,,,95.23,105.31,108.46,,33.84,,,48.120000000000005,67.53,63.63,67.08,71.31,,50.93000000000001,,,49.7,,,,55.66,,39.27,,44.07,37.48,45.04,,,72.47,53.02,74.82000000000001,69.59,,,58.99,,50.89,,,85.27,,85.83000000000001,51.48,,79.33,70.25999999999999,57.88,52.99000000000001,,,105.01
2004-01-01,,168.382,,229.556,188.446,,158.686,178.917,,,,,,223.748,,,215.932,,,,,,,,93.289,,,,,,,,,,,109.145,,100.924,,,,,132.65,,106.26,,,,,,94.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65,,,,,,,,,,,,,15.791,,,,19.024,,,,,,,,34.015,,,,,,,,,,,,,55.373,,,,,,,,,46.605,,,,,,,,,,,,,,,,,,,,,104.71,104.71,,,,,,96.63,87.99000000000001,,,,,,,92.78,,,,,,,,,,,,92.34,,96.97,,,95.33,,108.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.27,,,,,,,,,,,105.33290322580646
2004-02-01,,168.482,,229.546,188.306,,158.666,178.827,,,,,361.724,223.548,307.971,,216.132,,,,,,,,93.389,,,,,,,,,,,109.245,,100.974,98.509,,,,122.05,,106.56,,,,,,93.93900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07,,,,,,,,,,,,,15.841,,,,19.024,,,,,,,,34.215,,,,,,,,,223.895,,,,,,,,,81.722,,,,46.545,,74.942,,,,,,,,,,,,,,,,,,,104.91,104.91,,,,,,96.83,88.14,,,,,,,92.98,,,,,,,,,,,,92.64,,96.87,,,95.43,,108.26,,,,,48.42,,63.92999999999999,67.28,,,,,,,,,,55.96,,,,43.97,37.68,45.34,,,,53.17,74.92,,,,,,,,,85.36999999999999,,,,,,,,,,,105.32428571428572
2004-03-01,,168.382,,229.336,188.136,,158.726,178.717,,,,,362.174,223.648,308.191,,215.832,,,,,,,,93.089,,,,,,,,,,,109.545,,101.02400000000002,98.45899999999999,,,,125.45,,106.46000000000001,,,,,,94.239,,,143.093,,,,,,,,,,,,,,,,,,135.771,100.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.57,,,,,,,,,,,,,16.381,,,,20.124,,,,,,,,33.925,,,,,,,,,222.735,,237.634,,,,,52.381,40.983,81.022,,,,46.605,,74.642,,,,,,,176.064,,,137.52,,,,46.830000000000005,,,107.51,,104.61,104.61,,80.69,90.87,,,96.43,88.34,86.58999999999999,,,95.42,,,92.88,,,,,,93.98,,,87.28,89.88,,92.54,,96.87,,,95.53,103.41,108.16,,34.040000000000006,,,47.42,67.08,63.33,67.17999999999999,70.66,,51.83,,,49.0,,,,54.76,,39.67,,43.67,36.68,44.04,,,72.57000000000001,53.42,74.52,69.99,,,58.44,,51.89,,,85.17,,85.23,50.63,,78.92999999999999,71.16,57.28,51.59,,,105.29612903225808
2004-04-01,,168.532,,228.826,188.016,,158.746,178.637,,,,,363.524,223.948,308.571,,212.832,,,,,,,,93.189,,,,,,,,,,,109.345,,101.07400000000001,98.809,,,,129.15,,106.46000000000001,,,,,,94.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.48,,,,,,,,,,,,,16.141,,,,19.744,,,,,,,,33.995,,,,,,,,,,,239.164,,,,,,,,,,,46.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.23,,,,,,,,,,,,,,,,,,,,,,,,,,,108.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.08266666666668
2004-05-01,,168.742,,229.016,188.246,,158.526,178.717,,,,,363.154,223.648,309.971,,212.132,,,,,,,,,,,,,,,,,,,109.94500000000001,,101.474,99.509,,,,134.95,,106.56,,,,,,94.639,,,,,,,,,,,,,,,214.625,,,,,,135.401,99.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.53,,,,,,,,,,,,,16.041,,,,19.624,,,,,,,,33.965,,,,,,,,,227.735,,239.034,,,,,,,,,,,46.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.54,,,,,,,93.38,,,,,,,,,,,,92.94,,97.27,,,95.53,,108.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.47,,,,,,,,,,,105.23870967741937
2004-06-01,,168.532,,228.596,188.486,,158.486,179.027,,,,,362.094,223.348,,,213.632,,,,,,,,93.48899999999999,,,,,,,,,,,109.845,,101.474,99.509,,,,132.35,,106.46000000000001,,,,,,95.139,,,143.293,,,,,,,,,,,,216.245,,,,,,136.831,101.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.29,,,,,,,,,,,,,16.141,,,,19.274,,,,,,,,34.315,,,,,,,,,229.765,,240.274,,,,,52.581,41.433,81.322,,,,46.935,,74.442,,,,,,,176.964,,,138.02,,,,46.63,,,107.31,,,105.01,,80.89,91.32,,,96.53,88.54,86.99,,,95.37,,,93.38,,,,,,94.28,,,87.48,90.68,,93.24,,97.47,,,95.53,104.91,108.31,,34.44,,,47.92,67.03,63.63,67.08,70.51,,51.63,,,49.6,,,,55.16,,39.97,,43.57,37.08,44.64,,,72.87,53.31999999999999,74.72,69.89,,,58.59,,52.59,,,85.67,,85.63000000000001,50.88,,79.22999999999999,70.75999999999999,57.67999999999999,51.690000000000005,,,105.32633333333334
2004-07-01,,168.532,,228.066,188.536,,158.986,180.207,,,,,361.504,223.548,309.071,,212.032,,,,,,,,,,,,,,,,,,,,,,,,,,121.8,,,,,,,,95.239,,,,,,,,,,,,,,,215.305,,,,,,137.421,101.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.24,,,,,,,,,,,,,16.031,,,,18.954,,,,,,,,34.215,,,,,,,,,227.105,,237.904,,,,,,,81.622,,,,46.895,,74.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.46,,,,,48.02,,63.73,67.28,,,,,,,,,,55.46,,,,43.870000000000005,37.28,44.74,,,,53.31999999999999,75.02,,,,,,52.49,,,,,,,,,,,,,,105.40290322580644
2004-08-01,,168.482,,228.766,188.436,,158.996,179.307,,,,,361.404,223.498,308.871,,212.082,,,,,,,,93.389,,,,,,,,,,,109.94500000000001,,101.37400000000001,99.509,,,,125.95,,106.46000000000001,,,,,,94.93900000000001,,,,,,,,,,,,,,,216.035,,,,,,137.221,101.077,,,190.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,,,,,,,,,,,,,15.941,,,,18.524,,,,,,,,34.135,,,,,,,,,224.855,,235.444,,,,,,,,,,,47.045,,74.842,,,,,,,,,,,,,,,,,,,,105.21,,,,,,96.43,88.64,,,,,,,93.18,,,,,,,,,,,,93.34,,97.37,,,95.73,,108.81,,,,,48.02,,63.53,67.28,,,,,,,,,,,,,,43.47,,,,,,53.12,75.22,,,,,,,,,85.77,,,,,,,,,,,105.46129032258064
2004-09-01,,168.782,,228.176,188.356,,158.846,179.537,,,,,361.074,223.548,,,212.182,,,,,,,,93.389,,,,,,,,,,,109.69500000000001,,101.174,99.40899999999999,,,,132.55,,106.36000000000001,,,,,,94.789,,,143.893,,,,,,,,,,,,215.055,,,,,,136.771,101.297,,,189.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.26,,,,,,,,,,,,,16.141,,,,18.694,,,,,,,,34.065,,,,,,,,,224.205,,234.704,,,,,52.881,41.733,81.922,,,,47.345,,74.842,,,,,,,176.664,,,137.62,,,,46.53000000000001,,,107.41,,,105.06,,80.99,91.12,,,96.43,88.64,86.89,,,95.32,,,92.98,,,,,,94.18,,,88.08,90.88,,93.19,,97.37,,,95.63,105.01,108.86,,34.24,,,48.22,67.13,63.63,67.38,70.81,,51.33,,,49.7,,,,55.26,,39.870000000000005,,43.57,37.38,44.94,,,72.67,53.02,75.32000000000001,69.89,,,59.09,,52.29,,,85.77,,85.53,50.68,,79.33,70.96,57.38,51.49000000000001,,,105.367
2004-10-01,,168.882,,228.176,188.226,,158.696,179.177,,,,,361.124,223.648,308.321,,212.232,,,,,,,,93.289,,,,,,,,,,,109.045,,100.77400000000002,99.009,,,,135.75,,106.51,,,,,,95.139,,,,,,,,,,,,,,,214.715,,,,,,136.421,100.747,,,189.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36,,,,,,,,,,,,,16.141,,,,18.524,,,,,,,,34.115,,,,,,,,,222.455,,234.064,,,,,,,81.722,,,,47.025,,74.642,,,,,,,,,,,,,,,,,,,,104.81,,,,,,96.53,88.44,,,,,,,92.98,,,,,,,,,,,,92.94,,97.17,,,95.53,,108.86,,,,,48.22,,63.42999999999999,67.38,,,,,,,,,,55.16,,,,43.27,37.48,45.04,,,,53.02,75.32000000000001,,,,,,51.89,,,85.47,,,,,,,,,,,105.15709677419356
2004-11-01,,168.882,,227.226,188.046,,158.796,179.087,,,,,361.144,223.548,307.771,,212.132,,,,,,,,93.089,,,,,,,,,,,109.145,,100.674,98.809,,,,132.75,,106.46000000000001,,,,,,94.489,,,,,,,,,,,,,,,215.255,,,,,,137.071,100.697,,,190.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46,,,,,,,,,,,,,16.121,,,,20.324,,,,,,,,34.165,,,,,,,,,218.555,,234.174,,,,,,,81.522,,,,46.895,,74.642,,,,,,,,,,,,,,,,,,,,104.91,,,,,,96.23,88.24000000000001,,,,,,,92.88,,,,,,,,,,,,92.74,,97.07,,,95.53,,108.81,,,,,48.42,,63.42999999999999,67.28,,,,,,,,,,55.46,,,,43.370000000000005,37.58,45.24,,,,53.12,75.22,,,,,,52.14,,,85.57,,,,,,,,,,,105.00233333333334
